Q20,Q30
1.701417051671756724e+02,0.000000000000000000e+00
1.704254504576117597e+02,1.102826266574647151e-04
1.707091771912690490e+02,1.120046857057432378e-04
1.709929400689393901e+02,1.123180146975949115e-04
1.712766473064422428e+02,1.129230123216542250e-04
1.715604264657190470e+02,1.138815758785149349e-04
1.718441136614030995e+02,1.148761424412940056e-04
1.721279075024983456e+02,1.147609481355569834e-04
1.724115744013452343e+02,1.161888613028672773e-04
1.726953809168138321e+02,8.251734916987821494e-05
1.729790279065304901e+02,1.009070570906550943e-04
1.732628444786852810e+02,1.097406071234771055e-04
1.735464720297451038e+02,1.058596975248936295e-04
1.738302962606551603e+02,1.020717711292105543e-04
1.741139048587295122e+02,9.876626033758969798e-05
1.743977340815973207e+02,9.553883482185070565e-05
1.746813244780014145e+02,9.209690726396852259e-05
1.749651557755261706e+02,8.852041885643364039e-05
1.752487289694174990e+02,8.500456318658920307e-05
1.755325591582368645e+02,8.146129750206809056e-05
1.758161163947831369e+02,7.775801392321231103e-05
1.760999420796820516e+02,7.439884545576292275e-05
1.763834847211041392e+02,7.184736903342175962e-05
1.766673025053526942e+02,7.059286433522392204e-05
1.769508316649936432e+02,1.121292049295855250e-05
1.772344038384870544e+02,1.150884147351961644e-02
1.775162128181905246e+02,4.256407434639567638e-02
1.777951081113874920e+02,9.506391096823685327e-02
1.780683713230280887e+02,1.705645060498782450e-01
1.783337812592797036e+02,2.710222073595732195e-01
1.785874915218434182e+02,3.975009768567396851e-01
1.788266484955629210e+02,5.502683431410794190e-01
1.790481819465625222e+02,7.271380321990581486e-01
1.792514066119346126e+02,9.252280249393676215e-01
1.794361800696295575e+02,1.140206959874646708e+00
1.796042155270241949e+02,1.368932785354253445e+00
1.797569301842131324e+02,1.607756098106190690e+00
1.798966381631508398e+02,1.854834957212291524e+00
1.800248943596146773e+02,2.107646959763616490e+00
1.801402116804388527e+02,2.367039972770529133e+00
1.802438243198065777e+02,2.630928769515233245e+00
1.803373819894822816e+02,2.898972590598690502e+00
1.804218494377814750e+02,3.169622420779763416e+00
1.804984976462376949e+02,3.443014432743257025e+00
1.805680279837545186e+02,3.717911461840640808e+00
1.806314026956908663e+02,3.994711835602262173e+00
1.806890778691774244e+02,4.272374164401688823e+00
1.807472816176921242e+02,4.550334293143123432e+00
1.808064979389563121e+02,4.827711765083336104e+00
1.808675714692663519e+02,5.105076423724863588e+00
1.809311143267507305e+02,5.381536811637089635e+00
1.809981428302675965e+02,5.657538151479839073e+00
1.810694915801239233e+02,5.932130593181470068e+00
1.811464559285689688e+02,6.205537262923979114e+00
1.812301986292224285e+02,6.476650056043435022e+00
1.813224030181065700e+02,6.745302725643235853e+00
1.814246470331579530e+02,7.010037075067979906e+00
1.815390392166456479e+02,7.270010939358978241e+00
1.816675097328709967e+02,7.523105413358431193e+00
1.818123188558983259e+02,7.767417536011904211e+00
1.819750762381986533e+02,8.000012833125706990e+00
1.821500541318225146e+02,8.223688908782650131e+00
1.823161749641320739e+02,8.453917702444357474e+00
1.824739936886078908e+02,8.690020387709314065e+00
1.826237217741779091e+02,8.931220764402816314e+00
1.827657856630191020e+02,9.177141525424662660e+00
1.829003943121417421e+02,9.427101352748305629e+00
1.830279837411531787e+02,9.680836517416656406e+00
1.831488033781486422e+02,9.937756473722522799e+00
1.832632936238975674e+02,1.019766506402725348e+01
1.833717388914816695e+02,1.046006150396873302e+01
1.834745653524445856e+02,1.072480019947199992e+01
1.835720668166311782e+02,1.099147006627879186e+01
1.836646305153152809e+02,1.125996783246959509e+01
1.837525285473386987e+02,1.152996824250221231e+01
1.838360832522065209e+02,1.180140258270449571e+01
1.839154681155183368e+02,1.207403991254118836e+01
1.839973451156856186e+02,1.234598203148550333e+01
1.840818224062982438e+02,1.261709672376084690e+01
1.841737421045648944e+02,1.288580586584418519e+01
1.842739382960060652e+02,1.315152400833560087e+01
1.843835172200487023e+02,1.341352143788193985e+01
