Q20	Q30	Q40	EHFB	M22	M23	M24	M33	M34	M44
0.0	0.0	0.0	13.618000000367113	0.118	0.0	0.0	0.126	0.0	0.61
0.304173812512697	0.0	1.6146345638018556e-07	13.628473824368392	0.11891252143753808	3.0023524960537774e-09	-0.011102344916914138	0.12607605202852018	2.9837043439043746e-09	0.5957038219220429
0.608347625025394	0.0	3.229269127603711e-07	13.641813756644925	0.11982504287507617	5.510505897833903e-09	-0.02220468965886336	0.12615210231660004	5.4762791531268595e-09	0.5814076443904674
0.9125214375380908	0.0	4.843903691405566e-07	13.658465313822129	0.12073756431261426	7.524460173668932e-09	-0.0333070342258477	0.12622815086423952	7.477724396192727e-09	0.5671114674052736
1.216695138927297	0.0	9.991026251476174e-05	13.679008036336759	0.12165008541678188	1.3990936191210384e-06	-0.04440968057038542	0.1263078646379788	1.3904035966420255e-06	0.552810334742359
1.5208681894137603	0.0	0.0007807746359533817	13.704513256029143	0.12256260456824127	9.738705035607482e-06	-0.05551367282567555	0.12640485213983715	9.67821618445464e-06	0.5384814913571077
1.8250412399002234	0.0	0.0014616390093920013	13.734620459139883	0.12347512371970067	1.5994366730640365e-05	-0.06661692728510153	0.12649450051441566	1.589502283790347e-05	0.5241549519659583
2.1292142903866864	0.0	0.002142503382830621	13.769773448292625	0.12438764287116005	2.0166078704219696e-05	-0.07771944394866341	0.12657680976171423	2.004082355698852e-05	0.5098307165689108
2.433387340994071	0.0	0.002421720306576284	13.809929682368224	0.1253001620229822	1.908804774704642e-05	-0.08882085510096702	0.12664560117112902	1.8969488444269735e-05	0.4955261420668075
2.7375603918904456	0.0	0.0017410390840597641	13.854919210875815	0.12621268117567133	1.1058469641760932e-05	-0.09992160496608872	0.12670178978456748	1.0989783494917695e-05	0.4812623695986109
3.0417334427868203	0.0	0.0010603578615432433	13.906387523672198	0.12712520032836047	5.112280683141825e-06	-0.11102309242861015	0.1267653155510877	5.0805273869732425e-06	0.4669962937560782
3.345906493683195	0.0	0.00037967663902672386	13.964778189730964	0.12803771948104958	1.2494808711920203e-06	-0.12212531748853134	0.12683617847068965	1.2417201204392747e-06	0.45272791453920935
3.650079469936891	0.0	0.0003345152711231858	14.031222049392403	0.12895023840981068	5.88926734958903e-07	-0.13322748193857495	0.12691045428733153	5.852688049281023e-07	0.4384340730245669
3.9542523525473543	0.0	0.0010866475579826148	14.106279679987441	0.12986275705764208	2.5011133348262616e-07	-0.14432826195254017	0.1269759966514769	2.485578469392558e-07	0.4241123735689192
4.258425235157818	0.0	0.0018387798448420425	14.189454654139157	0.13277671996459164	0.0	-0.15012964834662573	0.1276877511505337	1.4849597306463046e-08	0.4376315293495822
4.56259811776828	0.0	0.0025909121317014717	14.280748591326201	0.1360437845957508	0.0	-0.15499147352207085	0.12851458122169623	4.5551321518693564e-08	0.45607505709735274
4.86675559647813	0.0	0.005291019904017834	14.381952956704833	0.13930458116460015	0.0	-0.1598416878679556	0.1293165250742451	1.4331315977764136e-07	0.4744307282303832
5.170902335527795	0.0	0.009349263858059264	14.492256179738071	0.14255606936271425	0.0	-0.1646775664483362	0.1301005212254656	3.420960902145986e-07	0.49270919102968747
5.475049074577459	0.0	0.013407507812100683	14.610149385607432	0.14580053747010935	0.0	-0.1695045734855003	0.1308836687942915	6.180228747071651e-07	0.5109649735358993
5.7791958136271235	0.0	0.017465751766142113	14.735493321470813	0.14903798548678537	0.0	-0.1743227089794481	0.13166596778072276	9.710935132553406e-07	0.5291980757490188
6.080457521915466	0.0	0.05445669546820285	14.898782372376507	0.15204273615449126	0.0	-0.1787780607092655	0.13200841147701228	3.540463803296344e-06	0.5454681421045424
6.380677128168362	0.0	0.10334326049267775	15.08033981915716	0.1548926400268387	0.0	-0.18301290613384483	0.13218341749440807	7.688341768914474e-06	0.5608004205691697
6.680896734421256	0.0	0.15222982551715283	15.268987460194797	0.15765907013777689	0.0	-0.187142262739061	0.13234833327690823	1.2753513815951624e-05	0.5758630145738598
6.981116340674151	0.0	0.20111639054162792	15.46453844467456	0.160342026487306	0.0	-0.19116613052491394	0.1325031588245128	1.8735979944407883e-05	0.5906559241186127
7.284211588377141	0.0	0.22563009994819402	15.643456114712416	0.16319800751276592	0.0	-0.19546129917264063	0.1329846847912313	2.3156780904267265e-05	0.606923521959844
7.587564925757065	0.0	0.24795633830124209	15.826460977782968	0.16603663823066372	0.0	-0.19973926635976696	0.1334915577941511	2.7798733200271578e-05	0.623217248007469
7.8909182631369905	0.0	0.27028257665429023	16.015304186972138	0.16883674899597942	0.0	-0.20396855448593787	0.1339937745390664	3.286398167849695e-05	0.6393865249775211
8.193287130998236	0.0	0.2807061017076347	16.197125232983094	0.17087004881031706	0.0	-0.2083064663035539	0.13577221003847814	3.508826271345434e-05	0.6614638464679119
8.488850155748272	0.0	0.2088436871980648	16.29999381527049	0.17325050747229423	0.0	-0.21384873402688526	0.13929417365084015	2.610546089975807e-05	0.6920816969596411
8.784413180498309	0.0	0.1369812726884947	16.41204152072666	0.17555529908814	0.0	-0.2193777268298427	0.14286259948451094	1.712265908606181e-05	0.7230885026183265
9.079976205248345	0.0	0.06511885817892454	16.53331134443949	0.17778442365785435	0.0	-0.22489344471242625	0.14647748753949041	8.139857272365547e-06	0.754484263443968
9.376637915975062	0.0	0.018135731024975052	16.68539142502634	0.1797213669236189	0.0	-0.23001850561115225	0.1497689085343227	2.2669663781218485e-06	0.7842792082867781
