Q20,Q30
1.560000000000000000e+02,0.000000000000000000e+00
1.564496628701410543e+02,0.000000000000000000e+00
1.568993357400187847e+02,0.000000000000000000e+00
1.573490286057721335e+02,0.000000000000000000e+00
1.577987514439295751e+02,0.000000000000000000e+00
1.582485142201311135e+02,0.000000000000000000e+00
1.586983268610547384e+02,0.000000000000000000e+00
1.591481992749220638e+02,0.000000000000000000e+00
1.595981413121453443e+02,0.000000000000000000e+00
1.600481627966703115e+02,0.000000000000000000e+00
1.604982734765125372e+02,0.000000000000000000e+00
1.609484830646331943e+02,0.000000000000000000e+00
1.613988011808563101e+02,0.000000000000000000e+00
1.618492374006877981e+02,0.000000000000000000e+00
1.622998011903499389e+02,0.000000000000000000e+00
1.627505019617518371e+02,0.000000000000000000e+00
1.632013490025336182e+02,0.000000000000000000e+00
1.636523515352871812e+02,0.000000000000000000e+00
1.641035186445640477e+02,0.000000000000000000e+00
1.645548593384293099e+02,0.000000000000000000e+00
1.650063824743572525e+02,0.000000000000000000e+00
1.654580968212749212e+02,0.000000000000000000e+00
1.659100109861531962e+02,0.000000000000000000e+00
1.663621334748513050e+02,0.000000000000000000e+00
1.668144726210194335e+02,0.000000000000000000e+00
1.672670366442783347e+02,0.000000000000000000e+00
1.677198335827980316e+02,0.000000000000000000e+00
1.681728713476216512e+02,0.000000000000000000e+00
1.686261576599870295e+02,0.000000000000000000e+00
1.690797001009202063e+02,0.000000000000000000e+00
1.695335060540328129e+02,0.000000000000000000e+00
1.699875827498576086e+02,0.000000000000000000e+00
1.704419372144922704e+02,0.000000000000000000e+00
1.708965763085285801e+02,0.000000000000000000e+00
1.713515066815077148e+02,0.000000000000000000e+00
1.718067348057361130e+02,0.000000000000000000e+00
1.722622669360169141e+02,0.000000000000000000e+00
1.727181091392351391e+02,0.000000000000000000e+00
1.731742672581012812e+02,0.000000000000000000e+00
1.736307469383207831e+02,0.000000000000000000e+00
1.740875535938508278e+02,0.000000000000000000e+00
1.745446924351416840e+02,0.000000000000000000e+00
1.750021684311013530e+02,0.000000000000000000e+00
1.754599863450995656e+02,0.000000000000000000e+00
1.759181506843700902e+02,0.000000000000000000e+00
1.763766657566800689e+02,0.000000000000000000e+00
1.768355355892842624e+02,0.000000000000000000e+00
1.772947640310489135e+02,0.000000000000000000e+00
1.777543546067593070e+02,0.000000000000000000e+00
1.782143107117333045e+02,0.000000000000000000e+00
1.786746353371427745e+02,0.000000000000000000e+00
1.791353314447054288e+02,0.000000000000000000e+00
1.795964014444891461e+02,0.000000000000000000e+00
1.800578479091821862e+02,0.000000000000000000e+00
