Z	min	max
16.0	3.234587877795385e-08	7.329810675783383e-05
17.0	1.3055311238282638e-05	0.0003105651692322255
18.0	9.997718805808788e-05	0.0022117904959571355
19.0	0.0004806287042166911	0.0044460397758786015
20.0	0.003421339028618654	0.028654573536508
21.0	0.006932195489006495	0.02868191022528812
22.0	0.044547856931429035	0.15180990234619818
23.0	0.04536630423676814	0.09644320878241631
24.0	0.23893689446675506	0.3828697249049179
25.0	0.1560777598871436	0.19701001938035512
26.0	0.6187815301727505	0.6099056240472721
27.0	0.32918105935444864	0.29923038904416305
28.0	1.0275727593439765	0.8414262902284336
29.0	0.5191000143560388	0.4189740009747111
30.0	1.4749702612101618	1.1693558261930084
31.0	0.7480342384534451	0.5925842733812944
32.0	2.0940235390637203	1.6561566853612018
33.0	1.068922316871593	0.8457467054438317
34.0	2.9724637886466994	2.350393599485729
35.0	1.5150806247498907	1.198672350368942
36.0	4.162294482756338	3.291693690990301
37.0	2.0967902500156472	1.663168900020203
38.0	5.6343749670464565	4.485350296045263
39.0	2.7215805050225335	2.2144647487101374
40.0	6.823736264835488	5.769569704927412
41.0	2.9547004080200274	2.6743703077569405
42.0	5.943872539549744	6.374407882643288
43.0	2.2160474966255714	2.5776850520873595
44.0	2.8108566065560714	4.99578724492278
45.0	0.9220657190137723	1.672538623332948
46.0	0.6020369994730187	2.186090342873338
47.0	0.1756252332502316	0.6182994738356242
48.0	0.055736035682301614	0.44475099037675214
49.0	0.013963362627098422	0.1182973752221386
50.0	0.004625907427721818	0.07713717800683818
51.0	0.013963362627098422	0.1182973752221386
52.0	0.055736035682301614	0.44475099037675214
53.0	0.1756252332502316	0.6182994738356242
54.0	0.6020369994730187	2.186090342873338
55.0	0.9220657190137723	1.672538623332948
56.0	2.8108566065560714	4.99578724492278
57.0	2.2160474966255714	2.5776850520873595
58.0	5.943872539549744	6.374407882643288
59.0	2.9547004080200274	2.6743703077569405
60.0	6.823736264835488	5.769569704927412
61.0	2.7215805050225335	2.2144647487101374
62.0	5.6343749670464565	4.485350296045263
63.0	2.0967902500156472	1.663168900020203
64.0	4.162294482756338	3.291693690990301
65.0	1.5150806247498907	1.198672350368942
66.0	2.9724637886466994	2.350393599485729
67.0	1.068922316871593	0.8457467054438317
68.0	2.0940235390637203	1.6561566853612018
69.0	0.7480342384534451	0.5925842733812944
70.0	1.4749702612101618	1.1693558261930084
71.0	0.5191000143560388	0.4189740009747111
72.0	1.0275727593439765	0.8414262902284336
73.0	0.32918105935444864	0.29923038904416305
74.0	0.6187815301727505	0.6099056240472721
75.0	0.1560777598871436	0.19701001938035512
76.0	0.23893689446675506	0.3828697249049179
77.0	0.04536630423676814	0.09644320878241631
78.0	0.044547856931429035	0.15180990234619818
79.0	0.006932195489006495	0.02868191022528812
80.0	0.003421339028618654	0.028654573536508
81.0	0.0004806287042166911	0.0044460397758786015
82.0	9.997718805808788e-05	0.0022117904959571355
83.0	1.3055311238282638e-05	0.0003105651692322255
84.0	3.234587877795385e-08	7.329810675783383e-05
