A	min	max
116.0	0.0	0.0170135236296581
117.0	0.00446113427726488	0.03869760871933543
118.0	0.016009476589197758	0.09824880106544778
119.0	0.05141076058219726	0.23098755990508427
120.0	0.14773247784004068	0.49536570859863926
121.0	0.3798769940305482	0.9695868317195685
122.0	0.8740878047691293	1.7373405022188637
123.0	1.7997500190860556	2.858135738045238
124.0	3.3159988420867412	4.32926766295446
125.0	5.4671578245654056	6.054304614382501
126.0	8.065919989878697	7.836215271040592
127.0	10.648569402724469	9.406866940472721
128.0	12.579798346031062	10.489722692887254
129.0	13.298453855078371	10.876493088721254
130.0	12.579798346031062	10.489722692887254
131.0	10.648569402724469	9.406866940472721
132.0	8.065919989878697	7.836215271040592
133.0	5.4671578245654056	6.054304614382501
134.0	3.3159988420867412	4.32926766295446
135.0	1.7997500190860556	2.858135738045238
136.0	0.8740878047691293	1.7373405022188637
137.0	0.3798769940305482	0.9695868317195685
138.0	0.14773247784004068	0.49536570859863926
139.0	0.05141076058219726	0.23098755990508427
140.0	0.016009476589197758	0.09824880106544778
141.0	0.00446113427726488	0.03869760871933543
142.0	0.0	0.0170135236296581
