Q20,Q30
1.810119629760829412e+02,0.000000000000000000e+00
1.811708063385567016e+02,2.115680453061348221e-01
1.813431303452454131e+02,4.123453377655755259e-01
1.815262743442424664e+02,6.032261406590337938e-01
1.817240546038863727e+02,7.790343947943747516e-01
1.819417570155607962e+02,9.292262197607140672e-01
1.821879855912508503e+02,1.026362036988371917e+00
1.824524217900196561e+02,1.022392424463866023e+00
1.827170191610022414e+02,1.015971055208879426e+00
1.829813715943108434e+02,1.008004481348570902e+00
1.832459133584160895e+02,9.990765588888120829e-01
1.835102162036681932e+02,9.898906906733222488e-01
1.837747763403251042e+02,9.808570607020565824e-01
1.840390964694016134e+02,9.724813825746894125e-01
1.843037117344003093e+02,9.644784510261416033e-01
1.845680678940745452e+02,9.576426715496596520e-01
1.848327579330573940e+02,9.515293065038152864e-01
1.850971451792477751e+02,9.463391896460706665e-01
1.853618925837286895e+02,9.419624209643155943e-01
1.856263028720521788e+02,9.383222801912789457e-01
1.858910928108406608e+02,9.355485647472233657e-01
1.861555222162393761e+02,9.335374705821670727e-01
1.864203425645337404e+02,9.324698419418896433e-01
1.866847864175240659e+02,9.323148033814748770e-01
1.869496226703790853e+02,9.330190917879783719e-01
1.872140747343741509e+02,9.345001308256748462e-01
1.874789098955141071e+02,9.371335523436387094e-01
1.877433580266855131e+02,9.408408336872462474e-01
1.880081696030157161e+02,9.456736002560611754e-01
1.882725934112076231e+02,9.519168678275305995e-01
1.885373359836226257e+02,9.597948594489286167e-01
1.888016706221125105e+02,9.698549062955487132e-01
1.890662242046801964e+02,9.826148384095564348e-01
1.893302814899125792e+02,9.989015775391545393e-01
1.895943285814211663e+02,1.019641527417215254e+00
1.898576074909241527e+02,1.046011245839520987e+00
1.901202898458056154e+02,1.079888801110044927e+00
1.903812275961085163e+02,1.123980589031328137e+00
1.906394175777970190e+02,1.183020103567174131e+00
1.908902899200149363e+02,1.267387099175047327e+00
1.911282166328930430e+02,1.383738970234329235e+00
1.913874029381994433e+02,1.437553293409085997e+00
1.916498659450699904e+02,1.402010338700295566e+00
1.919070653959126957e+02,1.339287798600623525e+00
1.921627936782972483e+02,1.270311980199789748e+00
1.924175237600432524e+02,1.198172409057945975e+00
1.926717153613927564e+02,1.123713492289132088e+00
1.929252491342883502e+02,1.047434016757653907e+00
1.931784165927336971e+02,9.695494612401392986e-01
1.934310666723994530e+02,8.903463425425175437e-01
1.936834583967647347e+02,8.099717299495491352e-01
1.939354709816390994e+02,7.287126556691086998e-01
1.941873671960572665e+02,6.467876643947696458e-01
1.944390973832747420e+02,5.646024047375026722e-01
1.946909628805491650e+02,4.825722753876284243e-01
1.949430276108336955e+02,4.013569097771876315e-01
1.951956679990038026e+02,3.217350605415388864e-01
1.954491005257480083e+02,2.448259272123768648e-01
1.957037981603994012e+02,1.720459126952674223e-01
1.959601270658094734e+02,1.053350826228201670e-01
1.962185671581432302e+02,4.722690940540001658e-02
1.964794185024023534e+02,1.270627214145436928e-03
