Q20,Q30
1.810119629760836801e+02,0.000000000000000000e+00
1.812608307260510685e+02,7.226002580855799798e-05
1.815095880145580907e+02,7.701309920353556645e-05
1.817585657061574409e+02,7.612049360570785812e-05
1.820072132732048260e+02,7.512742655346967057e-05
1.822562991612167025e+02,7.181144567102251425e-05
1.825048389354660117e+02,7.172118171461992720e-05
1.827540300814673913e+02,7.046922755918909504e-05
1.830024651739626620e+02,7.196797105639733075e-05
1.832517574801350122e+02,7.150460088926965539e-05
1.835000921474340032e+02,7.314694086693425607e-05
1.837494803960277920e+02,7.215048240257347276e-05
1.839977199896950424e+02,7.230693778402740273e-05
1.842471978998800068e+02,6.936577268121572014e-05
1.844953488060348548e+02,6.733785186182655771e-05
1.847449091009584095e+02,6.281106422589148358e-05
1.849929786668739382e+02,6.027074020011108813e-05
1.852426131502166413e+02,5.626294450422060056e-05
1.854906096020708048e+02,5.479794054267328956e-05
1.857403092466814769e+02,5.186180875560352714e-05
1.859882415981000747e+02,5.113192882994318416e-05
1.862379966435271115e+02,4.828995479608205299e-05
1.864858745943863596e+02,4.703343118123006568e-05
1.867356746521051321e+02,4.299894521141212799e-05
1.869835084799622393e+02,4.049508450185557021e-05
1.872333426453138543e+02,3.544923913818158657e-05
1.874811430895288993e+02,3.271521129215979496e-05
1.877310000591304515e+02,2.763588533826129604e-05
1.879787782008606030e+02,2.493973884542546342e-05
1.882286463961167158e+02,2.089066961163856938e-05
1.884764135332657418e+02,1.883324950633805610e-05
1.887262812274177861e+02,1.608556896379812606e-06
1.889740220059393323e+02,3.604125949249105659e-03
1.892237029192246780e+02,1.297029105964124171e-02
1.894711144805415302e+02,2.640435589147632767e-02
1.897204177032158725e+02,4.270246273637799683e-02
1.899675787127924593e+02,6.041706937251146992e-02
1.902167059461842769e+02,7.877862403178839679e-02
1.904638884220082673e+02,9.660579135479407942e-02
1.907130820328246728e+02,1.134065842930760681e-01
1.909605020177933170e+02,1.282474560534707653e-01
1.912098924925798542e+02,1.407845788170057066e-01
1.914576243989848194e+02,1.503204567912445611e-01
1.917071881575500072e+02,1.565893267013702683e-01
1.919551511825033856e+02,1.591419319140925104e-01
1.922047193839536021e+02,1.577768300206587593e-01
1.924527106196578075e+02,1.525387965665327139e-01
1.927020448545650595e+02,1.435833186769899239e-01
1.929498657634444783e+02,1.312840672154160782e-01
1.931988056958234949e+02,1.159388258048361792e-01
1.934463863075221184e+02,9.822462232920804726e-02
1.936949452174394253e+02,7.869949838216037941e-02
1.939424259392218346e+02,5.844425503724680337e-02
1.941908593756565722e+02,3.851336254274422000e-02
1.944386234787407659e+02,2.063272307283479587e-02
1.946873732293319961e+02,6.809455209450495858e-03
1.949357917518132126e+02,5.685464207772916186e-06
1.951848245914928839e+02,1.467370979573551329e-05
1.954334389759314092e+02,1.336323396129888242e-05
1.956823695408650110e+02,1.586359407704027773e-05
1.959310875028102998e+02,9.902562116303456402e-06
1.961798317346722342e+02,7.697115450685633811e-03
