 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.38768075     -34.94979384       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075     -33.16768259       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075     -31.69506549       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075     -30.38294723       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075     -29.17446097       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075     -28.04032244       0.00000000       0.00000000       0.00000002       0.00000001
       0.38768075     -26.96297434       0.00000001       0.00000001       0.00000011       0.00000003
       0.38768075     -25.93085184       0.00000003       0.00000002       0.00000019       0.00000004
       0.38768075     -24.93582984       0.00000005       0.00000002       0.00000005       0.00000001
       0.38768075     -23.97192407       0.00000002       0.00000001       0.00000000       0.00000000
       0.38768075     -23.03456478       0.00000002       0.00000002       0.00000000       0.00000000
       0.38768075     -22.12016094       0.00000001       0.00000002       0.00000000       0.00000000
       0.38768075     -21.22582396       0.00000003       0.00000002       0.00000000       0.00000000
       0.38768075     -20.34918470       0.00000003       0.00000001       0.00000000       0.00000000
       0.38768075     -19.48826776       0.00000007       0.00000001       0.00000007       0.00000000
       0.38768075     -18.64140243       0.00000044       0.00000002       0.00000614       0.00000000
       0.38768075     -17.80715807       0.00000178       0.00000015       0.00010974       0.00000049
       0.38768075     -16.98429605       0.00000666       0.00000049       0.00057108       0.00000879
       0.38768075     -16.17173337       0.00003193       0.00000404       0.00282657       0.00015631
       0.38768075     -15.36851463       0.00014388       0.00002769       0.01592434       0.00222174
       0.38768075     -14.57379010       0.00065785       0.00017866       0.06944813       0.01934459
       0.38768075     -13.78679833       0.00316289       0.00125409       0.26284539       0.14590489
       0.38768075     -13.00685220       0.01156230       0.00606753       0.54128868       0.46865703
       0.38768075     -12.23332755       0.02630730       0.01656361       0.65054985       0.65870854
       0.38768075     -11.46565391       0.03864588       0.02722111       0.60375438       0.65727682
       0.38768075     -10.70330677       0.04377902       0.03172447       0.51514797       0.55100677
       0.38768075      -9.94580110       0.04571743       0.03165749       0.49740361       0.45495598
       0.38768075      -9.19268595       0.04655598       0.03168882       0.51726534       0.47779465
       0.38768075      -8.44353978       0.04628486       0.03215465       0.49929926       0.52153655
       0.38768075      -7.69796649       0.04721722       0.03036240       0.52796429       0.41785639
       0.38768075      -6.95559197       0.04926089       0.02798680       0.61434063       0.31153345
       0.38768075      -6.21606106       0.04836906       0.02840304       0.59664609       0.36049731
       0.38768075      -5.47903496       0.04498056       0.03065778       0.48471422       0.52437766
       0.38768075      -4.74418877       0.04345839       0.03129348       0.44678474       0.60083620
       0.38768075      -4.01120947       0.04446190       0.02992400       0.49714437       0.53444004
       0.38768075      -3.27979390       0.04533328       0.02884042       0.52197112       0.45467565
       0.38768075      -2.54964707       0.04538205       0.02883095       0.52162189       0.45035096
       0.38768075      -1.82048048       0.04471894       0.02863652       0.53710125       0.48080904
       0.38768075      -1.09201058       0.04263107       0.02759936       0.53304981       0.49701961
       0.38768075      -0.36395731       0.04025719       0.02652458       0.49762607       0.49268358
       0.38768075       0.36395731       0.04025719       0.02652458       0.49762607       0.49268359
       0.38768075       1.09201058       0.04263107       0.02759936       0.53304982       0.49701962
       0.38768075       1.82048048       0.04471894       0.02863652       0.53710125       0.48080902
       0.38768075       2.54964707       0.04538205       0.02883095       0.52162189       0.45035094
       0.38768075       3.27979390       0.04533328       0.02884042       0.52197113       0.45467566
       0.38768075       4.01120947       0.04446190       0.02992400       0.49714439       0.53444007
       0.38768075       4.74418877       0.04345839       0.03129348       0.44678474       0.60083620
       0.38768075       5.47903496       0.04498056       0.03065778       0.48471420       0.52437764
       0.38768075       6.21606106       0.04836905       0.02840304       0.59664605       0.36049729
       0.38768075       6.95559197       0.04926089       0.02798680       0.61434062       0.31153346
       0.38768075       7.69796649       0.04721722       0.03036240       0.52796429       0.41785640
       0.38768075       8.44353978       0.04628486       0.03215465       0.49929925       0.52153654
       0.38768075       9.19268595       0.04655598       0.03168882       0.51726533       0.47779464
       0.38768075       9.94580110       0.04571743       0.03165749       0.49740360       0.45495595
       0.38768075      10.70330677       0.04377902       0.03172447       0.51514795       0.55100674
       0.38768075      11.46565391       0.03864588       0.02722111       0.60375436       0.65727681
       0.38768075      12.23332755       0.02630730       0.01656361       0.65054986       0.65870857
       0.38768075      13.00685220       0.01156230       0.00606754       0.54128876       0.46865716
       0.38768075      13.78679833       0.00316289       0.00125409       0.26284547       0.14590499
       0.38768075      14.57379010       0.00065785       0.00017866       0.06944814       0.01934461
       0.38768075      15.36851463       0.00014388       0.00002769       0.01592434       0.00222174
       0.38768075      16.17173337       0.00003193       0.00000404       0.00282657       0.00015631
       0.38768075      16.98429605       0.00000666       0.00000049       0.00057107       0.00000879
       0.38768075      17.80715807       0.00000178       0.00000015       0.00010974       0.00000049
       0.38768075      18.64140243       0.00000044       0.00000002       0.00000614       0.00000000
       0.38768075      19.48826776       0.00000007       0.00000001       0.00000007       0.00000000
       0.38768075      20.34918470       0.00000003       0.00000001       0.00000000       0.00000000
       0.38768075      21.22582396       0.00000003       0.00000002       0.00000000       0.00000000
       0.38768075      22.12016094       0.00000001       0.00000002       0.00000000       0.00000000
       0.38768075      23.03456478       0.00000002       0.00000002       0.00000000       0.00000000
       0.38768075      23.97192407       0.00000002       0.00000001       0.00000000       0.00000000
       0.38768075      24.93582984       0.00000005       0.00000002       0.00000005       0.00000001
       0.38768075      25.93085184       0.00000003       0.00000002       0.00000019       0.00000004
       0.38768075      26.96297434       0.00000001       0.00000001       0.00000011       0.00000003
       0.38768075      28.04032244       0.00000000       0.00000000       0.00000002       0.00000001
       0.38768075      29.17446097       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075      30.38294723       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075      31.69506549       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075      33.16768259       0.00000000       0.00000000       0.00000000       0.00000000
       0.38768075      34.94979384       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872     -34.94979384       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872     -33.16768259       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872     -31.69506549       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872     -30.38294723       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872     -29.17446097       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872     -28.04032244       0.00000000       0.00000000       0.00000001       0.00000001
       0.89002872     -26.96297434       0.00000001       0.00000000       0.00000010       0.00000003
       0.89002872     -25.93085184       0.00000003       0.00000002       0.00000019       0.00000005
       0.89002872     -24.93582984       0.00000004       0.00000003       0.00000006       0.00000001
       0.89002872     -23.97192407       0.00000002       0.00000002       0.00000000       0.00000000
       0.89002872     -23.03456478       0.00000002       0.00000002       0.00000000       0.00000000
       0.89002872     -22.12016094       0.00000001       0.00000001       0.00000000       0.00000000
       0.89002872     -21.22582396       0.00000003       0.00000001       0.00000000       0.00000000
       0.89002872     -20.34918470       0.00000003       0.00000001       0.00000000       0.00000000
       0.89002872     -19.48826776       0.00000008       0.00000001       0.00000006       0.00000000
       0.89002872     -18.64140243       0.00000043       0.00000002       0.00000517       0.00000000
       0.89002872     -17.80715807       0.00000175       0.00000014       0.00011641       0.00000046
       0.89002872     -16.98429605       0.00000639       0.00000044       0.00059276       0.00000853
       0.89002872     -16.17173337       0.00003022       0.00000369       0.00271286       0.00017154
       0.89002872     -15.36851463       0.00013549       0.00002564       0.01489429       0.00218506
       0.89002872     -14.57379010       0.00061161       0.00016316       0.06517379       0.01810419
       0.89002872     -13.78679833       0.00292890       0.00114220       0.25115542       0.13688486
       0.89002872     -13.00685220       0.01086035       0.00563457       0.53333026       0.45912065
       0.89002872     -12.23332755       0.02529496       0.01581449       0.65246626       0.66162434
       0.89002872     -11.46565391       0.03798388       0.02671637       0.61269846       0.67155449
       0.89002872     -10.70330677       0.04355007       0.03179879       0.52235414       0.57333212
       0.89002872      -9.94580110       0.04565143       0.03199378       0.49728602       0.47084389
       0.89002872      -9.19268595       0.04659974       0.03190413       0.51563007       0.47783254
       0.89002872      -8.44353978       0.04612190       0.03270319       0.49189449       0.54614640
       0.89002872      -7.69796649       0.04595938       0.03200710       0.47879684       0.50979751
       0.89002872      -6.95559197       0.04697765       0.03031563       0.52417445       0.43359310
       0.89002872      -6.21606106       0.04666536       0.03012423       0.52750715       0.45551240
       0.89002872      -5.47903496       0.04491668       0.03100522       0.47993210       0.54263729
       0.89002872      -4.74418877       0.04431805       0.03076659       0.47831962       0.55646889
       0.89002872      -4.01120947       0.04490965       0.02957214       0.51120182       0.49076721
       0.89002872      -3.27979390       0.04500124       0.02910957       0.50999275       0.45775865
       0.89002872      -2.54964707       0.04463691       0.02933688       0.50757457       0.49097367
       0.89002872      -1.82048048       0.04376354       0.02884190       0.53269533       0.53445970
       0.89002872      -1.09201058       0.04150421       0.02732038       0.53744385       0.54869675
       0.89002872      -0.36395731       0.03904283       0.02591932       0.50664252       0.53864939
       0.89002872       0.36395731       0.03904283       0.02591932       0.50664253       0.53864941
       0.89002872       1.09201058       0.04150421       0.02732038       0.53744386       0.54869676
       0.89002872       1.82048048       0.04376354       0.02884190       0.53269532       0.53445969
       0.89002872       2.54964707       0.04463690       0.02933688       0.50757457       0.49097365
       0.89002872       3.27979390       0.04500124       0.02910957       0.50999276       0.45775865
       0.89002872       4.01120947       0.04490965       0.02957215       0.51120184       0.49076723
       0.89002872       4.74418877       0.04431805       0.03076659       0.47831962       0.55646889
       0.89002872       5.47903496       0.04491668       0.03100522       0.47993209       0.54263727
       0.89002872       6.21606106       0.04666536       0.03012423       0.52750714       0.45551239
       0.89002872       6.95559197       0.04697765       0.03031563       0.52417445       0.43359311
       0.89002872       7.69796649       0.04595938       0.03200710       0.47879685       0.50979752
       0.89002872       8.44353978       0.04612190       0.03270318       0.49189449       0.54614640
       0.89002872       9.19268595       0.04659974       0.03190412       0.51563006       0.47783254
       0.89002872       9.94580110       0.04565143       0.03199378       0.49728602       0.47084388
       0.89002872      10.70330677       0.04355007       0.03179879       0.52235413       0.57333209
       0.89002872      11.46565391       0.03798388       0.02671637       0.61269845       0.67155448
       0.89002872      12.23332755       0.02529497       0.01581450       0.65246627       0.66162437
       0.89002872      13.00685220       0.01086035       0.00563458       0.53333034       0.45912077
       0.89002872      13.78679833       0.00292890       0.00114220       0.25115550       0.13688495
       0.89002872      14.57379010       0.00061161       0.00016316       0.06517380       0.01810420
       0.89002872      15.36851463       0.00013549       0.00002564       0.01489429       0.00218506
       0.89002872      16.17173337       0.00003022       0.00000369       0.00271286       0.00017154
       0.89002872      16.98429605       0.00000639       0.00000044       0.00059276       0.00000853
       0.89002872      17.80715807       0.00000175       0.00000014       0.00011641       0.00000046
       0.89002872      18.64140243       0.00000043       0.00000002       0.00000517       0.00000000
       0.89002872      19.48826776       0.00000008       0.00000001       0.00000006       0.00000000
       0.89002872      20.34918470       0.00000003       0.00000001       0.00000000       0.00000000
       0.89002872      21.22582396       0.00000003       0.00000001       0.00000000       0.00000000
       0.89002872      22.12016094       0.00000001       0.00000001       0.00000000       0.00000000
       0.89002872      23.03456478       0.00000002       0.00000002       0.00000000       0.00000000
       0.89002872      23.97192407       0.00000002       0.00000002       0.00000000       0.00000000
       0.89002872      24.93582984       0.00000004       0.00000003       0.00000006       0.00000001
       0.89002872      25.93085184       0.00000003       0.00000002       0.00000019       0.00000005
       0.89002872      26.96297434       0.00000001       0.00000000       0.00000010       0.00000003
       0.89002872      28.04032244       0.00000000       0.00000000       0.00000001       0.00000001
       0.89002872      29.17446097       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872      30.38294723       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872      31.69506549       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872      33.16768259       0.00000000       0.00000000       0.00000000       0.00000000
       0.89002872      34.94979384       0.00000000       0.00000000       0.00000000       0.00000000
       1.39567661     -34.94979384       0.00000000       0.00000000       0.00000000       0.00000000
       1.39567661     -33.16768259       0.00000000       0.00000000       0.00000000       0.00000000
       1.39567661     -31.69506549       0.00000000       0.00000000       0.00000000       0.00000000
       1.39567661     -30.38294723       0.00000000       0.00000000       0.00000000       0.00000000
       1.39567661     -29.17446097       0.00000000       0.00000000       0.00000000       0.00000000
       1.39567661     -28.04032244       0.00000000       0.00000000       0.00000001       0.00000001
       1.39567661     -26.96297434       0.00000001       0.00000000       0.00000009       0.00000004
       1.39567661     -25.93085184       0.00000002       0.00000001       0.00000017       0.00000007
       1.39567661     -24.93582984       0.00000004       0.00000002       0.00000006       0.00000003
       1.39567661     -23.97192407       0.00000002       0.00000002       0.00000000       0.00000000
       1.39567661     -23.03456478       0.00000002       0.00000001       0.00000000       0.00000000
       1.39567661     -22.12016094       0.00000001       0.00000001       0.00000000       0.00000000
       1.39567661     -21.22582396       0.00000003       0.00000001       0.00000000       0.00000000
       1.39567661     -20.34918470       0.00000003       0.00000001       0.00000000       0.00000000
       1.39567661     -19.48826776       0.00000008       0.00000001       0.00000005       0.00000000
       1.39567661     -18.64140243       0.00000042       0.00000002       0.00000428       0.00000000
       1.39567661     -17.80715807       0.00000167       0.00000013       0.00011116       0.00000045
       1.39567661     -16.98429605       0.00000588       0.00000037       0.00055598       0.00000745
       1.39567661     -16.17173337       0.00002731       0.00000315       0.00245843       0.00016472
       1.39567661     -15.36851463       0.00012175       0.00002237       0.01360017       0.00204471
       1.39567661     -14.57379010       0.00053736       0.00013868       0.05936713       0.01609216
       1.39567661     -13.78679833       0.00254633       0.00096182       0.23149074       0.12128183
