 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.90067968     -28.71024132       0.00000000       0.00000000       0.00000000       0.00000000
       0.90067968     -27.59414904       0.00000000       0.00000000       0.00000000       0.00000000
       0.90067968     -26.53394354       0.00000000       0.00000000       0.00000005       0.00000005
       0.90067968     -25.51824401       0.00000002       0.00000002       0.00000021       0.00000027
       0.90067968     -24.53905465       0.00000005       0.00000005       0.00000020       0.00000031
       0.90067968     -23.59048641       0.00000004       0.00000004       0.00000002       0.00000003
       0.90067968     -22.66804224       0.00000001       0.00000001       0.00000000       0.00000000
       0.90067968     -21.76818825       0.00000002       0.00000002       0.00000000       0.00000000
       0.90067968     -20.88808183       0.00000001       0.00000001       0.00000000       0.00000000
       0.90067968     -20.02539153       0.00000004       0.00000001       0.00000003       0.00000000
       0.90067968     -19.17817336       0.00000008       0.00000001       0.00000018       0.00000000
       0.90067968     -18.34478323       0.00000034       0.00000001       0.00000192       0.00000000
       0.90067968     -17.52381324       0.00000145       0.00000010       0.00013400       0.00000020
       0.90067968     -16.71404447       0.00000477       0.00000025       0.00071372       0.00000152
       0.90067968     -15.91441117       0.00001892       0.00000140       0.00214123       0.00003224
       0.90067968     -15.12397313       0.00008159       0.00001136       0.01085565       0.00077578
       0.90067968     -14.34189413       0.00033399       0.00006782       0.04478655       0.00685916
       0.90067968     -13.56742486       0.00149109       0.00045387       0.16086384       0.05319856
       0.90067968     -12.79988912       0.00615081       0.00269434       0.42561842       0.28547076
       0.90067968     -12.03867268       0.01755421       0.00982342       0.62413983       0.58535153
       0.90067968     -11.28321415       0.03197627       0.02100766       0.64768586       0.68756894
       0.90067968     -10.53299735       0.04111874       0.02944501       0.56820334       0.64278120
       0.90067968      -9.78754500       0.04473021       0.03177033       0.50493762       0.52577656
       0.90067968      -9.04641331       0.04636853       0.03130336       0.50974654       0.45585553
       0.90067968      -8.30918744       0.04646088       0.03170135       0.50975143       0.50808715
       0.90067968      -7.57547760       0.04564867       0.03200602       0.47874239       0.54802139
       0.90067968      -6.84491563       0.04597402       0.03051578       0.49587881       0.47534603
       0.90067968      -6.11715203       0.04655233       0.02914227       0.53113908       0.42342741
       0.90067968      -5.39185338       0.04552776       0.02951697       0.50702562       0.48079495
       0.90067968      -4.66869995       0.04425037       0.03016450       0.47487103       0.55310549
       0.90067968      -3.94738370       0.04436217       0.02966318       0.48965938       0.53346851
       0.90067968      -3.22760631       0.04503144       0.02896798       0.50853267       0.48000977
       0.90067968      -2.50907747       0.04517056       0.02900227       0.50864498       0.48058328
       0.90067968      -1.79151327       0.04459699       0.02894603       0.51424212       0.51124772
       0.90067968      -1.07463467       0.04314177       0.02799953       0.51525266       0.51384064
       0.90067968      -0.35816608       0.04159787       0.02688833       0.50078484       0.49024837
       0.90067968       0.35816608       0.04159787       0.02688833       0.50078483       0.49024840
       0.90067968       1.07463467       0.04314177       0.02799954       0.51525263       0.51384067
       0.90067968       1.79151327       0.04459700       0.02894604       0.51424213       0.51124768
       0.90067968       2.50907747       0.04517056       0.02900227       0.50864504       0.48058320
       0.90067968       3.22760631       0.04503145       0.02896799       0.50853271       0.48000974
       0.90067968       3.94738370       0.04436217       0.02966319       0.48965935       0.53346860
       0.90067968       4.66869995       0.04425037       0.03016450       0.47487101       0.55310560
       0.90067968       5.39185338       0.04552776       0.02951697       0.50702562       0.48079499
       0.90067968       6.11715203       0.04655233       0.02914228       0.53113903       0.42342745
       0.90067968       6.84491563       0.04597402       0.03051578       0.49587877       0.47534607
       0.90067968       7.57547760       0.04564867       0.03200602       0.47874249       0.54802130
       0.90067968       8.30918744       0.04646088       0.03170135       0.50975148       0.50808699
       0.90067968       9.04641331       0.04636852       0.03130336       0.50974645       0.45585559
       0.90067968       9.78754500       0.04473020       0.03177032       0.50493762       0.52577675
       0.90067968      10.53299735       0.04111873       0.02944499       0.56820350       0.64278126
       0.90067968      11.28321415       0.03197624       0.02100764       0.64768589       0.68756868
       0.90067968      12.03867268       0.01755418       0.00982339       0.62413942       0.58535069
       0.90067968      12.79988912       0.00615079       0.00269432       0.42561745       0.28546953
       0.90067968      13.56742486       0.00149108       0.00045387       0.16086312       0.05319817
       0.90067968      14.34189413       0.00033399       0.00006782       0.04478631       0.00685910
       0.90067968      15.12397313       0.00008159       0.00001136       0.01085558       0.00077577
       0.90067968      15.91441117       0.00001892       0.00000140       0.00214122       0.00003224
       0.90067968      16.71404447       0.00000477       0.00000025       0.00071372       0.00000152
       0.90067968      17.52381324       0.00000145       0.00000010       0.00013400       0.00000020
       0.90067968      18.34478323       0.00000034       0.00000001       0.00000192       0.00000000
       0.90067968      19.17817336       0.00000008       0.00000001       0.00000018       0.00000000
       0.90067968      20.02539153       0.00000004       0.00000001       0.00000003       0.00000000
       0.90067968      20.88808183       0.00000001       0.00000001       0.00000000       0.00000000
       0.90067968      21.76818825       0.00000002       0.00000002       0.00000000       0.00000000
       0.90067968      22.66804224       0.00000001       0.00000001       0.00000000       0.00000000
       0.90067968      23.59048641       0.00000004       0.00000004       0.00000002       0.00000003
       0.90067968      24.53905465       0.00000005       0.00000005       0.00000020       0.00000031
       0.90067968      25.51824401       0.00000002       0.00000002       0.00000021       0.00000027
       0.90067968      26.53394354       0.00000000       0.00000000       0.00000005       0.00000005
