Q20,Q30
1.781051984827236367e+02,0.000000000000000000e+00
1.783658009607431438e+02,3.401889539159733415e-04
1.786264486680867094e+02,3.594611791662212941e-05
1.788870154741958345e+02,3.477868362523656338e-04
1.791476896865265189e+02,5.618158740554167084e-05
1.794082443504345576e+02,3.130691462451934935e-04
1.796689225414567090e+02,1.266721026973330420e-04
1.799294914962028145e+02,3.262868295881318184e-04
1.801901491764761545e+02,3.293386667790589245e-05
1.804507563109332864e+02,1.166688446403101151e-04
1.807113736438757314e+02,1.202442185978465665e-04
1.809720360771719925e+02,1.804272627383260354e-04
1.812326069327720859e+02,1.628382393198703735e-04
1.814933068900239164e+02,3.111759485085092720e-04
1.817538800372693117e+02,4.857164948575545338e-05
1.820145898818153114e+02,4.151034798034230935e-05
1.822665854216741650e+02,6.616485941982606922e-02
1.825087179141285105e+02,1.627984327092997230e-01
1.827387728577158725e+02,2.849966614580710655e-01
1.829570822141599820e+02,4.275586004553056374e-01
1.831639660320421683e+02,5.857756070861126485e-01
1.833609973196359419e+02,7.565406224749398056e-01
1.835489922253775887e+02,9.367625149668272755e-01
1.837295923284079038e+02,1.124789661153227538e+00
1.839034859025550759e+02,1.318605032052357684e+00
1.840720191796643803e+02,1.517495052396262034e+00
1.842355391193809169e+02,1.720078775174458841e+00
1.843950656627494027e+02,1.926242977235576914e+00
1.845506200629858995e+02,2.134935543209673714e+00
1.847030042029263370e+02,2.346416532790125409e+00
1.848520240188657056e+02,2.559748747354846365e+00
1.849984072146322092e+02,2.775411259582088785e+00
1.851418576523331296e+02,2.992451620256475930e+00
1.852831329287382403e+02,3.211477534742044782e+00
1.854219190048161749e+02,3.431453815219700498e+00
1.855590447648504835e+02,3.653081700009693122e+00
1.856942056063751068e+02,3.875229764338103511e+00
1.858283020697171821e+02,4.098680720742624572e+00
1.859610308824507570e+02,4.322219367763485920e+00
1.860933412718500222e+02,4.546706436535187912e+00
1.862249073638255936e+02,4.770864425576347934e+00
1.863566970655229795e+02,4.995628544047383990e+00
1.864883340554072504e+02,5.219682779703552988e+00
1.866207758858575971e+02,5.444031686909410972e+00
1.867535702441933552e+02,5.667345264216706369e+00
1.868876394606649001e+02,5.890691784040311241e+00
1.870224357710904428e+02,6.112752032985323325e+00
1.871588274114852197e+02,6.334652480160564814e+00
1.872961611944724041e+02,6.555108171369493419e+00
1.874352403111385854e+02,6.775297190344384823e+00
1.875753088009949181e+02,6.993987912376338656e+00
1.877171035148022327e+02,7.212399680267832736e+00
1.878597827849103510e+02,7.429365164132453181e+00
1.880040267964714928e+02,7.646127396531226417e+00
1.881489448806976270e+02,7.861579927445466076e+00
1.882951793309198365e+02,8.076963586219353175e+00
1.884418144977416034e+02,8.291233809565067503e+00
1.885895073350766893e+02,8.505577597534227152e+00
1.887374350027718322e+02,8.718946327598455781e+00
1.888863112455163673e+02,8.932425722747963093e+00
1.890354146054451689e+02,9.144969259778232384e+00
1.891854921292616893e+02,9.357560186567861038e+00
1.893359104059115054e+02,9.569175740205686509e+00
1.894874194377071035e+02,9.780701866813943823e+00
1.896394536491995950e+02,9.991165761874752249e+00
1.897927319659580974e+02,1.020136536275071037e+01
1.899467329402845621e+02,1.041040641489473906e+01
1.901021082287151387e+02,1.061901209188496331e+01
1.902583545372329468e+02,1.082639772808532541e+01
1.904160147419975146e+02,1.103323258537092322e+01
1.905745899750341721e+02,1.123886548178525580e+01
1.907344939319388288e+02,1.144392113928132915e+01
1.908952152208472057e+02,1.164790876526177676e+01
1.910570168852604525e+02,1.185142116144394286e+01
1.912193761706886619e+02,1.205413983042402570e+01
1.913824028839229925e+02,1.225662364301912177e+01
1.915455906536718089e+02,1.245871235215077277e+01
1.917089263111404875e+02,1.266089939200073466e+01
1.918719476380773301e+02,1.286316199187633025e+01
1.920345133688563521e+02,1.306592218377275394e+01
1.921961921165228091e+02,1.326930151211089814e+01
1.923566820613588959e+02,1.347366381343662489e+01
