Z	min	max
18.0	4.3569638735050615e-08	9.049585680779547e-05
19.0	1.7585789703836325e-05	0.00038487839571481287
20.0	0.00013482893260773022	0.00273943972927847
21.0	0.0006497773579862014	0.005552498859505253
22.0	0.004623235028924081	0.035673923046578015
23.0	0.009422673067623582	0.036356706268428615
24.0	0.060401787226060946	0.1913998241996301
25.0	0.062294969790780225	0.12516335939432682
26.0	0.3266234860023658	0.4959514752592793
27.0	0.2176088741054849	0.26411929997283645
28.0	0.8601050834087721	0.824086631517142
29.0	0.46776655017375623	0.41660794072778473
30.0	1.4623955711926635	1.1831471915316634
31.0	0.751386508494735	0.6003370430201052
32.0	2.136208155128805	1.679590121609709
33.0	1.0916187732071942	0.8577547398853516
34.0	3.038365878881306	2.3838206134366886
35.0	1.5487336413015294	1.215720567052258
36.0	4.254832990813315	3.338510149396968
37.0	2.1434085609798057	1.6868234940019124
38.0	5.759645050174638	4.549143660699522
39.0	2.7820898992519583	2.2459602056765697
40.0	6.975449633962209	5.851628014711851
41.0	3.020392799440672	2.7124068197354334
42.0	6.07602373848777	6.465068566797876
43.0	2.265317283558934	2.61434644788439
44.0	2.873350892583846	5.066840352576702
45.0	0.9425661738025544	1.6963264791868569
46.0	0.6154221975498667	2.217182241879093
47.0	0.17952994099478	0.6270933029005938
48.0	0.056975225098033384	0.45107650794769033
49.0	0.014273812607325836	0.11997987203890706
50.0	0.00472875606868478	0.07823426960508625
51.0	0.014273812607325836	0.11997987203890706
52.0	0.056975225098033384	0.45107650794769033
53.0	0.17952994099478	0.6270933029005938
54.0	0.6154221975498667	2.217182241879093
55.0	0.9425661738025544	1.6963264791868569
56.0	2.873350892583846	5.066840352576702
57.0	2.265317283558934	2.61434644788439
58.0	6.07602373848777	6.465068566797876
59.0	3.020392799440672	2.7124068197354334
60.0	6.975449633962209	5.851628014711851
61.0	2.7820898992519583	2.2459602056765697
62.0	5.759645050174638	4.549143660699522
63.0	2.1434085609798057	1.6868234940019124
64.0	4.254832990813315	3.338510149396968
65.0	1.5487336413015294	1.215720567052258
66.0	3.038365878881306	2.3838206134366886
67.0	1.0916187732071942	0.8577547398853516
68.0	2.136208155128805	1.679590121609709
69.0	0.751386508494735	0.6003370430201052
70.0	1.4623955711926635	1.1831471915316634
71.0	0.46776655017375623	0.41660794072778473
72.0	0.8601050834087721	0.824086631517142
73.0	0.2176088741054849	0.26411929997283645
74.0	0.3266234860023658	0.4959514752592793
75.0	0.062294969790780225	0.12516335939432682
76.0	0.060401787226060946	0.1913998241996301
77.0	0.009422673067623582	0.036356706268428615
78.0	0.004623235028924081	0.035673923046578015
79.0	0.0006497773579862014	0.005552498859505253
80.0	0.00013482893260773022	0.00273943972927847
81.0	1.7585789703836325e-05	0.00038487839571481287
82.0	4.3569638735050615e-08	9.049585680779547e-05
