Z	min	max
14.0	2.664635622570117e-08	5.896906807422408e-05
15.0	1.0754705590284827e-05	0.0002503532386711755
16.0	8.228304921479093e-05	0.0017816334876721962
17.0	0.00039460979069894233	0.0035986178670323384
18.0	0.0028099212588750602	0.02311654473478926
19.0	0.0056620836806979035	0.023349483348268453
20.0	0.03645329884638006	0.1227846045486438
21.0	0.036672622844465916	0.0786054169903936
22.0	0.1937434656207914	0.30952941903314696
23.0	0.1239557452648544	0.15810650761603876
24.0	0.491568719454676	0.4839902003961549
25.0	0.2544479960482009	0.23112873807590947
26.0	0.7885437414743488	0.6393740975245918
27.0	0.38775993466764497	0.30909429442086883
28.0	1.091818369021535	0.8523375896107733
29.0	0.5436506007198247	0.42383934136772633
30.0	1.5184586101497777	1.181505136452336
31.0	0.7691635208548373	0.5987093341590847
32.0	2.1509603226604184	1.6732304412370353
33.0	1.097936866142329	0.8544650670761971
34.0	3.0530476236850856	2.374622563849529
35.0	1.555930844188939	1.2110287913398794
36.0	4.2740849952712905	3.325610593110126
37.0	2.1457924372936894	1.680198371412863
38.0	5.773209257342953	4.531061101720919
39.0	2.6998414396607657	2.233502174835188
40.0	6.938021360403955	5.822310593413062
41.0	2.6069980480150394	2.6558814305031424
42.0	5.951804039888009	6.406001988031019
43.0	1.5709231640702221	2.3980275592245492
44.0	2.7338200219911584	4.973406421204408
45.0	0.5192378567686469	1.349840059157242
46.0	0.5475882351672952	2.1347304130411424
47.0	0.08483921860346473	0.4183284544344534
48.0	0.0432444004640539	0.4146931014553544
49.0	0.006239717015436551	0.06966897455982164
50.0	0.0025676945369524245	0.06446323690776562
51.0	0.006239717015436551	0.06966897455982164
52.0	0.0432444004640539	0.4146931014553544
53.0	0.08483921860346473	0.4183284544344534
54.0	0.5475882351672952	2.1347304130411424
55.0	0.5192378567686469	1.349840059157242
56.0	2.7338200219911584	4.973406421204408
57.0	1.5709231640702221	2.3980275592245492
58.0	5.951804039888009	6.406001988031019
59.0	2.6069980480150394	2.6558814305031424
60.0	6.938021360403955	5.822310593413062
61.0	2.6998414396607657	2.233502174835188
62.0	5.773209257342953	4.531061101720919
63.0	2.1457924372936894	1.680198371412863
64.0	4.2740849952712905	3.325610593110126
65.0	1.555930844188939	1.2110287913398794
66.0	3.0530476236850856	2.374622563849529
67.0	1.097936866142329	0.8544650670761971
68.0	2.1509603226604184	1.6732304412370353
69.0	0.7691635208548373	0.5987093341590847
70.0	1.5184586101497777	1.181505136452336
71.0	0.5436506007198247	0.42383934136772633
72.0	1.091818369021535	0.8523375896107733
73.0	0.38775993466764497	0.30909429442086883
74.0	0.7885437414743488	0.6393740975245918
75.0	0.2544479960482009	0.23112873807590947
76.0	0.491568719454676	0.4839902003961549
77.0	0.1239557452648544	0.15810650761603876
78.0	0.1937434656207914	0.30952941903314696
79.0	0.036672622844465916	0.0786054169903936
80.0	0.03645329884638006	0.1227846045486438
81.0	0.0056620836806979035	0.023349483348268453
82.0	0.0028099212588750602	0.02311654473478926
83.0	0.00039460979069894233	0.0035986178670323384
84.0	8.228304921479093e-05	0.0017816334876721962
85.0	1.0754705590284827e-05	0.0002503532386711755
86.0	2.664635622570117e-08	5.896906807422408e-05
