A	min	max
57.0	0.0	3.628061691682224e-07
58.0	1.2551922133966148e-11	2.0260891855252837e-06
59.0	1.1628765818653094e-08	9.084863371321242e-06
60.0	8.45961764334097e-08	3.948350092086166e-05
61.0	1.6357333737884698e-06	0.00012316585536151304
62.0	9.602463786501891e-06	0.00035007621699007305
63.0	3.506139497529154e-05	0.0009006927566349094
64.0	0.00011921510165258655	0.002122876680491783
65.0	0.00034157854077247036	0.004559925716124534
66.0	0.0008954747698563335	0.008963714761932693
67.0	0.002126014513380025	0.01612942167040746
68.0	0.004617907515682082	0.026648626896407034
69.0	0.009185547208414148	0.04057203201789968
70.0	0.016801416308615483	0.05726069598418636
71.0	0.028313386200325086	0.07547207880623155
72.0	0.04413735685779078	0.09380983816906223
73.0	0.06391001949621532	0.11116037608353446
74.0	0.08644017780188963	0.12699237790465628
75.0	0.10995159664475461	0.14129382352302317
76.0	0.13271028418750083	0.1544327539904365
77.0	0.15356556642783462	0.16692603049246404
78.0	0.1722929422439101	0.17937903806221345
79.0	0.18938462641595616	0.1923234347731302
80.0	0.20564869912193698	0.20613259904241946
81.0	0.22175318755060847	0.22090786387472913
82.0	0.2382065937654775	0.23667542579100934
83.0	0.2553889408463045	0.2534912061160247
84.0	0.273680858285094	0.27155194011974404
85.0	0.2933092571141668	0.29099380957091636
86.0	0.3143401698310349	0.31185122830453205
87.0	0.33665621124027445	0.3339883493690817
88.0	0.36027954100550463	0.3574244437177232
89.0	0.3853663294733146	0.3823124247946287
90.0	0.41214532980790525	0.408879210131352
91.0	0.440564490426466	0.437073158008252
92.0	0.47047968322920847	0.46675128249364495
93.0	0.5017490882391556	0.4977728874884257
94.0	0.5345615554401435	0.5303253264008205
95.0	0.5691351846032466	0.5646249706311035
96.0	0.605546822253125	0.6007480577198502
97.0	0.6434438734928862	0.6383447869717453
98.0	0.682587443110869	0.6771781563431317
99.0	0.7229828530176371	0.7172534455701374
100.0	0.7649546822313346	0.758892661486191
101.0	0.8085081185350597	0.8021009507628721
102.0	0.8533549805856571	0.8465924158018289
103.0	0.8989410934416121	0.8918172733203866
104.0	0.9451938655627271	0.937703507043043
105.0	0.9923356759321534	0.9844717336707637
106.0	1.0405967958361213	1.032350399663621
107.0	1.089483635252435	1.0808498265421862
108.0	1.1383530423938721	1.129331959291067
109.0	1.1867566050439744	1.1773519392169374
110.0	1.2349695359240909	1.2251827980685164
111.0	1.2832138788371643	1.2730448200227564
112.0	1.3313063274809003	1.3207561514210728
113.0	1.3782953391393167	1.3673727902186072
114.0	1.4235871316579578	1.4123056597942167
115.0	1.4671772103806917	1.455550301110477
116.0	1.509574946340565	1.4976120485982145
117.0	1.5505713464204005	1.538283565343739
118.0	1.5894322025586685	1.5768364616491486
119.0	1.6251041353174986	1.6122257057710878
120.0	1.6573723027862495	1.6442381583522157
121.0	1.6863391458081716	1.6729754484249255
122.0	1.7117737384844143	1.698208480104119
123.0	1.7321022091696514	1.7183758541729508
124.0	1.745655912519929	1.731822148767139
125.0	1.7518020696734142	1.7379195995945729
126.0	1.7521060047965191	1.738221126129216
127.0	1.7493328112428874	1.735469909245893
128.0	1.7464855539477095	1.7326452155524437
129.0	1.7453081695606296	1.7314771615593667
130.0	1.7464855539477095	1.7326452155524437
131.0	1.7493328112428874	1.735469909245893
132.0	1.7521060047965191	1.738221126129216
133.0	1.7518020696734142	1.7379195995945729
134.0	1.745655912519929	1.731822148767139
135.0	1.7321022091696514	1.7183758541729508
136.0	1.7117737384844143	1.698208480104119
137.0	1.6863391458081716	1.6729754484249255
138.0	1.6573723027862495	1.6442381583522157
139.0	1.6251041353174986	1.6122257057710878
140.0	1.5894322025586685	1.5768364616491486
141.0	1.5505713464204005	1.538283565343739
142.0	1.509574946340565	1.4976120485982145
143.0	1.4671772103806917	1.455550301110477
144.0	1.4235871316579578	1.4123056597942167
145.0	1.3782953391393167	1.3673727902186072
146.0	1.3313063274809003	1.3207561514210728
147.0	1.2832138788371643	1.2730448200227564
148.0	1.2349695359240909	1.2251827980685164
149.0	1.1867566050439744	1.1773519392169374
150.0	1.1383530423938721	1.129331959291067
151.0	1.089483635252435	1.0808498265421862
152.0	1.0405967958361213	1.032350399663621
153.0	0.9923356759321534	0.9844717336707637
154.0	0.9451938655627271	0.937703507043043
155.0	0.8989410934416121	0.8918172733203866
156.0	0.8533549805856571	0.8465924158018289
157.0	0.8085081185350597	0.8021009507628721
158.0	0.7649546822313346	0.758892661486191
159.0	0.7229828530176371	0.7172534455701374
160.0	0.682587443110869	0.6771781563431317
161.0	0.6434438734928862	0.6383447869717453
162.0	0.605546822253125	0.6007480577198502
163.0	0.5691351846032466	0.5646249706311035
164.0	0.5345615554401435	0.5303253264008205
165.0	0.5017490882391556	0.4977728874884257
166.0	0.47047968322920847	0.46675128249364495
167.0	0.440564490426466	0.437073158008252
168.0	0.41214532980790525	0.408879210131352
169.0	0.3853663294733146	0.3823124247946287
170.0	0.36027954100550463	0.3574244437177232
171.0	0.33665621124027445	0.3339883493690817
172.0	0.3143401698310349	0.31185122830453205
173.0	0.2933092571141668	0.29099380957091636
174.0	0.273680858285094	0.27155194011974404
175.0	0.2553889408463045	0.2534912061160247
176.0	0.2382065937654775	0.23667542579100934
177.0	0.22175318755060847	0.22090786387472913
178.0	0.20564869912193698	0.20613259904241946
179.0	0.18938462641595616	0.1923234347731302
180.0	0.1722929422439101	0.17937903806221345
181.0	0.15356556642783462	0.16692603049246404
182.0	0.13271028418750083	0.1544327539904365
183.0	0.10995159664475461	0.14129382352302317
184.0	0.08644017780188963	0.12699237790465628
185.0	0.06391001949621532	0.11116037608353446
186.0	0.04413735685779078	0.09380983816906223
187.0	0.028313386200325086	0.07547207880623155
188.0	0.016801416308615483	0.05726069598418636
189.0	0.009185547208414148	0.04057203201789968
190.0	0.004617907515682082	0.026648626896407034
191.0	0.002126014513380025	0.01612942167040746
192.0	0.0008954747698563335	0.008963714761932693
193.0	0.00034157854077247036	0.004559925716124534
194.0	0.00011921510165258655	0.002122876680491783
195.0	3.506139497529154e-05	0.0009006927566349094
196.0	9.602463786501891e-06	0.00035007621699007305
197.0	1.6357333737884698e-06	0.00012316585536151304
198.0	8.45961764334097e-08	3.948350092086166e-05
199.0	1.1628765818653094e-08	9.084863371321242e-06
200.0	1.2551922133966148e-11	2.0260891855252837e-06
201.0	0.0	3.628061691682224e-07
