A	min	max
46.0	0.0	0.0002588250135536591
47.0	5.807793621566867e-07	0.0005829596921001064
48.0	1.2152065728027697e-05	0.001462206812404667
49.0	4.570986047234053e-05	0.003387905600853115
50.0	0.00016119410737772507	0.007100839488967084
51.0	0.0004758889666919386	0.013459084910499646
52.0	0.001267573972054482	0.023158062950503665
53.0	0.0030442532371690967	0.03631705100395607
54.0	0.0066334269945365195	0.05221435486911511
55.0	0.013108997448250398	0.06933188167745455
56.0	0.023597321885830948	0.08586305624084346
57.0	0.038813998197350964	0.10033598237183357
58.0	0.05862348212943161	0.11207874452126786
59.0	0.08178061086241384	0.1212074082507693
60.0	0.10621228087046805	0.12833711834601222
61.0	0.12965735722038743	0.13419386212237205
62.0	0.15050029055306632	0.1394683958918426
63.0	0.1681621297805348	0.14473383806061715
64.0	0.18301622758625666	0.1504322016218422
65.0	0.19587267326721167	0.1567847322388439
66.0	0.20762859810270878	0.16386942461916373
67.0	0.21905095328246144	0.17169894806033786
68.0	0.230839773240056	0.1803810758503967
69.0	0.24353434426945264	0.19005553822387988
70.0	0.25747142371489046	0.20083633525892056
71.0	0.2726951822608538	0.21267378426729033
72.0	0.28923325982410086	0.22555867810212182
73.0	0.3072055378523983	0.23956863015224508
74.0	0.32689265530490313	0.2549167537799884
75.0	0.3484333370779377	0.2717099073129876
76.0	0.37186784777681464	0.28997876509426607
77.0	0.39711806853913934	0.30966244795782594
78.0	0.4243627965932977	0.33090006162926167
79.0	0.4539017238429836	0.35392482664226854
80.0	0.48602966865426744	0.37896628663938053
81.0	0.5206583235901161	0.4059558231008359
82.0	0.5577108975759564	0.43483374786813495
83.0	0.5972513411038876	0.4656497426766713
84.0	0.6397254743704331	0.49875065570157523
85.0	0.6854383173671211	0.5343737568319378
86.0	0.7344699616754414	0.572581380470867
87.0	0.7865025865345334	0.6131261643202972
88.0	0.8415806642475275	0.6560426129401602
89.0	0.9000603512081903	0.7016076557272038
90.0	0.9624715843418354	0.7502336038680407
91.0	1.0286940052196714	0.8018268567655841
92.0	1.0983938583478585	0.8561277701943398
93.0	1.1712410452332513	0.9128792377762405
94.0	1.2476708004097992	0.9724194709444016
95.0	1.3281859778068372	1.0351392634819636
96.0	1.412964197588701	1.1011767334650973
97.0	1.5011685844584173	1.169896905810772
98.0	1.59221151160139	1.2408691627085167
99.0	1.685951131357146	1.3141002239400776
100.0	1.7826409491386819	1.3901616707956352
101.0	1.8813352224983437	1.469039939796638
102.0	1.9788313221707363	1.5501355098627188
103.0	2.0691861608879027	1.6322445545747157
104.0	2.1436594312182726	1.714663188510485
105.0	2.1897253460756088	1.796690601432183
106.0	2.190442196631689	1.8763110566536296
107.0	2.1262637459950646	1.9486083638018479
108.0	1.9816968087462983	2.0056135142654603
109.0	1.7541082095230323	2.0369144543020097
110.0	1.4599492117489181	2.030575613460118
111.0	1.1328363669189068	1.9737895860287638
112.0	0.8138919700386431	1.8552341340519096
113.0	0.5384136266037132	1.6696079295043944
114.0	0.32653640259591693	1.4235857896027075
115.0	0.18087897537109643	1.1383708022200365
116.0	0.09127818572125555	0.8460985210783253
117.0	0.041821473122395224	0.5800859006450972
118.0	0.017383215498559847	0.36468067954694694
119.0	0.006515071901657417	0.20920261430905468
120.0	0.0022057008393551944	0.10912637769194695
121.0	0.0006238129122175097	0.05157502150477474
122.0	0.00016505063029903302	0.02206670596713042
123.0	9.60905245094635e-06	0.008503192356994961
124.0	0.0	0.0029554535792148005
125.0	0.0	0.0008934073343944507
126.0	0.0	0.00024402052909048552
127.0	0.0	2.0652725071184298e-05
128.0	0.0	0.0
129.0	0.0	0.0
130.0	0.0	0.0
131.0	0.0	2.0652725071184298e-05
132.0	0.0	0.00024402052909048552
133.0	0.0	0.0008934073343944507
134.0	0.0	0.0029554535792148005
135.0	9.60905245094635e-06	0.008503192356994961
136.0	0.00016505063029903302	0.02206670596713042
137.0	0.0006238129122175097	0.05157502150477474
138.0	0.0022057008393551944	0.10912637769194695
139.0	0.006515071901657417	0.20920261430905468
140.0	0.017383215498559847	0.36468067954694694
141.0	0.041821473122395224	0.5800859006450972
142.0	0.09127818572125555	0.8460985210783253
143.0	0.18087897537109643	1.1383708022200365
144.0	0.32653640259591693	1.4235857896027075
145.0	0.5384136266037132	1.6696079295043944
146.0	0.8138919700386431	1.8552341340519096
147.0	1.1328363669189068	1.9737895860287638
148.0	1.4599492117489181	2.030575613460118
149.0	1.7541082095230323	2.0369144543020097
150.0	1.9816968087462983	2.0056135142654603
151.0	2.1262637459950646	1.9486083638018479
152.0	2.190442196631689	1.8763110566536296
153.0	2.1897253460756088	1.796690601432183
154.0	2.1436594312182726	1.714663188510485
155.0	2.0691861608879027	1.6322445545747157
156.0	1.9788313221707363	1.5501355098627188
157.0	1.8813352224983437	1.469039939796638
158.0	1.7826409491386819	1.3901616707956352
159.0	1.685951131357146	1.3141002239400776
160.0	1.59221151160139	1.2408691627085167
161.0	1.5011685844584173	1.169896905810772
162.0	1.412964197588701	1.1011767334650973
163.0	1.3281859778068372	1.0351392634819636
164.0	1.2476708004097992	0.9724194709444016
165.0	1.1712410452332513	0.9128792377762405
166.0	1.0983938583478585	0.8561277701943398
167.0	1.0286940052196714	0.8018268567655841
168.0	0.9624715843418354	0.7502336038680407
169.0	0.9000603512081903	0.7016076557272038
170.0	0.8415806642475275	0.6560426129401602
171.0	0.7865025865345334	0.6131261643202972
172.0	0.7344699616754414	0.572581380470867
173.0	0.6854383173671211	0.5343737568319378
174.0	0.6397254743704331	0.49875065570157523
175.0	0.5972513411038876	0.4656497426766713
176.0	0.5577108975759564	0.43483374786813495
177.0	0.5206583235901161	0.4059558231008359
178.0	0.48602966865426744	0.37896628663938053
179.0	0.4539017238429836	0.35392482664226854
180.0	0.4243627965932977	0.33090006162926167
181.0	0.39711806853913934	0.30966244795782594
182.0	0.37186784777681464	0.28997876509426607
183.0	0.3484333370779377	0.2717099073129876
184.0	0.32689265530490313	0.2549167537799884
185.0	0.3072055378523983	0.23956863015224508
186.0	0.28923325982410086	0.22555867810212182
187.0	0.2726951822608538	0.21267378426729033
188.0	0.25747142371489046	0.20083633525892056
189.0	0.24353434426945264	0.19005553822387988
190.0	0.230839773240056	0.1803810758503967
191.0	0.21905095328246144	0.17169894806033786
192.0	0.20762859810270878	0.16386942461916373
193.0	0.19587267326721167	0.1567847322388439
194.0	0.18301622758625666	0.1504322016218422
195.0	0.1681621297805348	0.14473383806061715
196.0	0.15050029055306632	0.1394683958918426
197.0	0.12965735722038743	0.13419386212237205
198.0	0.10621228087046805	0.12833711834601222
199.0	0.08178061086241384	0.1212074082507693
200.0	0.05862348212943161	0.11207874452126786
201.0	0.038813998197350964	0.10033598237183357
202.0	0.023597321885830948	0.08586305624084346
203.0	0.013108997448250398	0.06933188167745455
204.0	0.0066334269945365195	0.05221435486911511
205.0	0.0030442532371690967	0.03631705100395607
206.0	0.001267573972054482	0.023158062950503665
207.0	0.0004758889666919386	0.013459084910499646
208.0	0.00016119410737772507	0.007100839488967084
209.0	4.570986047234053e-05	0.003387905600853115
210.0	1.2152065728027697e-05	0.001462206812404667
211.0	5.807793621566867e-07	0.0005829596921001064
212.0	0.0	0.0002588250135536591
