 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.09020663     -24.24464326   0.19295720E-07   0.12682355E-07   0.22832099E-05   0.13818766E-05
       1.09020663     -23.00580021   0.60650279E-07   0.39761282E-07   0.21308272E-05   0.15420060E-05
       1.09020663     -21.84102902   0.28070110E-07   0.16333820E-07   0.15194522E-07   0.46618195E-08
       1.09020663     -20.73255563   0.87037601E-08   0.10307780E-07   0.20630100E-09   0.71666194E-09
       1.09020663     -19.66866517   0.10567169E-07   0.88124063E-08   0.65206369E-10   0.52811063E-10
       1.09020663     -18.64111846   0.45849311E-07   0.18082564E-07   0.30179417E-07   0.21662294E-08
       1.09020663     -17.64383785   0.74038549E-07   0.91764128E-08   0.12176416E-06   0.14671400E-09
       1.09020663     -16.67217246   0.40175493E-06   0.47690624E-07   0.40850696E-05   0.60769824E-08
       1.09020663     -15.72245739   0.20056125E-05   0.31390935E-06   0.21790265E-03   0.47398721E-05
       1.09020663     -14.79173429   0.86477178E-05   0.14537339E-05   0.10668148E-02   0.82751090E-04
       1.09020663     -13.87756613   0.48002535E-04   0.12064807E-04   0.75740595E-02   0.14244126E-02
       1.09020663     -12.97791004   0.24749155E-03   0.81465920E-04   0.43116383E-01   0.15038601E-01
       1.09020663     -12.09102705   0.13819430E-02   0.61136835E-03   0.18908159E+00   0.10992243E+00
       1.09020663     -11.21541656   0.68114775E-02   0.39181398E-02   0.51410243E+00   0.48406488E+00
       1.09020663     -10.34976746   0.20232741E-01   0.13787308E-01   0.67932891E+00   0.73001323E+00
       1.09020663      -9.49292107   0.34629822E-01   0.26126147E-01   0.64233439E+00   0.73596654E+00
       1.09020663      -8.64384242   0.41712088E-01   0.31845995E-01   0.53568684E+00   0.60970428E+00
       1.09020663      -7.80159770   0.44767529E-01   0.31636638E-01   0.51018061E+00   0.47536734E+00
       1.09020663      -6.96533619   0.45884427E-01   0.31427064E-01   0.52659610E+00   0.48646842E+00
       1.09020663      -6.13427558   0.44799809E-01   0.31755905E-01   0.48763210E+00   0.54109643E+00
       1.09020663      -5.30768995   0.44699633E-01   0.30605802E-01   0.48325481E+00   0.48849317E+00
       1.09020663      -4.48489961   0.45908441E-01   0.29777467E-01   0.52849627E+00   0.46070083E+00
       1.09020663      -3.66526252   0.45766470E-01   0.30195791E-01   0.52400175E+00   0.50991107E+00
       1.09020663      -2.84816685   0.45295641E-01   0.30036681E-01   0.51281970E+00   0.52292235E+00
       1.09020663      -2.03302444   0.45264984E-01   0.28976818E-01   0.52797662E+00   0.48771410E+00
       1.09020663      -1.21926492   0.44121991E-01   0.28187406E-01   0.51409493E+00   0.47928631E+00
       1.09020663      -0.40633025   0.42795407E-01   0.27834483E-01   0.48820936E+00   0.49558624E+00
       1.09020663       0.40633025   0.43033793E-01   0.27573400E-01   0.49414479E+00   0.49579296E+00
       1.09020663       1.21926492   0.43585811E-01   0.27517044E-01   0.49968708E+00   0.48893512E+00
