Q20	Q30	M_22	M_32	M_33	EHFB	isInterpolated
100.0	36.0	0.01326	-0.01666	0.03331	-1857.834426	False
100.0	40.0	0.01433	-0.01916	0.0372	-1851.442305	False
100.0	44.0	0.007743	-0.0106	0.0171	-1850.586939	False
100.0	48.0	0.009093	-0.01245	0.01962	-1849.285852	False
100.0	52.0	0.01034	-0.0141	0.02205	-1846.538224	False
100.0	56.0	0.009802	-0.009614	0.02447	-1842.580394	False
100.0	60.0	0.0159	-0.02117	0.04434	-1842.107947	False
104.0	0.0	0.01099	6.673e-09	0.02446	-1880.852037	False
104.0	4.0	0.009764	-0.002834	0.0235	-1878.953837	False
104.0	8.0	0.00922	-0.004613	0.02315	-1874.461459	False
104.0	12.0	0.008968	-0.005437	0.02205	-1869.80671	False
104.0	16.0	0.00819	-0.00638	0.02326	-1866.4421	False
104.0	20.0	0.008915	-0.008941	0.02762	-1864.982886	False
104.0	24.0	0.008907	-0.009399	0.02898	-1865.472517	False
104.0	28.0	0.006496	-0.006099	0.02179	-1865.680786	False
104.0	32.0	0.01034	-0.00965	0.02229	-1865.305996	False
104.0	36.0	0.01172	-0.009998	0.02404	-1859.886922	False
104.0	40.0	0.01453	-0.01931	0.03719	-1854.292063	False
104.0	44.0	0.006894	-0.00924	0.01505	-1851.266289	False
104.0	48.0	0.007924	-0.01065	0.01688	-1851.0732	False
104.0	52.0	0.009274	-0.01246	0.01939	-1849.425755	False
104.0	56.0	0.009963	-0.009999	0.02426	-1845.358306	False
104.0	60.0	0.01479	-0.01888	0.04094	-1842.76096	False
108.0	0.0	0.009801	-7.994e-09	0.02283	-1880.78515	False
108.0	4.0	0.009542	-0.002656	0.02175	-1879.095625	False
108.0	8.0	0.009473	-0.004267	0.02117	-1875.133062	False
108.0	12.0	0.0081	-0.004965	0.02106	-1870.627345	False
108.0	16.0	0.007819	-0.005747	0.02094	-1866.922487	False
108.0	20.0	0.008317	-0.007979	0.02468	-1864.619775	False
108.0	24.0	0.00909	-0.009387	0.02729	-1864.478278	False
108.0	28.0	0.009633	-0.009243	0.02484	-1864.763143	False
108.0	32.0	0.00894	-0.009348	0.0227	-1865.419615	False
108.0	36.0	0.007472	-0.005557	0.01828	-1862.727825	False
108.0	40.0	0.01194	-0.01502	0.0295	-1857.041493	False
108.0	44.0	0.01482	-0.01906	0.03486	-1851.076313	False
108.0	48.0	0.01003	-0.009603	0.02571	-1851.078283	False
108.0	52.0	0.009986	-0.01002	0.0244	-1850.063867	False
108.0	56.0	0.01017	-0.01015	0.02426	-1848.275031	False
108.0	60.0	0.01373	-0.01719	0.03795	-1843.104616	False
112.0	0.0	0.009432	7.945e-09	0.02129	-1880.477223	False
112.0	4.0	0.008889	-0.002235	0.01994	-1879.027729	False
112.0	8.0	0.008021	-0.003718	0.01969	-1875.76942	False
112.0	12.0	0.007127	-0.004482	0.02014	-1871.54535	False
112.0	16.0	0.006694	-0.004852	0.01923	-1867.692104	False
112.0	20.0	0.007413	-0.006933	0.0222	-1864.636055	False
112.0	24.0	0.008299	-0.008434	0.02485	-1863.767988	False
112.0	28.0	0.009457	-0.009153	0.02443	-1863.822048	False
112.0	32.0	0.007819	-0.008523	0.02266	-1864.427627	False
112.0	36.0	0.008975	-0.008332	0.01961	-1864.764728	False
112.0	40.0	0.009141	-0.007788	0.01983	-1858.706168	False
112.0	44.0	0.01505	-0.01924	0.035	-1853.953254	False
112.0	48.0	0.01171	-0.007041	0.02968	-1852.343026	False
112.0	52.0	0.01002	-0.009604	0.02417	-1851.989368	False
112.0	56.0	0.01002	-0.01016	0.02332	-1850.781573	False
112.0	60.0	0.01431	-0.0186	0.03958	-1843.793151	False
116.0	0.0	0.009212	1.847e-08	0.02046	-1880.102518	False
116.0	4.0	0.007309	-0.001814	0.01858	-1878.914364	False
116.0	8.0	0.007366	-0.00333	0.01846	-1876.308531	False
116.0	12.0	0.00672	-0.004195	0.01887	-1872.493861	False
116.0	16.0	0.006037	-0.00441	0.01835	-1868.56049	False
116.0	20.0	0.006638	-0.006093	0.02027	-1865.005361	False
116.0	24.0	0.007331	-0.007348	0.02248	-1863.360066	False
116.0	28.0	0.008514	-0.008352	0.023	-1863.040027	False
116.0	32.0	0.0092	-0.008581	0.02134	-1863.236888	False
116.0	36.0	0.008139	-0.008013	0.01927	-1865.098562	False
116.0	40.0	0.008967	-0.008332	0.01868	-1862.17993	False
116.0	44.0	0.01171	-0.01356	0.02548	-1856.709932	False
116.0	48.0	0.01411	-0.01761	0.03137	-1850.894006	False
116.0	52.0	0.01187	-0.006996	0.02829	-1853.30481	False
116.0	56.0	0.01009	-0.009546	0.02317	-1852.775364	False
116.0	60.0	0.01171	-0.01371	0.03124	-1844.851083	False
120.0	0.0	0.01025	1.656e-08	0.02206	-1879.338353	False
120.0	4.0	0.006714	-0.001564	0.0174	-1878.721325	False
120.0	8.0	0.007035	-0.003081	0.01736	-1876.73138	False
120.0	12.0	0.006535	-0.004038	0.01775	-1873.389009	False
120.0	16.0	0.005719	-0.004216	0.01779	-1869.433899	False
120.0	20.0	0.006078	-0.005426	0.01868	-1865.625629	False
120.0	24.0	0.006758	-0.006628	0.02052	-1863.258185	False
120.0	28.0	0.007287	-0.007327	0.02135	-1862.461969	False
120.0	32.0	0.008662	-0.008344	0.02119	-1862.380877	False
120.0	36.0	0.007257	-0.007351	0.01873	-1864.301564	False
120.0	40.0	0.008617	-0.008102	0.01818	-1864.006073	False
120.0	44.0	0.01074	-0.01093	0.01958	-1859.102308	False
120.0	48.0	0.01521	-0.01865	0.03215	-1853.796314	False
120.0	52.0	0.01169	-0.01001	0.01282	-1854.048591	False
120.0	56.0	0.01271	-0.01092	0.01351	-1854.161483	False
120.0	60.0	0.01027	-0.009416	0.02271	-1853.485089	False
124.0	0.0	0.009442	-5.041e-09	0.02106	-1879.475844	False
124.0	4.0	0.006482	-0.001418	0.01626	-1878.472625	False
124.0	8.0	0.006783	-0.002892	0.01641	-1877.045519	False
124.0	12.0	0.006543	-0.003905	0.01683	-1874.204466	False
124.0	16.0	0.005792	-0.004139	0.01701	-1870.318079	False
124.0	20.0	0.005746	-0.004939	0.01746	-1866.378558	False
124.0	24.0	0.006292	-0.006044	0.01884	-1863.430262	False
124.0	28.0	0.006567	-0.006682	0.01994	-1862.102464	False
124.0	32.0	0.007757	-0.007653	0.02013	-1861.662033	False
124.0	36.0	0.01344	-0.01239	0.02302	-1862.654898	False
124.0	40.0	0.007654	-0.007459	0.01757	-1864.529793	False
124.0	44.0	0.008578	-0.00808	0.01747	-1861.184395	False
124.0	48.0	0.01446	-0.01485	0.02453	-1856.472479	False
124.0	52.0	0.009815	-0.008272	0.01106	-1854.128013	False
124.0	56.0	0.01189	-0.01009	0.01243	-1854.971339	False
124.0	60.0	0.01265	-0.006191	0.02689	-1854.973491	False
128.0	0.0	0.00865	1.008e-08	0.02017	-1879.584061	False
128.0	4.0	0.006254	-0.001316	0.01528	-1878.178758	False
128.0	8.0	0.006591	-0.002677	0.01561	-1877.272749	False
128.0	12.0	0.006614	-0.003738	0.01605	-1874.936635	False
128.0	16.0	0.006045	-0.004101	0.01611	-1871.212485	False
128.0	20.0	0.005639	-0.004651	0.01655	-1867.209646	False
128.0	24.0	0.005872	-0.00552	0.01742	-1863.851872	False
128.0	28.0	0.006298	-0.006349	0.0187	-1861.975799	False
128.0	32.0	0.006778	-0.006866	0.01894	-1861.167587	False
128.0	36.0	0.007376	-0.007929	0.01956	-1861.573181	False
128.0	40.0	0.006544	-0.006554	0.01682	-1863.94667	False
128.0	44.0	0.008094	-0.007663	0.01689	-1863.119006	False
128.0	48.0	0.01204	-0.01175	0.01896	-1858.842754	False
128.0	52.0	0.01461	-0.01718	0.02834	-1853.728042	False
128.0	56.0	0.009933	-0.008304	0.01066	-1855.036235	False
128.0	60.0	0.012	-0.01009	0.01201	-1855.762268	False
132.0	0.0	0.007878	6.618e-09	0.01933	-1879.667565	False
132.0	4.0	0.007271	-0.001941	0.01942	-1876.917716	False
132.0	8.0	0.006366	-0.002424	0.01496	-1877.421066	False
132.0	12.0	0.006573	-0.003498	0.01538	-1875.590432	False
132.0	16.0	0.006167	-0.004009	0.01534	-1872.154348	False
132.0	20.0	0.005629	-0.004465	0.01578	-1868.086335	False
132.0	24.0	0.005596	-0.005115	0.01627	-1864.496898	False
132.0	28.0	0.006082	-0.006011	0.01747	-1862.080355	False
132.0	32.0	0.006019	-0.006176	0.01777	-1860.875293	False
132.0	36.0	0.007183	-0.007121	0.01864	-1860.853524	False
132.0	40.0	0.008982	-0.008474	0.01852	-1862.47784	False
132.0	44.0	0.006939	-0.006773	0.01607	-1863.810633	False
132.0	48.0	0.008318	-0.007508	0.01672	-1860.223654	False
132.0	52.0	0.01585	-0.01624	0.02447	-1856.419398	False
132.0	56.0	0.008734	-0.005816	0.01647	-1854.606063	False
132.0	60.0	0.0105	-0.006395	0.01528	-1855.86602	False
136.0	0.0	0.007234	-9.871e-09	0.01855	-1879.711844	False
136.0	4.0	0.006074	-0.001539	0.01665	-1877.949376	False
136.0	8.0	0.006065	-0.002144	0.01441	-1877.536102	False
136.0	12.0	0.006402	-0.003202	0.01481	-1876.186874	False
136.0	16.0	0.006168	-0.003858	0.01475	-1873.065425	False
136.0	20.0	0.005635	-0.0043	0.01502	-1868.994452	False
136.0	24.0	0.005524	-0.00488	0.01545	-1865.249074	False
136.0	28.0	0.005807	-0.005585	0.01626	-1862.373291	False
136.0	32.0	0.005601	-0.005687	0.01666	-1860.741335	False
136.0	36.0	0.006614	-0.006519	0.01747	-1860.260208	False
136.0	40.0	0.0069	-0.007508	0.01786	-1861.373218	False
136.0	44.0	0.005852	-0.005834	0.0153	-1863.405438	False
136.0	48.0	0.007464	-0.007122	0.01595	-1862.204815	False
136.0	52.0	0.01354	-0.01377	0.02057	-1858.525182	False
136.0	56.0	0.01389	-0.01529	0.02393	-1853.783759	False
136.0	60.0	0.01243	-0.01423	0.02338	-1848.365028	False
140.0	0.0	0.006764	-4.592e-09	0.01783	-1879.703834	False
140.0	4.0	0.006162	-0.001508	0.01618	-1878.085951	False
140.0	8.0	0.005834	-0.001891	0.01399	-1877.62482	False
140.0	12.0	0.006236	-0.002906	0.01433	-1876.744678	False
140.0	16.0	0.006119	-0.003665	0.01428	-1873.951791	False
140.0	20.0	0.005643	-0.004148	0.01432	-1869.9507	False
140.0	24.0	0.005542	-0.004732	0.01483	-1866.073107	False
140.0	28.0	0.005544	-0.005139	0.01511	-1862.894852	False
140.0	32.0	0.005455	-0.005382	0.01563	-1860.79125	False
140.0	36.0	0.005961	-0.005949	0.01638	-1859.852674	False
140.0	40.0	0.006483	-0.006466	0.01725	-1860.468586	False
140.0	44.0	0.006108	-0.005875	0.01554	-1862.112132	False
140.0	48.0	0.006235	-0.006166	0.01491	-1863.026225	False
140.0	52.0	0.0085	-0.006674	0.01621	-1859.37719	False
140.0	56.0	0.01527	-0.01584	0.02296	-1856.35004	False
140.0	60.0	0.0074	-0.006039	0.01875	-1853.290371	False
144.0	0.0	0.006372	7.984e-09	0.01717	-1879.670173	False
144.0	4.0	0.006132	-0.001393	0.01559	-1878.277089	False
144.0	8.0	0.005764	-0.001714	0.01371	-1877.752348	False
144.0	12.0	0.00613	-0.002634	0.0139	-1877.293938	False
144.0	16.0	0.006071	-0.003451	0.01387	-1874.846991	False
144.0	20.0	0.005654	-0.004006	0.01377	-1870.944047	False
144.0	24.0	0.005546	-0.004577	0.01423	-1866.971675	False
144.0	28.0	0.005471	-0.004849	0.01422	-1863.579508	False
144.0	32.0	0.005441	-0.005185	0.01471	-1861.033897	False
144.0	36.0	0.005454	-0.005466	0.01539	-1859.655273	False
144.0	40.0	0.006764	-0.006179	0.01639	-1859.874125	False
144.0	44.0	0.00687	-0.007257	0.01642	-1861.168342	False
144.0	48.0	0.005277	-0.005266	0.01411	-1862.780419	False
144.0	52.0	0.006736	-0.006581	0.01517	-1861.429227	False
144.0	56.0	0.01333	-0.0141	0.02058	-1858.158285	False
144.0	60.0	0.004823	-0.006824	0.01622	-1855.006467	False
148.0	0.0	0.006062	-6.767e-11	0.01658	-1879.595137	False
148.0	4.0	0.006061	-0.001251	0.015	-1878.468125	False
148.0	8.0	0.006134	-0.001766	0.01378	-1877.989592	False
148.0	12.0	0.006111	-0.002419	0.01353	-1877.842527	False
148.0	16.0	0.006057	-0.003262	0.01352	-1875.752057	False
148.0	20.0	0.005629	-0.003866	0.01332	-1871.976542	False
148.0	24.0	0.005528	-0.004434	0.01366	-1867.944854	False
148.0	28.0	0.005511	-0.004696	0.01358	-1864.404872	False
148.0	32.0	0.005477	-0.005045	0.01393	-1861.475709	False
148.0	36.0	0.005152	-0.005101	0.01446	-1859.662042	False
148.0	40.0	0.006435	-0.005766	0.01549	-1859.406865	False
148.0	44.0	0.007953755228574888	-0.007643399767881753	0.01689275563247694	-1860.857749308716	True
148.0	48.0	0.00773	-0.007544	0.01567	-1861.948167	False
148.0	52.0	0.005609	-0.005719	0.01406	-1862.348507	False
148.0	56.0	0.009628	-0.009942	0.01673	-1859.62302	False
148.0	60.0	0.004763	-0.006935	0.01671	-1857.000843	False
152.0	0.0	0.005766	3.334e-09	0.01604	-1879.499818	False
152.0	4.0	0.005961	-0.001107	0.01443	-1878.646869	False
152.0	8.0	0.00647	-0.00181	0.01371	-1878.402318	False
152.0	12.0	0.006638	-0.002208	0.01443	-1877.318932	False
152.0	16.0	0.006069	-0.00312	0.01324	-1876.63043	False
152.0	20.0	0.005604	-0.003753	0.01297	-1872.982318	False
152.0	24.0	0.005474	-0.004314	0.01318	-1868.949919	False
152.0	28.0	0.005529	-0.004601	0.01312	-1865.278871	False
152.0	32.0	0.005589	-0.004986	0.01335	-1862.06816	False
152.0	36.0	0.005094	-0.00493	0.0137	-1859.805084	False
152.0	40.0	0.005811	-0.005323	0.01471	-1859.028749	False
152.0	44.0	0.006698	-0.005862	0.01537	-1859.68218	False
152.0	48.0	0.007345	-0.007658	0.0159	-1860.91913	False
152.0	52.0	0.004831	-0.004936	0.01332	-1862.19589	False
152.0	56.0	0.01086	-0.01135	0.01905	-1861.367275	False
152.0	60.0	0.01109	-0.01244	0.02294	-1857.601652	False
156.0	0.0	0.005506	1.238e-09	0.01555	-1879.380273	False
156.0	4.0	0.005876	-0.0009903	0.0139	-1878.807259	False
156.0	8.0	0.006524	-0.001762	0.01343	-1878.892405	False
156.0	12.0	0.006131	-0.002209	0.01299	-1878.945766	False
156.0	16.0	0.00602	-0.003008	0.01298	-1877.545058	False
156.0	20.0	0.005507	-0.003623	0.01266	-1874.057914	False
156.0	24.0	0.005323	-0.004162	0.01272	-1870.056244	False
156.0	28.0	0.005406	-0.00447	0.0127	-1866.268541	False
156.0	32.0	0.005607	-0.004882	0.01284	-1862.872986	False
156.0	36.0	0.005189	-0.00488	0.01306	-1860.212948	False
156.0	40.0	0.005298	-0.004971	0.01388	-1858.883829	False
156.0	44.0	0.00238	-0.0006822	0.007787	-1854.147746	False
156.0	48.0	0.003239	-0.002734	0.01199	-1860.713352	False
156.0	52.0	0.003851	-0.003486	0.01334	-1865.218574	False
156.0	56.0	0.009092	-0.01296	0.03286	-1864.996327	False
156.0	60.0	0.01163	-0.01099	0.01853	-1860.037674	False
160.0	0.0	0.005266	1.266e-08	0.01512	-1879.251041	False
160.0	4.0	0.005757	-0.001152	0.01532	-1877.77554	False
160.0	8.0	0.006416	-0.001687	0.01312	-1879.387353	False
160.0	12.0	0.005936	-0.002202	0.0129	-1879.484931	False
160.0	16.0	0.005893	-0.002927	0.01275	-1878.448896	False
160.0	20.0	0.005397	-0.003502	0.0124	-1875.154383	False
160.0	24.0	0.00517	-0.004016	0.01233	-1871.192488	False
160.0	28.0	0.005251	-0.004335	0.01229	-1867.36154	False
160.0	32.0	0.005454	-0.0047	0.0124	-1863.796388	False
160.0	36.0	0.005296	-0.004841	0.01252	-1860.821695	False
160.0	40.0	0.005159	-0.004891	0.01316	-1858.943092	False
160.0	44.0	0.00623	-0.005227	0.01412	-1858.896745	False
160.0	48.0	0.003419	-0.003374	0.01356	-1859.328631	False
160.0	52.0	0.003186	-0.002545	0.01118	-1865.261525	False
160.0	56.0	0.005966	-0.006996	0.01948	-1867.406829	False
160.0	60.0	0.009301	-0.01499	0.03518	-1865.635602	False
164.0	0.0	0.005062	3.509e-09	0.01473	-1879.115667	False
164.0	4.0	0.005536	-0.001018	0.01491	-1877.795025	False
164.0	8.0	0.006178	-0.001596	0.01281	-1879.856792	False
164.0	12.0	0.005741	-0.002216	0.01287	-1880.044308	False
164.0	16.0	0.005723	-0.002879	0.01259	-1879.281997	False
164.0	20.0	0.005321	-0.003398	0.01217	-1876.266606	False
164.0	24.0	0.005071	-0.00389	0.01198	-1872.346588	False
164.0	28.0	0.005162	-0.004218	0.01194	-1868.53475	False
164.0	32.0	0.005255	-0.004515	0.01202	-1864.81395	False
164.0	36.0	0.005151	-0.004599	0.01193	-1861.619607	False
164.0	40.0	0.005154	-0.004892	0.01254	-1859.250844	False
164.0	44.0	0.005551	-0.004883	0.01353	-1858.708383	False
164.0	48.0	0.002232	-0.0006724	0.00702	-1858.15872	False
164.0	52.0	0.003075	-0.002611	0.01097	-1864.362824	False
164.0	56.0	0.003825	-0.003494	0.01282	-1868.602215	False
164.0	60.0	0.007904	-0.01058	0.0268	-1868.415044	False
168.0	0.0	0.004892	4.692e-09	0.01437	-1878.981714	False
168.0	4.0	0.00554	-0.0007735	0.01255	-1879.184917	False
168.0	8.0	0.005862	-0.001495	0.01254	-1880.269647	False
168.0	12.0	0.00559	-0.002141	0.01263	-1880.663475	False
168.0	16.0	0.00564	-0.002889	0.01255	-1880.030971	False
168.0	20.0	0.005368	-0.003335	0.01195	-1877.353278	False
168.0	24.0	0.005706	-0.004094	0.01327	-1872.45082	False
168.0	28.0	0.005049	-0.004078	0.01164	-1869.768362	False
168.0	32.0	0.005193	-0.004422	0.01173	-1865.926645	False
168.0	36.0	0.004801	-0.004208	0.01134	-1862.56833	False
168.0	40.0	0.00501	-0.004722	0.0119	-1859.786406	False
168.0	44.0	0.005245	-0.004714	0.01287	-1858.662476	False
168.0	48.0	0.008064	0.00627	0.01715	-1856.672752	False
168.0	52.0	0.01168	0.001558	0.02177	-1862.860224	False
168.0	56.0	0.003104	-0.002517	0.01059	-1868.601755	False
168.0	60.0	0.006035	-0.007172	0.01919	-1870.701269	False
172.0	0.0	0.004758	1.479e-09	0.01405	-1878.854593	False
172.0	4.0	0.005292	-0.0007051	0.01217	-1879.290488	False
172.0	8.0	0.005477	-0.001381	0.01228	-1880.627477	False
172.0	12.0	0.005495	-0.002042	0.01234	-1881.278708	False
172.0	16.0	0.005744	-0.00288	0.01242	-1880.751498	False
172.0	20.0	0.005591	-0.003338	0.01176	-1878.365386	False
172.0	24.0	0.005737	-0.00399	0.01299	-1873.610305	False
172.0	28.0	0.0049	-0.003948	0.0114	-1870.998809	False
172.0	32.0	0.005157	-0.004364	0.01152	-1867.118369	False
172.0	36.0	0.004672	-0.003975	0.01094	-1863.608278	False
172.0	40.0	0.004655	-0.004328	0.0112	-1860.553489	False
172.0	44.0	0.00506	-0.004515	0.01202	-1858.823067	False
172.0	48.0	0.007781	0.007256	0.01506	-1855.527997	False
172.0	52.0	0.01167	-0.004253	0.03838	-1861.622548	False
172.0	56.0	0.01291	0.003425	0.01958	-1867.259086	False
172.0	60.0	0.00374	-0.003381	0.01218	-1871.760617	False
176.0	0.0	0.004647	-8.04e-09	0.01376	-1878.754896	False
176.0	4.0	0.004975	-0.000626	0.01184	-1879.374188	False
176.0	8.0	0.005128	-0.001274	0.01203	-1880.920584	False
176.0	12.0	0.005507	-0.001978	0.01207	-1881.855286	False
176.0	16.0	0.006174	-0.002837	0.01203	-1881.50219	False
176.0	20.0	0.005904	-0.003382	0.01162	-1879.326031	False
176.0	24.0	0.006238	-0.003832	0.01284	-1874.524452	False
176.0	28.0	0.004741	-0.003838	0.01119	-1872.215354	False
176.0	32.0	0.00496	-0.004238	0.01129	-1868.381838	False
176.0	36.0	0.004848	-0.003987	0.01074	-1864.708089	False
176.0	40.0	0.004311	-0.003919	0.01061	-1861.504869	False
176.0	44.0	0.004753	-0.004206	0.01115	-1859.20531	False
176.0	48.0	0.007703	0.007642	0.01423	-1854.438145	False
176.0	52.0	0.007549	0.005146	0.01645	-1860.348095	False
176.0	56.0	0.01082	0.001296	0.01957	-1866.366883	False
176.0	60.0	0.003007	-0.002479	0.01003	-1871.688714	False
180.0	0.0	0.004527	5.463e-09	0.01349	-1878.696044	False
180.0	4.0	0.004613	-0.0005434	0.01151	-1879.461414	False
180.0	8.0	0.004811	-0.001175	0.01175	-1881.165636	False
180.0	12.0	0.003136	-0.001144	0.01288	-1881.985029	False
180.0	16.0	0.007017	-0.002958	0.01166	-1882.244965	False
180.0	20.0	0.006111	-0.003358	0.01141	-1880.244424	False
180.0	24.0	0.004913	-0.003497	0.01084	-1876.813222	False
180.0	28.0	0.005147	-0.003871	0.01271	-1872.13946	False
180.0	32.0	0.004682	-0.004057	0.01104	-1869.650791	False
180.0	36.0	0.00492	-0.004051	0.01067	-1865.855257	False
180.0	40.0	0.004269	-0.003725	0.01025	-1862.572973	False
180.0	44.0	0.004475	-0.003981	0.01052	-1859.816867	False
180.0	48.0	0.00495	-0.004025	0.01125	-1858.778882	False
180.0	52.0	0.007128	0.006205	0.01397	-1859.196493	False
180.0	56.0	0.006656	-0.001546	0.01608	-1865.547215	False
180.0	60.0	0.01193	0.002845	0.01764	-1870.520601	False
184.0	0.0	0.004397	-7.461e-09	0.01323	-1878.665824	False
184.0	4.0	0.004287	-0.0004733	0.01122	-1879.525873	False
184.0	8.0	0.00455	-0.001098	0.01147	-1881.333504	False
184.0	12.0	0.005834	-0.002074	0.01151	-1882.745658	False
184.0	16.0	0.008004	-0.003191	0.01138	-1882.938979	False
184.0	20.0	0.006103	-0.003185	0.01102	-1881.121125	False
184.0	24.0	0.004789	-0.003381	0.01067	-1877.824275	False
184.0	28.0	0.005318	-0.003737	0.01287	-1873.095666	False
184.0	32.0	0.004456	-0.003875	0.01077	-1870.866025	False
184.0	36.0	0.004763	-0.004087	0.01067	-1867.032564	False
184.0	40.0	0.004483	-0.003729	0.01007	-1863.67951	False
184.0	44.0	0.004278	-0.003854	0.01013	-1860.620117	False
184.0	48.0	0.004474	-0.003623	0.01032	-1859.083896	False
184.0	52.0	0.001674	0.0001628	0.004247	-1858.15982	False
184.0	56.0	0.00615	-0.000467	0.01712	-1864.539811	False
184.0	60.0	0.009925	0.0009515	0.01748	-1869.60943	False
188.0	0.0	0.003883	-4.282e-08	0.01097	-1878.515942	False
188.0	4.0	0.004048	-0.0004203	0.01099	-1879.549238	False
188.0	8.0	0.004341	-0.00104	0.01119	-1881.444052	False
188.0	12.0	0.006233	-0.002273	0.01125	-1883.06243	False
188.0	16.0	0.008588	-0.00331	0.01111	-1883.572733	False
188.0	20.0	0.005901	-0.00294	0.01059	-1881.989232	False
188.0	24.0	0.004681	-0.003301	0.0106	-1878.812511	False
188.0	28.0	0.004526	-0.003561	0.01042	-1875.48639	False
188.0	32.0	0.004319	-0.00372	0.01049	-1872.030063	False
188.0	36.0	0.004609	-0.004109	0.01065	-1868.242671	False
188.0	40.0	0.004544	-0.003721	0.009929	-1864.829717	False
188.0	44.0	0.004162	-0.003739	0.009829	-1861.615838	False
188.0	48.0	0.004238	-0.003506	0.009853	-1859.572071	False
188.0	52.0	0.004772	0.004453	0.008394	-1857.565011	False
188.0	56.0	0.005598295899039263	-0.00010823777551971503	0.012588328846107721	-1861.4557007232731	True
188.0	60.0	0.006123	-0.001461	0.01457	-1868.860812	False
192.0	0.0	0.003926	6.024e-11	0.009708	-1878.656968	False
192.0	4.0	0.003869	-0.0003793	0.0108	-1879.542797	False
192.0	8.0	0.00418	-0.0009983	0.01094	-1881.488379	False
192.0	12.0	0.006545	-0.002446	0.01095	-1883.287005	False
192.0	16.0	0.008544	-0.003217	0.01079	-1884.131505	False
192.0	20.0	0.005687	-0.002738	0.01025	-1882.807408	False
192.0	24.0	0.004627	-0.003211	0.01048	-1879.761908	False
192.0	28.0	0.004473	-0.003437	0.01012	-1876.410632	False
192.0	32.0	0.004267	-0.003607	0.01022	-1873.094136	False
192.0	36.0	0.004528	-0.004041	0.01049	-1869.417521	False
192.0	40.0	0.00431	-0.00361	0.0098	-1865.965305	False
192.0	44.0	0.004209	-0.003704	0.009645	-1862.700615	False
192.0	48.0	0.0043	-0.003631	0.009697	-1860.188341	False
192.0	52.0	0.001365	0.0008886	0.002569	-1856.983577	False
192.0	56.0	0.005494	-0.004004	0.01094	-1859.047777	False
192.0	60.0	0.005687	-0.0004417	0.01572	-1867.916914	False
196.0	0.0	0.003648	4.273e-09	0.009309	-1878.882461	False
196.0	4.0	0.003733	-0.0003519	0.01067	-1879.556877	False
196.0	8.0	0.004013	-0.0009568	0.01069	-1881.509695	False
196.0	12.0	0.006261	-0.002329	0.01053	-1883.453852	False
196.0	16.0	0.007804	-0.002896	0.01042	-1884.606841	False
196.0	20.0	0.005409	-0.002549	0.009957	-1883.567332	False
196.0	24.0	0.00455	-0.00305	0.01019	-1880.737549	False
196.0	28.0	0.004362	-0.003322	0.00989	-1877.282785	False
196.0	32.0	0.004233	-0.003489	0.009884	-1874.104084	False
196.0	36.0	0.004399	-0.003844	0.01018	-1870.536437	False
196.0	40.0	0.004143	-0.003504	0.009678	-1867.102921	False
196.0	44.0	0.0042	-0.003653	0.00951	-1863.84146	False
196.0	48.0	0.004417	-0.00381	0.009609	-1860.978396	False
196.0	52.0	0.004229	-0.003006	0.009152	-1859.529188	False
196.0	56.0	0.003031	-0.003275	0.01122	-1861.911539	False
196.0	60.0	0.006003	0.0007076	0.0165	-1867.038962	False
200.0	0.0	0.003465	-8.906e-08	0.01038	-1878.602636	False
200.0	4.0	0.003662	-0.0003368	0.01061	-1879.590791	False
200.0	8.0	0.003857	-0.0009099	0.01047	-1881.519635	False
200.0	12.0	0.005369	-0.001895	0.01002	-1883.578225	False
200.0	16.0	0.006857	-0.00251	0.01005	-1884.982433	False
200.0	20.0	0.005152	-0.002379	0.009675	-1884.242795	False
200.0	24.0	0.004478	-0.002873	0.009833	-1881.699461	False
200.0	28.0	0.004276	-0.00328	0.009767	-1878.125517	False
200.0	32.0	0.004218	-0.003382	0.009544	-1875.051967	False
200.0	36.0	0.004225	-0.003632	0.00984	-1871.598531	False
200.0	40.0	0.004304	-0.00348	0.009574	-1868.216185	False
200.0	44.0	0.00396	-0.003502	0.009363	-1865.003136	False
200.0	48.0	0.004378	-0.003861	0.009465	-1861.905354	False
200.0	52.0	0.004274	-0.003308	0.009177	-1860.03479	False
200.0	56.0	0.002892	-0.003167	0.01143	-1860.883018	False
200.0	60.0	0.005002	-0.0004105	0.01409	-1866.265315	False
204.0	0.0	0.003294	-2.053e-09	0.008816	-1879.345492	False
204.0	4.0	0.003655	-0.00034	0.01057	-1879.664146	False
204.0	8.0	0.003723	-0.0008561	0.0103	-1881.531012	False
204.0	12.0	0.004541	-0.001491	0.009595	-1883.664723	False
204.0	16.0	0.00589	-0.002136	0.0097	-1885.278011	False
204.0	20.0	0.004914	-0.002231	0.009414	-1884.830428	False
204.0	24.0	0.004453	-0.002727	0.009499	-1882.604481	False
204.0	28.0	0.00422	-0.003219	0.009566	-1879.004259	False
204.0	32.0	0.004188	-0.003287	0.009252	-1875.956437	False
204.0	36.0	0.004078	-0.003473	0.009486	-1872.617445	False
204.0	40.0	0.004489	-0.003424	0.009445	-1869.298797	False
204.0	44.0	0.003697	-0.003322	0.009204	-1866.149415	False
204.0	48.0	0.004098	-0.003699	0.009227	-1862.955039	False
204.0	52.0	0.004399	-0.00368	0.0093	-1860.68289	False
