q20	q30	M_22	M_32	M_33	EHFB	isInterpolated
24.0	56.0	0.05476549011206089	0.09016118995574374	0.16535453642872966	-1980.7406723626991	True
24.0	60.0	0.1184	0.2054	0.3771	-1980.015931	False
24.0	64.0	0.1003	0.1706	0.3088	-1980.287431	False
28.0	0.0	0.004645	3.266e-06	0.0617	-2026.970817	False
28.0	4.0	0.01923	0.0005349	0.07952	-2022.780059	False
28.0	8.0	0.02918	0.04033	0.2551	-2013.731417	False
28.0	12.0	0.02017	0.0139	0.184	-2005.582054	False
28.0	16.0	0.03577	0.05476	0.2507	-2001.089045	False
28.0	20.0	0.02357	0.01418	0.2015	-1997.568772	False
28.0	24.0	0.02608	0.05553	0.2723	-1993.069715	False
28.0	28.0	0.023443442131906522	0.05615915084671741	0.19023876292740738	-1988.524555918455	True
28.0	32.0	0.01186	0.01677	0.03652	-1987.742292	False
28.0	36.0	0.03242	0.02229	0.09069	-1987.962312	False
28.0	40.0	0.06834	0.04543	0.1555	-1988.327913	False
28.0	44.0	0.09592	0.1064	0.1249	-1987.926267	False
28.0	48.0	0.1007	0.1047	0.257	-1986.520624	False
28.0	52.0	0.06054	0.09103	0.1722	-1984.904029	False
28.0	56.0	0.06095	0.09675	0.1796	-1982.831607	False
28.0	60.0	0.09897923201862113	0.16494453644719442	0.3032668242023746	-1981.6527077558967	True
28.0	64.0	0.1358	0.2258	0.4134	-1981.517866	False
32.0	0.0	0.06727	2.49e-06	0.06049	-2025.426771	False
32.0	4.0	0.05703	0.008921	0.117	-2022.249365	False
32.0	8.0	0.03084	0.01261	0.197	-2014.397408	False
32.0	12.0	0.054312050983497784	0.08257926171778252	0.25323448501234935	-2005.6557704780862	True
32.0	16.0	0.04617	0.0837	0.3207	-2001.803287	False
32.0	20.0	0.03339	0.01336	0.2858	-1998.500449	False
32.0	24.0	0.05294	0.01177	0.2793	-1994.803821	False
32.0	28.0	0.05412	0.09995	0.3868	-1987.429035	False
32.0	32.0	0.060887633586617085	0.12707736619045207	0.41389016393247857	-1984.3935690191647	True
32.0	36.0	0.04420649920473352	0.0667007994116382	0.24401998222109	-1986.7653392950742	True
32.0	40.0	0.03958	0.01977	0.09703	-1989.411016	False
32.0	44.0	0.06452	0.07103	0.0849	-1989.324039	False
32.0	48.0	0.1002	0.1101	0.1274	-1988.292472	False
32.0	52.0	0.08593	0.1278	0.2317	-1986.388448	False
32.0	56.0	0.05969	0.09272	0.1703	-1984.728528	False
32.0	60.0	0.05757	0.09171	0.1593	-1982.840556	False
32.0	64.0	0.09882040491703492	0.16281899901358443	0.28947420910008503	-1981.957962043598	True
36.0	0.0	0.06674	1.47e-05	0.06099	-2023.731881	False
36.0	4.0	0.04047	0.01195	0.08194	-2021.508785	False
36.0	8.0	0.03234	0.003347	0.1685	-2014.995004	False
36.0	12.0	0.09726	0.1468	0.2358	-2004.009551	False
36.0	16.0	0.01743	0.02374	0.1385	-2002.575645	False
36.0	20.0	0.05222	0.05163	0.4108	-1999.289109	False
36.0	24.0	0.02121	0.0161	0.1229	-1996.235808	False
36.0	28.0	0.04478	0.008016	0.2316	-1989.637446	False
36.0	32.0	0.09577	0.1971	0.6534	-1982.282573	False
36.0	36.0	0.03913150311493041	0.07799565125499086	0.26156501658591225	-1987.2890381504403	True
