 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.38846648      17.80433916   0.21886284E-05   0.30145066E-06   0.13053046E-03   0.40825360E-05
       0.38846648      18.63845145   0.61135147E-06   0.10487610E-06   0.18586678E-04   0.31427066E-06
       0.38846648      19.48518273   0.10712395E-06   0.14635508E-07   0.15277623E-06   0.11185175E-09
       0.38846648      20.34596339   0.18359506E-07   0.98883168E-08   0.74332012E-09   0.18125183E-09
       0.38846648      21.22246387   0.14771508E-07   0.90107673E-08   0.31745362E-09   0.14473840E-09
       0.38846648      22.11665927   0.14106113E-07   0.12712541E-07   0.15428166E-09   0.17133971E-09
       0.38846648      23.03091836   0.97381685E-08   0.71158565E-08   0.95837771E-10   0.30488886E-10
       0.38846648      23.96812926   0.20031402E-07   0.21711168E-07   0.33421615E-08   0.61778306E-08
       0.38846648      24.93188244   0.42263841E-07   0.55635810E-07   0.30533147E-06   0.38468469E-05
       0.38846648      25.92674693   0.25849449E-07   0.34591608E-07   0.74921424E-06   0.20815777E-04
       0.38846648      26.95870605   0.61084538E-08   0.81181688E-08   0.31266206E-06   0.10476616E-04
       0.38846648      28.03588360   0.62481442E-09   0.82058328E-09   0.35156959E-07   0.11376498E-05
       0.38846648      29.16984259   0.27912922E-10   0.36188758E-10   0.11735880E-08   0.33862608E-07
       0.38846648      30.37813755   0.50751536E-12   0.64956935E-12   0.11009659E-10   0.27456422E-09
       0.38846648      31.69004810   0.31607027E-14   0.39945518E-14   0.23697119E-13   0.50406295E-12
       0.38846648      33.16243208   0.46371066E-17   0.57870244E-17   0.73013316E-17   0.13145724E-15
       0.38846648      34.94426122   0.58741686E-21   0.72337942E-21   0.88560369E-22   0.13328295E-20
       0.89183258     -34.94426122   0.44211647E-21   0.27700692E-21   0.52240926E-23   0.18753212E-23
       0.89183258     -33.16243208   0.36166133E-17   0.21684297E-17   0.44836428E-18   0.13545080E-18
       0.89183258     -31.69004810   0.25710758E-14   0.14801857E-14   0.15691831E-14   0.40538603E-15
       0.89183258     -30.37813755   0.43461156E-12   0.24060350E-12   0.81610588E-12   0.18207241E-12
       0.89183258     -29.16984259   0.25475516E-10   0.13579725E-10   0.10159248E-09   0.19805376E-10
       0.89183258     -28.03588360   0.61771606E-09   0.31759193E-09   0.37309060E-08   0.64754308E-09
       0.89183258     -26.95870605   0.66870925E-08   0.33227978E-08   0.43054452E-07   0.68614073E-08
       0.89183258     -25.92674693   0.32337997E-07   0.15536123E-07   0.14486927E-06   0.22265717E-07
       0.89183258     -24.93188244   0.63615294E-07   0.29274973E-07   0.10318006E-06   0.16200269E-07
       0.89183258     -23.96812926   0.40035328E-07   0.17286812E-07   0.56634833E-08   0.74820297E-09
       0.89183258     -23.03091836   0.16823219E-07   0.13178310E-07   0.24898209E-09   0.27786091E-09
       0.89183258     -22.11665927   0.14966984E-07   0.19058165E-07   0.34570035E-09   0.11854148E-08
       0.89183258     -21.22246387   0.21834177E-07   0.12231813E-07   0.84264420E-09   0.12082136E-09
       0.89183258     -20.34596339   0.43982099E-07   0.14362763E-07   0.16946551E-07   0.11839967E-08
       0.89183258     -19.48518273   0.50790275E-07   0.70150888E-08   0.25136252E-07   0.29637860E-10
       0.89183258     -18.63845145   0.23317556E-06   0.79005322E-08   0.49442517E-06   0.81642820E-11
       0.89183258     -17.80433916   0.11632644E-05   0.91815809E-07   0.65798021E-04   0.16270125E-06
       0.89183258     -16.98160740   0.37470068E-05   0.21683552E-06   0.33478677E-03   0.13588161E-05
       0.89183258     -16.16917335   0.15577346E-04   0.12383103E-05   0.11931696E-02   0.26245160E-04
       0.89183258     -15.36608176   0.71781102E-04   0.10655572E-04   0.68165314E-02   0.55996529E-03
       0.89183258     -14.57148304   0.30506967E-03   0.64654317E-04   0.31177321E-01   0.50859593E-02
       0.89183258     -13.78461585   0.14270928E-02   0.44798736E-03   0.13025207E+00   0.43158732E-01
       0.89183258     -13.00479319   0.61461614E-02   0.27597186E-02   0.39176338E+00   0.25457122E+00
       0.89183258     -12.23139099   0.17889200E-01   0.10212891E-01   0.60770281E+00   0.55702426E+00
       0.89183258     -11.46383888   0.32544951E-01   0.21786515E-01   0.63895343E+00   0.66791840E+00
       0.89183258     -10.70161241   0.41322612E-01   0.30376747E-01   0.55774865E+00   0.63138634E+00
       0.89183258      -9.94422666   0.44448274E-01   0.32906066E-01   0.49395705E+00   0.53791667E+00
       0.89183258      -9.19123072   0.45973495E-01   0.32531950E-01   0.50666034E+00   0.49194539E+00
       0.89183258      -8.44220315   0.46078248E-01   0.32364239E-01   0.51018152E+00   0.53160171E+00
       0.89183258      -7.69674789   0.45207009E-01   0.31682648E-01   0.47650671E+00   0.52708196E+00
       0.89183258      -6.95449088   0.45573478E-01   0.29861829E-01   0.49870815E+00   0.44467994E+00
       0.89183258      -6.21507705   0.46153801E-01   0.29086807E-01   0.53477465E+00   0.42974543E+00
       0.89183258      -5.47816762   0.45176941E-01   0.29990723E-01   0.50232011E+00   0.50316243E+00
       0.89183258      -4.74343776   0.44318024E-01   0.30729476E-01   0.47247320E+00   0.54096218E+00
       0.89183258      -4.01057448   0.44804346E-01   0.30719184E-01   0.49769405E+00   0.51469008E+00
       0.89183258      -3.27927470   0.45174061E-01   0.31003726E-01   0.51276794E+00   0.51506923E+00
       0.89183258      -2.54924346   0.44954712E-01   0.31080847E-01   0.50502742E+00   0.53847730E+00
       0.89183258      -1.82019229   0.44635696E-01   0.29737072E-01   0.52092064E+00   0.52155162E+00
       0.89183258      -1.09183771   0.43243013E-01   0.27798641E-01   0.53430782E+00   0.48181553E+00
       0.89183258      -0.36389970   0.40848459E-01   0.27104557E-01   0.50479349E+00   0.49574878E+00
       0.89183258       0.36389970   0.40250177E-01   0.27710879E-01   0.48860441E+00   0.53942847E+00
       0.89183258       1.09183771   0.42577147E-01   0.28452248E-01   0.52312557E+00   0.52998915E+00
       0.89183258       1.82019229   0.45058582E-01   0.28992250E-01   0.53728487E+00   0.48371727E+00
       0.89183258       2.54924346   0.45450403E-01   0.29724765E-01   0.50846264E+00   0.47251542E+00
       0.89183258       3.27927470   0.45027298E-01   0.30301568E-01   0.49554508E+00   0.49350101E+00
       0.89183258       4.01057448   0.45115778E-01   0.30411848E-01   0.50928276E+00   0.50511768E+00
       0.89183258       4.74343776   0.45061632E-01   0.30909815E-01   0.49274493E+00   0.51856833E+00
       0.89183258       5.47816762   0.45386777E-01   0.31933483E-01   0.47657130E+00   0.53760794E+00
       0.89183258       6.21507705   0.47009305E-01   0.32190809E-01   0.51261496E+00   0.50620467E+00
       0.89183258       6.95449088   0.48089784E-01   0.31863453E-01   0.53072961E+00   0.44724462E+00
       0.89183258       7.69674789   0.47294617E-01   0.32757222E-01   0.48813519E+00   0.46749709E+00
       0.89183258       8.44220315   0.46828052E-01   0.34311226E-01   0.48027855E+00   0.54911556E+00
       0.89183258       9.19123072   0.47274212E-01   0.34051139E-01   0.51729651E+00   0.53924796E+00
       0.89183258       9.94422666   0.46495642E-01   0.32642440E-01   0.50655493E+00   0.46094226E+00
       0.89183258      10.70161241   0.44485112E-01   0.32046234E-01   0.49705121E+00   0.49347076E+00
       0.89183258      11.46383888   0.40832054E-01   0.29711128E-01   0.56806765E+00   0.62340580E+00
       0.89183258      12.23139099   0.31323076E-01   0.21496307E-01   0.64748518E+00   0.70311103E+00
       0.89183258      13.00479319   0.16466291E-01   0.10058694E-01   0.60353542E+00   0.63260866E+00
       0.89183258      13.78461585   0.53208588E-02   0.27148820E-02   0.36582159E+00   0.34263552E+00
       0.89183258      14.57148304   0.11505568E-02   0.45154732E-03   0.10736022E+00   0.74748751E-01
       0.89183258      15.36608176   0.22989725E-03   0.68712381E-04   0.22597258E-01   0.11781491E-01
       0.89183258      16.16917335   0.50471166E-04   0.11873585E-04   0.42159756E-02   0.13201734E-02
       0.89183258      16.98160740   0.99367845E-05   0.15678544E-05   0.61424195E-03   0.78397946E-04
       0.89183258      17.80433916   0.21273087E-05   0.27820756E-06   0.12065925E-03   0.33922275E-05
       0.89183258      18.63845145   0.60303515E-06   0.94297467E-07   0.13917917E-04   0.25258964E-06
       0.89183258      19.48518273   0.11100263E-06   0.15038067E-07   0.99631758E-07   0.19128033E-09
       0.89183258      20.34596339   0.20273648E-07   0.72135457E-08   0.60748492E-09   0.33715970E-10
       0.89183258      21.22246387   0.17668469E-07   0.79387460E-08   0.47498149E-09   0.45884985E-10
