 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.88544767      20.47982013       0.00000003       0.00000001       0.00000000       0.00000000
       0.88544767      21.36208714       0.00000003       0.00000001       0.00000000       0.00000000
       0.88544767      22.26216548       0.00000001       0.00000001       0.00000000       0.00000000
       0.88544767      23.18243951       0.00000002       0.00000002       0.00000000       0.00000000
       0.88544767      24.12581636       0.00000002       0.00000001       0.00000000       0.00000000
       0.88544767      25.09591010       0.00000005       0.00000004       0.00000004       0.00000004
       0.88544767      26.09731983       0.00000003       0.00000003       0.00000013       0.00000011
       0.88544767      27.13606824       0.00000001       0.00000001       0.00000005       0.00000004
       0.88544767      28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767      29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767      30.57799629       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767      31.89853794       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767      33.38060878       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767      35.17416063       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -35.17416063       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -33.38060878       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -31.89853794       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -30.57799629       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294     -27.13606824       0.00000001       0.00000001       0.00000005       0.00000003
       1.38849294     -26.09731983       0.00000003       0.00000002       0.00000013       0.00000010
       1.38849294     -25.09591010       0.00000004       0.00000003       0.00000005       0.00000004
       1.38849294     -24.12581636       0.00000002       0.00000001       0.00000000       0.00000000
       1.38849294     -23.18243951       0.00000002       0.00000001       0.00000000       0.00000000
       1.38849294     -22.26216548       0.00000001       0.00000001       0.00000000       0.00000000
       1.38849294     -21.36208714       0.00000003       0.00000001       0.00000000       0.00000000
       1.38849294     -20.47982013       0.00000003       0.00000001       0.00000000       0.00000000
       1.38849294     -19.61337637       0.00000008       0.00000001       0.00000005       0.00000000
       1.38849294     -18.76107443       0.00000052       0.00000004       0.00000869       0.00000001
       1.38849294     -17.92147448       0.00000197       0.00000016       0.00015191       0.00000099
       1.38849294     -17.09332994       0.00000739       0.00000053       0.00070050       0.00001246
       1.38849294     -16.27555086       0.00003601       0.00000495       0.00365920       0.00030842
       1.38849294     -15.46717570       0.00016077       0.00003297       0.01925781       0.00355014
