Q20,Q30
1.635489389753804517e+02,0.000000000000000000e+00
1.639517613142824644e+02,8.394314275887756593e-04
1.643543075402420186e+02,2.446985868259279190e-04
1.647574179803840480e+02,2.602154391750947839e-04
1.651596709299860208e+02,2.204681363971323351e-04
1.655630861712268995e+02,2.635186215990578370e-04
1.659650254039410413e+02,3.761010665452915172e-04
1.663687701851509360e+02,4.043302115537562294e-04
1.667703707569372682e+02,4.396519755377150578e-04
1.671744750587336057e+02,8.028813644994534874e-04
1.675757023035270663e+02,7.805349803149980604e-04
1.679801956522787236e+02,7.139584531728570931e-05
1.683810510316741613e+02,1.327625047274219941e-03
1.687858850073484689e+02,1.790055034860938386e-04
1.691864466928835498e+02,1.332838774133807873e-03
1.695915370397968331e+02,1.135263356287399394e-04
1.699918960292164343e+02,1.431663816729326216e-03
1.703971548261390865e+02,8.684828817451576387e-05
1.707974014143338763e+02,1.426329688597094978e-03
1.712027271530084533e+02,2.647055276349670298e-04
1.716029752913964046e+02,1.581216805584212057e-03
1.720082534171858981e+02,3.499898227753233358e-04
1.724086182420028024e+02,1.348287166525687000e-03
1.728137461725303865e+02,3.541363473184972171e-04
1.732143171009390130e+02,1.156658127838165045e-03
1.736192258362321184e+02,5.808915313502143081e-04
1.740200659311654192e+02,1.365496128503255026e-03
1.744246786260012527e+02,6.007544540783012199e-04
1.748258823975353096e+02,1.329827333221479495e-03
1.752301033518666316e+02,1.496422317021192574e-04
1.756317779114002349e+02,1.559555050671475492e-03
1.760354632286924357e+02,4.432383270880654955e-04
1.764377372109140367e+02,1.152636834483194202e-04
1.768409009421185090e+02,1.619128966757493564e-03
1.772436010351397897e+02,1.322522904801768252e-04
1.776464724778896311e+02,1.590760450419804409e-03
1.780493944584024462e+02,9.836645183296049109e-05
1.784521579231636963e+02,1.651718865487512757e-03
1.788551499382955399e+02,1.711019748060117794e-03
1.792578582651877639e+02,3.220148880912017311e-04
1.796610092120564275e+02,1.375208647095363130e-04
1.800635548999886169e+02,1.607982895445421142e-03
1.804668806389877886e+02,7.061475463157780574e-05
1.808693234914483980e+02,1.514960508913831523e-03
1.812727228134187385e+02,4.308810257987692998e-04
1.816751782684564205e+02,1.509184810620443169e-03
1.820785540431590164e+02,1.833891547578171861e-04
1.824811117872814350e+02,1.484172667773388417e-03
1.828843725449750082e+02,1.459958143492274835e-04
1.832871180030410017e+02,1.938236005476258201e-04
1.836902286157128117e+02,2.254841260132317213e-04
1.840931690484076171e+02,1.326091714782390556e-03
1.844960762896014614e+02,1.518647760253889496e-04
1.848993009981828948e+02,6.100612472127583605e-04
1.853019561468320830e+02,9.906360013574005540e-04
1.857054431571673661e+02,4.680369991259362983e-04
1.861079249796698889e+02,1.157841795574795227e-03
1.865115409318621005e+02,6.024314529491170758e-05
1.869140416749159499e+02,1.306881932897311456e-03
1.873175140221498225e+02,1.577451665480712750e-04
1.877203623918683206e+02,4.975965506240191422e-05
1.881038192254480350e+02,1.240811603928477364e-01
1.884646027525686804e+02,3.032455462826280645e-01
1.887987635961480919e+02,5.287637697448102081e-01
1.891056326485798138e+02,7.894703335463283400e-01
1.893874222194114907e+02,1.077842191536660721e+00
1.896454863684783447e+02,1.386967513927168438e+00
1.898826153431139687e+02,1.712968012090694714e+00
1.901005736228640615e+02,2.051669363336840135e+00
1.903018776808052905e+02,2.400808280899456193e+00
1.904883450098170954e+02,2.757906138090346904e+00
1.906621084582609171e+02,3.121445359365053296e+00
1.908252932610376718e+02,3.489813071337226624e+00
1.909799865379578137e+02,3.861815740882539760e+00
1.911281369728042989e+02,4.236490482046716188e+00
1.912715061528622016e+02,4.612979245258917338e+00
1.914117303911668841e+02,4.990675812899041830e+00
1.915502286826967975e+02,5.368974666877330826e+00
1.916882753681982763e+02,5.747447124464246215e+00
1.918269428013924198e+02,6.125679672377341234e+00
1.919671254496527979e+02,6.503340238669145457e+00
1.921095355884314415e+02,6.880174890542446242e+00
1.922546733937920465e+02,7.255936636280137186e+00
1.924028790419765755e+02,7.630523237007670545e+00
1.925542662870699075e+02,8.003793603627009645e+00
1.927088508276903269e+02,8.375784778123856356e+00
1.928665023498242874e+02,8.746440700703825399e+00
1.930271980960154394e+02,9.115823479725099432e+00
1.931908931370514892e+02,9.483841954480885406e+00
1.933576380829426569e+02,9.850523312082042793e+00
1.935274709552469972e+02,1.021574426462147400e+01
1.937004972276027956e+02,1.057949347028098863e+01
1.938767677453976148e+02,1.094164788328560967e+01
1.940563635377253888e+02,1.130218936948804398e+01
1.942392996480544980e+02,1.166102121373322653e+01
1.944256143874700058e+02,1.201812898661032136e+01
1.946153336720760763e+02,1.237342076701779447e+01
1.948084003902844188e+02,1.272691752781316410e+01
1.950044656522587729e+02,1.307874790875013638e+01
1.952028502037494491e+02,1.342928332183730511e+01
1.954023094126279716e+02,1.377920258710402734e+01
1.956005962821402875e+02,1.412979004882790512e+01
