Q20,Q30
3.200000000000000000e+01,0.000000000000000000e+00
3.290877168515076079e+01,9.731583231136466117e-03
3.381645283894152954e+01,4.254323276551318089e-02
3.467463092062154573e+01,3.455545872672017294e-01
3.540427896353662618e+01,8.864631351125622505e-01
3.631242895833961626e+01,8.597699830582110625e-01
3.721739575128519562e+01,7.799704915920476767e-01
3.812078783302354168e+01,6.832977404588000958e-01
3.902285504303534225e+01,5.747710487239026111e-01
3.992339102721066268e+01,4.540757823381429970e-01
4.082242366829513003e+01,3.219955782919084464e-01
4.172096993161741807e+01,1.869834286005767621e-01
4.262061339130195847e+01,5.867940171811845268e-02
4.352795044210485287e+01,8.220769675124323800e-03
4.443668662048968088e+01,1.483377207869369940e-02
4.534540690023872855e+01,1.601316634397629418e-02
4.625427642471758105e+01,1.644344013131124674e-02
4.716302753241620138e+01,1.779764537711743186e-02
4.807201225177087167e+01,1.821111407242110083e-02
4.898090680318418322e+01,1.641028304254343873e-02
4.989010773618722538e+01,1.372844592202359347e-02
5.079924508712377929e+01,1.138891538622520752e-02
5.170861084218649495e+01,1.123787568859941841e-02
5.261796007086847737e+01,7.736833625369312142e-03
5.352749453169855798e+01,6.217831928533907801e-03
5.443703784202852347e+01,4.606333656386449316e-03
5.534671612142499697e+01,3.164684460675633564e-03
5.625644246765725143e+01,2.645439359535198785e-03
5.716626086489502967e+01,4.173439895081485634e-03
5.807612544031795210e+01,5.749634145362577872e-03
5.898610475606856340e+01,7.406261160607341583e-03
5.989607696229404610e+01,9.339461450186384989e-03
6.080622744796673373e+01,9.310769051284570330e-03
6.171638641091821142e+01,8.206728089528943226e-03
6.262673822979031968e+01,6.247325157953186742e-03
6.353715045999934574e+01,3.280810715330519968e-03
6.444771263032095021e+01,2.192813119758045548e-03
6.535829197216251885e+01,3.455273326613058672e-03
6.626902251514634656e+01,4.971214783931128187e-03
6.717976760323318786e+01,6.869635616613674854e-03
6.809065340919440246e+01,9.163556226605518856e-03
6.900160639126649187e+01,6.719604268965091200e-03
6.991272524592483251e+01,5.364524459701203174e-03
7.082388036165029632e+01,4.668160951717217379e-03
7.173517781347186428e+01,4.265634119681861562e-03
7.264651226565598563e+01,4.051319333621470134e-03
7.355798105563560796e+01,3.611297745825857095e-03
7.446949024855155130e+01,8.031765233726362004e-04
7.538060253086302964e+01,3.198110847292189723e-02
7.629043058897285334e+01,9.022848975420595663e-02
7.719963951088870147e+01,1.591414311980477725e-01
7.810891910086361634e+01,2.277230376940849732e-01
7.901898462870752837e+01,2.868527949179436876e-01
7.992999695697527329e+01,3.299043239640114811e-01
8.084184174527088373e+01,3.533619303497402275e-01
8.175402104025745587e+01,3.576247339005297898e-01
8.266625433194516859e+01,3.464433020507518557e-01
8.357836184793109169e+01,3.257637256520432012e-01
8.449053745617921152e+01,3.034128766076342187e-01
8.540282780700113108e+01,2.844815749308002850e-01
8.631530133223303380e+01,2.700261844898158015e-01
8.722788596008304296e+01,2.616816841160860552e-01
8.814060272010073049e+01,2.618376385240694937e-01
8.905329178586592320e+01,2.722455081366774166e-01
8.996599532487380202e+01,2.877404190677813611e-01
9.087870832640381025e+01,3.043223795842252000e-01
9.179153960863976636e+01,3.185469781405703693e-01
9.270447067914273021e+01,3.266955704176521813e-01
9.361749966693656688e+01,3.305869123165600110e-01
9.453055748181846241e+01,3.322302148268137523e-01
9.544367755379667528e+01,3.324844425954939231e-01
9.635681532739636168e+01,3.311351790872814616e-01
9.726999924611639869e+01,3.278003629385582984e-01
9.818319056962326385e+01,3.227078537157266891e-01
9.909641184818323723e+01,3.158769977643703930e-01
1.000096305630093809e+02,3.073101361260570097e-01
1.009228678538238597e+02,2.974738101573441429e-01
1.018360669064866215e+02,2.839749003829172835e-01
1.027491909730075577e+02,2.650765843395390120e-01
1.036621624208664230e+02,2.396465428989055513e-01
1.045749151512644772e+02,2.070506970786360479e-01
1.054873143481086544e+02,1.656818464252390044e-01
