Q20	Q30	EHFB	M22	M23	M33
32.0	0.0	0.4210000118765338	0.18680000000000002	3.0225821845419886e-18	0.15050000000000002
32.604326891441175	0.0	0.388121302631276	0.19159590127638623	0.00258625433796162	0.15138507533854892
33.20865806902289	0.0	0.4029731389146985	0.19701089725113832	0.004049581368185418	0.15059839291149485
33.812989381196445	0.0	0.4605627863207432	0.20246361442157917	0.004314483492318173	0.14855619511654802
34.41733353960859	0.0	0.5558994701317768	0.20711654554221232	0.0033902215132261505	0.1459309270860853
35.02167796809766	0.0	0.6839889789868597	0.21001389270093865	0.001739383934650333	0.14351320183003718
35.62604376646301	0.0	0.8398437265830068	0.21027861938609543	0.00030184306552085105	0.1420148798373008
36.23040997206273	0.0	1.018495852270256	0.20719050851310258	0.00013245392917530686	0.1419971215619992
36.83480601070411	0.0	1.2162988505536851	0.200807191013295	0.0012082339627322765	0.14350904710267612
37.43920259596157	0.0	1.4313721669271022	0.19224344010472919	0.0023332502741890914	0.14590618349006867
38.04363739338219	0.0	1.6619865577352628	0.18280291975246996	0.002672667669639292	0.14838073581551417
38.648072879238406	0.0	1.9063848010800009	0.17382279957864183	0.002139539353754217	0.15009229506361782
39.2525548493764	0.0	2.1628423391739138	0.16652018291987056	0.0012120779055532277	0.1503196579744837
39.857037651974544	0.0	2.4295964120759947	0.16202874219475322	0.0002713598227407501	0.14842622870387284
40.46157508179074	0.0	2.704877290914003	0.1612371992380483	-0.0014630624957763124	0.14398959533952843
41.06611348951543	0.0	2.9864527277406983	0.1628853434930298	-0.006100527949470862	0.13848915277030024
41.67071451697239	0.0	3.2719375563007924	0.16339928059039047	-0.01507370993573679	0.1355940542805119
42.27531666778428	0.0	3.558886785723077	0.15825256879325258	-0.026848016571043066	0.13992577313239038
42.87998926027223	0.0	3.844916404857642	0.1444429512486574	-0.03589052099173525	0.15458133104306948
43.48466311940352	0.0	4.127576106564902	0.12341169812676608	-0.033343915205589436	0.17821424636740607
44.08941505266654	0.0	4.40448226880886	0.10491494924535832	-0.0	0.20116290180125604
44.69416839074236	0.0	4.672819085710741	0.10553410981333161	-0.0	0.2065825310904853
45.2990072283554	0.0	4.9289091002007	0.10860075324533028	-0.0	0.20995579234097583
45.9038476000074	0.0	5.168851940161828	0.11297953487420202	-0.0	0.2110827436538005
46.508780673451035	0.0	5.3888165533993995	0.11753559917315097	-0.0	0.20976393241886146
47.11371539648946	0.0	5.584901188106267	0.12113232778932569	-0.0	0.205799860818083
47.71874978586664	0.0	5.753266281611464	0.122633684776314	-0.0	0.1989900271249695
48.32378592107771	0.0	5.890296321406609	0.12095745943347103	-0.0	0.1891688603786435
48.92892843651264	0.0	5.998005974361256	0.11610135525749608	-0.0	0.17682028593750104
49.5340727681479	0.0	6.08346144650719	0.10905022759297713	-0.0	0.16302756055306422
50.13932993190363	0.0	6.153954289226209	0.10082356162089179	-0.0	0.14889179671700345
50.74458894892923	0.0	6.216750698354184	0.09244410003173137	-0.0	0.1355197216454989
51.34996697827578	0.0	6.279146999598534	0.08493217749713569	-0.0	0.12401367735995582
51.95534685644825	0.0	6.348418711436912	0.07931168481793917	-0.0	0.11548134030973836
52.5608516473112	0.0	6.43028578313068	0.08268773072925242	-0.013304702157495756	0.10444499094339087
53.16635823214609	0.0	6.5225139400668875	0.08979472978820108	-0.016505949149734713	0.09530959908939385
53.77199534355995	0.0	6.6204336300391	0.09825314718669062	-0.015895691852396622	0.08881457191516542
54.37763413425878	0.0	6.719331648602573	0.10636438355939465	-0.012683591903976797	0.08501729875594027
54.98340877364823	0.0	6.814533729748073	0.11273021791707948	-0.007973485215397726	0.08367486023557252
55.58918490804692	0.0	6.901320082391834	0.11639288290874891	-0.0029691686975857395	0.08410093773091479
56.19510191735464	0.0	6.975067538572988	0.11692747150026178	0.0011871496489024725	0.08509019119840346
56.8010201579545	0.0	7.035000135856527	0.11475449734134192	0.0038278089044637047	0.08544917926651636
57.40708400063388	0.0	7.086584839612648	0.11094426455520853	0.004965823059969565	0.08470770188851813
58.01314872177245	0.0	7.135821914768471	0.10625973483240578	0.004869256008453432	0.08282789386189442
58.61936347066089	0.0	7.188741435835779	0.10113083466934811	0.003870739741534301	0.08010285150607713
59.22557864687456	0.0	7.251351796540737	0.09578336605996794	0.0023038260730588976	0.07703377243461955
59.83194797296404	0.0	7.329695974290972	0.09037973074467284	0.0004984186249590832	0.07418184499171401
60.4383171685908	0.0	7.429155887923698	0.08511712169531817	-0.0012137752518895765	0.0720139830638008
61.04484433071156	0.0	7.549163219845475	0.0800435795015457	-0.0024981765134284455	0.07053060213968548
61.65137069077298	0.0	7.685763607489217	0.0752129724840305	-0.003183343497560099	0.06939042858524976
62.25805852620815	0.0	7.835031538061171	0.07068610351554044	-0.003339751083131481	0.06823804795755602
62.86474476860453	0.0	7.992962369773597	0.06634144378039826	-0.003160447450967533	0.0669033209269432
63.47159568465995	0.0	8.15563104464981	0.061764964959396956	-0.002636204833691834	0.06550523738302323
64.07844409369702	0.0	8.319027966058771	0.056548976994748444	-0.0	0.06415980483071626
64.68546006022991	0.0	8.483231381796559	0.05185018913920826	-0.0	0.061637039399846896
65.2924724815322	0.0	8.659145749404045	0.046765793296547356	-0.0	0.059376605398578204
65.8996550245053	0.0	8.859629057652722	0.041836270079563746	-0.0	0.057473779027519996
66.50683286115478	0.0	9.097439222124514	0.03760531458986531	-0.0	0.056025090327382385
67.11418305725238	0.0	9.38547445573394	0.03461452358176953	-0.0	0.05512619890880813
