Z	min	max
31.0	3.1750647767193906e-08	0.00011297544314403839
32.0	1.3006078994629479e-05	0.0006320227644406994
33.0	0.00017519565035851607	0.0036585820327286055
34.0	0.0010470655241817009	0.016074327693415734
35.0	0.006076088336337623	0.04862682514646885
36.0	0.026412129366740384	0.1826284221802553
37.0	0.08048139134676466	0.2721449612434136
38.0	0.2980154651465619	0.920784826224749
39.0	0.44675380922400454	0.753560426787806
40.0	1.4881441990383841	2.29592288193572
41.0	1.2154856015341227	1.3268236747145021
42.0	3.639239633139361	3.7629375507274756
43.0	2.0704401734884135	1.9785105894487602
44.0	5.7342344100454925	5.7256600000794915
45.0	2.90779392919041	2.909051388375354
46.0	8.062663212080071	8.157896040536656
47.0	3.9054829189637026	3.833875013371658
48.0	10.102062083812147	9.138522069092957
49.0	4.732576450200927	4.219298679677314
50.0	10.565806412164765	8.906557485047369
51.0	4.732576450200927	4.219298679677314
52.0	10.102062083812147	9.138522069092957
53.0	3.9054829189637026	3.833875013371658
54.0	8.062663212080071	8.157896040536656
55.0	2.90779392919041	2.909051388375354
56.0	5.7342344100454925	5.7256600000794915
57.0	2.0704401734884135	1.9785105894487602
58.0	3.639239633139361	3.7629375507274756
59.0	1.2154856015341227	1.3268236747145021
60.0	1.4881441990383841	2.29592288193572
61.0	0.44675380922400454	0.753560426787806
62.0	0.2980154651465619	0.920784826224749
63.0	0.08048139134676466	0.2721449612434136
64.0	0.026412129366740384	0.1826284221802553
65.0	0.006076088336337623	0.04862682514646885
66.0	0.0010470655241817009	0.016074327693415734
67.0	0.00017519565035851607	0.0036585820327286055
68.0	1.3006078994629479e-05	0.0006320227644406994
69.0	3.1750647767193906e-08	0.00011297544314403839
