Z	min	max
40.0		0.0032449922734266662
41.0		0.013946655564957828
42.0		0.09805879465551784
43.0		0.2088351284092532
44.0		1.2658052640277848
45.0		1.43991081022036
46.0		6.61702354805355
47.0		5.034090822669017
48.0		15.786628806498989
49.0		9.31543526750299
50.0		20.434039820248294
51.0		9.31543526750299
52.0		15.786628806498989
53.0		5.034090822669017
54.0		6.61702354805355
55.0		1.43991081022036
56.0		1.2658052640277848
57.0		0.2088351284092532
58.0		0.09805879465551784
59.0		0.013946655564957828
60.0		0.0032449922734266662
