Z	min	max
25.0	2.336757686181028e-08	7.24488500471317e-05
26.0	9.585692781373608e-06	0.0004104455636095791
27.0	0.00013442439351574095	0.002362411761897727
28.0	0.0008131663628545653	0.010637894269022383
29.0	0.0046879593699306115	0.03163974541506029
30.0	0.020973527430755614	0.12276997654481071
31.0	0.06267353533295703	0.18028509799991713
32.0	0.24110095393916503	0.6323657579963526
33.0	0.3555746260070409	0.5174791950974731
34.0	1.2351520718178801	1.6348506744599816
35.0	1.0108216965335126	0.9521328629717505
36.0	3.157764627810738	2.7336267485117505
37.0	1.8253710136752872	1.4103962071806928
38.0	5.162685950798059	3.841154070930361
39.0	2.609274380818894	1.9187628617436912
40.0	6.9446915038976735	5.082741691159918
41.0	3.2117249986480516	2.4693379784056395
42.0	8.100369915459693	6.322039917249113
43.0	3.0288797979777136	2.8539256497513716
44.0	6.793099229417145	6.811339884344261
45.0	1.7962191856698475	2.5366157555778908
46.0	3.083717086135169	5.262409197387197
47.0	0.5876322530977155	1.4267285956809037
48.0	0.6160191390332896	2.296204551842455
49.0	0.10217024710931781	0.5105353193432495
50.0	0.09687820040688824	0.8783501199231633
51.0	0.10217024710931781	0.5105353193432495
52.0	0.6160191390332896	2.296204551842455
53.0	0.5876322530977155	1.4267285956809037
54.0	3.083717086135169	5.262409197387197
55.0	1.7962191856698475	2.5366157555778908
56.0	6.793099229417145	6.811339884344261
57.0	3.0288797979777136	2.8539256497513716
58.0	8.100369915459693	6.322039917249113
59.0	3.2117249986480516	2.4693379784056395
60.0	6.9446915038976735	5.082741691159918
61.0	2.609274380818894	1.9187628617436912
62.0	5.162685950798059	3.841154070930361
63.0	1.8253710136752872	1.4103962071806928
64.0	3.157764627810738	2.7336267485117505
65.0	1.0108216965335126	0.9521328629717505
66.0	1.2351520718178801	1.6348506744599816
67.0	0.3555746260070409	0.5174791950974731
68.0	0.24110095393916503	0.6323657579963526
69.0	0.06267353533295703	0.18028509799991713
70.0	0.020973527430755614	0.12276997654481071
71.0	0.0046879593699306115	0.03163974541506029
72.0	0.0008131663628545653	0.010637894269022383
73.0	0.00013442439351574095	0.002362411761897727
74.0	9.585692781373608e-06	0.0004104455636095791
75.0	2.336757686181028e-08	7.24488500471317e-05
