 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.39012219     -23.13930354       0.00000002       0.00000002       0.00000000       0.00000000
       1.39012219     -22.22074188       0.00000001       0.00000001       0.00000000       0.00000000
       1.39012219     -21.32233832       0.00000002       0.00000001       0.00000000       0.00000000
       1.39012219     -20.44171297       0.00000003       0.00000001       0.00000001       0.00000000
       1.39012219     -19.57688141       0.00000008       0.00000001       0.00000006       0.00000000
       1.39012219     -18.72616536       0.00000044       0.00000002       0.00000413       0.00000000
       1.39012219     -17.88812767       0.00000178       0.00000012       0.00011018       0.00000016
       1.39012219     -17.06152408       0.00000644       0.00000039       0.00059988       0.00000328
       1.39012219     -16.24526665       0.00002958       0.00000359       0.00267621       0.00013700
       1.39012219     -15.43839566       0.00013389       0.00002632       0.01428253       0.00250216
       1.39012219     -14.64005749       0.00060158       0.00017350       0.06391528       0.02043877
       1.39012219     -13.84948726       0.00281060       0.00120392       0.24204304       0.15255321
       1.39012219     -13.06599469       0.01048761       0.00581057       0.52917168       0.49200505
       1.39012219     -12.28895281       0.02518840       0.01615492       0.66881861       0.69101018
       1.39012219     -11.51778854       0.03854159       0.02731760       0.63819940       0.70013322
       1.39012219     -10.75197498       0.04377225       0.03234984       0.52391442       0.59457860
       1.39012219      -9.99102491       0.04612783       0.03197856       0.48899735       0.46650749
       1.39012219      -9.23448532       0.04831166       0.03192515       0.52736427       0.46636013
       1.39012219      -8.48193277       0.04735433       0.03411641       0.49258810       0.58139483
       1.39012219      -7.73296934       0.04559148       0.03512488       0.43036166       0.61832100
       1.39012219      -6.98721922       0.04617944       0.03399963       0.44417847       0.58342882
       1.39012219      -6.24432565       0.04680010       0.03300729       0.47380783       0.56837512
       1.39012219      -5.50394827       0.04669524       0.03213225       0.49440501       0.55027163
       1.39012219      -4.76576072       0.04700582       0.03039403       0.52243094       0.47791569
       1.39012219      -4.02944854       0.04629962       0.02936105       0.51520530       0.44050758
       1.39012219      -3.29470721       0.04415470       0.02984836       0.48326050       0.50183218
       1.39012219      -2.56124038       0.04243593       0.02964351       0.50734032       0.58766365
       1.39012219      -1.82875825       0.04048015       0.02718842       0.57498793       0.63395402
       1.39012219      -1.09697598       0.03656874       0.02359868       0.59561370       0.63131713
       1.39012219      -0.36561223       0.03278558       0.02100993       0.55856803       0.59795342
       1.39012219       0.36561223       0.03278558       0.02100993       0.55856803       0.59795342
       1.39012219       1.09697598       0.03656874       0.02359868       0.59561370       0.63131713
       1.39012219       1.82875825       0.04048015       0.02718842       0.57498794       0.63395402
       1.39012219       2.56124038       0.04243593       0.02964351       0.50734033       0.58766366
       1.39012219       3.29470721       0.04415470       0.02984836       0.48326050       0.50183219
       1.39012219       4.02944854       0.04629962       0.02936105       0.51520529       0.44050758
       1.39012219       4.76576072       0.04700582       0.03039403       0.52243094       0.47791568
       1.39012219       5.50394827       0.04669524       0.03213225       0.49440502       0.55027162
       1.39012219       6.24432565       0.04680010       0.03300729       0.47380784       0.56837512
       1.39012219       6.98721922       0.04617944       0.03399963       0.44417847       0.58342882
       1.39012219       7.73296934       0.04559148       0.03512488       0.43036165       0.61832100
       1.39012219       8.48193277       0.04735433       0.03411641       0.49258810       0.58139484
       1.39012219       9.23448532       0.04831166       0.03192515       0.52736427       0.46636013
       1.39012219       9.99102491       0.04612783       0.03197856       0.48899734       0.46650749
       1.39012219      10.75197498       0.04377225       0.03234984       0.52391442       0.59457861
       1.39012219      11.51778854       0.03854159       0.02731760       0.63819940       0.70013322
       1.39012219      12.28895281       0.02518840       0.01615492       0.66881860       0.69101017
       1.39012219      13.06599469       0.01048761       0.00581056       0.52917167       0.49200503
       1.39012219      13.84948726       0.00281060       0.00120392       0.24204303       0.15255320
       1.39012219      14.64005749       0.00060158       0.00017350       0.06391527       0.02043877
       1.39012219      15.43839566       0.00013389       0.00002632       0.01428253       0.00250216
       1.39012219      16.24526665       0.00002958       0.00000359       0.00267621       0.00013700
       1.39012219      17.06152408       0.00000644       0.00000039       0.00059988       0.00000328
       1.39012219      17.88812767       0.00000178       0.00000012       0.00011018       0.00000016
       1.39012219      18.72616536       0.00000044       0.00000002       0.00000413       0.00000000
       1.39012219      19.57688141       0.00000008       0.00000001       0.00000006       0.00000000
       1.39012219      20.44171297       0.00000003       0.00000001       0.00000001       0.00000000
       1.39012219      21.32233832       0.00000002       0.00000001       0.00000000       0.00000000
       1.39012219      22.22074188       0.00000001       0.00000001       0.00000000       0.00000000
       1.39012219      23.13930354       0.00000002       0.00000002       0.00000000       0.00000000
       1.39012219      24.08092502       0.00000002       0.00000001       0.00000000       0.00000000
       1.39012219      25.04921369       0.00000004       0.00000003       0.00000003       0.00000003
