Z	min	max
28.0	1.517416089170766e-07	0.0003106065396894766
29.0	6.12488193360727e-05	0.0013261394618917148
30.0	0.0004704276260048995	0.009425392807557201
31.0	0.0022668467345029644	0.019304912872980796
32.0	0.01611142928629144	0.12314345025689664
33.0	0.032924386366535975	0.12834210543199162
34.0	0.20998684797464512	0.6653317768766055
35.0	0.21780093957204455	0.4490078911453783
36.0	1.1275995879183625	1.740287212724893
37.0	0.754446627527899	0.9503934213356485
38.0	2.907422623171245	2.8765176319604566
39.0	1.566534689323484	1.4528776482282693
40.0	4.673843132744154	3.922159591670952
41.0	2.313187754594406	1.9214924154232815
42.0	6.091726826213199	4.984142077112124
43.0	2.8670503561398863	2.3761841718975796
44.0	7.079528485049023	5.966162344975724
45.0	3.039879553834543	2.709408911302418
46.0	6.751776153211467	6.4140966748549
47.0	2.4588747019387953	2.685900846108434
48.0	4.699669086310801	5.729671911582051
49.0	1.5379777119913114	2.3860822102987256
50.0	3.3017208638209055	4.97686131026309
51.0	1.5379777119913114	2.3860822102987256
52.0	4.699669086310801	5.729671911582051
53.0	2.4588747019387953	2.685900846108434
54.0	6.751776153211467	6.4140966748549
55.0	3.039879553834543	2.709408911302418
56.0	7.079528485049023	5.966162344975724
57.0	2.8670503561398863	2.3761841718975796
58.0	6.091726826213199	4.984142077112124
59.0	2.313187754594406	1.9214924154232815
60.0	4.673843132744154	3.922159591670952
61.0	1.566534689323484	1.4528776482282693
62.0	2.907422623171245	2.8765176319604566
63.0	0.754446627527899	0.9503934213356485
64.0	1.1275995879183625	1.740287212724893
65.0	0.21780093957204455	0.4490078911453783
66.0	0.20998684797464512	0.6653317768766055
67.0	0.032924386366535975	0.12834210543199162
68.0	0.01611142928629144	0.12314345025689664
69.0	0.0022668467345029644	0.019304912872980796
70.0	0.0004704276260048995	0.009425392807557201
71.0	6.12488193360727e-05	0.0013261394618917148
72.0	1.517416089170766e-07	0.0003106065396894766
