A	min	max
54.0	0.0	2.5415012506991573e-06
55.0	2.710921635613936e-10	1.0152005193474947e-05
56.0	1.916481975335918e-09	3.82401816069255e-05
57.0	1.0125498595598404e-07	0.00011986593606950139
58.0	4.698021234266532e-07	0.00035774489213776347
59.0	3.999540295688853e-06	0.000937645838228472
60.0	1.6182815526723838e-05	0.0022762359026418854
61.0	5.946122307877377e-05	0.005087819748560364
62.0	0.00020206262685775546	0.010534777475673114
63.0	0.0005774776786763025	0.02019068382766391
64.0	0.001546305235485956	0.03590502809134877
65.0	0.0037545640797220555	0.059258305302391005
66.0	0.008439388598990015	0.09097354578213293
67.0	0.017543868088838677	0.13025825111225273
68.0	0.03383489454838439	0.17473090265561608
69.0	0.06049035833725403	0.2209188028846056
70.0	0.1004673719107946	0.2655218727000912
71.0	0.15522979924732636	0.3064465067237546
72.0	0.22380269700584535	0.3433725993154938
73.0	0.3023250491351139	0.3772675972547672
74.0	0.3850675194921149	0.4096594749472811
75.0	0.466136222367132	0.4418568370303745
76.0	0.5416704327666609	0.4749838970296269
77.0	0.6106362506047273	0.5099622340847049
78.0	0.6744656731931417	0.5476027929991321
79.0	0.7354708286581122	0.5882616004876877
80.0	0.7959915542051114	0.6320475410468854
81.0	0.8578339695185755	0.6789297682386111
82.0	0.9226917396793953	0.7292512232407367
83.0	0.9918587480970843	0.7834487784217538
84.0	1.066137695982133	0.8418786541562729
85.0	1.1454107471091655	0.9043047347797878
86.0	1.229581279559868	0.9706134255045207
87.0	1.3188753472575059	1.0409534887011442
88.0	1.4141117171179904	1.1159623705625823
89.0	1.515588243724315	1.1958704041051256
90.0	1.623182278262874	1.280581066016594
91.0	1.736218174063337	1.3695631936185393
92.0	1.854727404796255	1.4629299374693236
93.0	1.979153286535205	1.5611284665751186
94.0	2.1091507800404883	1.6644483075875363
95.0	2.2419487791062007	1.7718302920212168
96.0	2.3715855334914755	1.8813223374659194
97.0	2.4879713824544485	1.9902805139595297
98.0	2.5753811753616396	2.0950491354995853
99.0	2.6109098689104147	2.189383700915195
100.0	2.566845998155241	2.2633752532846283
101.0	2.4190272570972837	2.3039456341242373
102.0	2.159786464116816	2.2974463537767273
103.0	1.8073576690005964	2.2321943282986623
104.0	1.404900756243677	2.1004931649106573
105.0	1.0071464388656197	1.9003763197526387
106.0	0.6622660288075046	1.6388012280578341
107.0	0.39777649821639915	1.3341869590148305
108.0	0.21757754120864198	1.0157657935599735
109.0	0.10808707836109191	0.7169649156633494
110.0	0.04872100441609006	0.465855363804692
111.0	0.019865693233475083	0.2770286306656271
112.0	0.007330854828337362	0.15014550649855532
113.0	0.0024022359640912265	0.073897964842632
114.0	0.0007116171912256045	0.032979067109217323
115.0	0.00013237385268309476	0.013276410066350967
116.0	1.3804768980214241e-05	0.004839991380162706
117.0	0.0	0.0015741077360401441
118.0	0.0	0.0004579715175267834
119.0	0.0	7.564155237679707e-05
120.0	0.0	6.098787014880276e-06
121.0	0.0	0.0
122.0	0.0	0.0
123.0	0.0	0.0
124.0	0.0	0.0
125.0	0.0	0.0
126.0	0.0	0.0
127.0	0.0	0.0
128.0	0.0	0.0
129.0	0.0	0.0
130.0	0.0	0.0
131.0	0.0	0.0
132.0	0.0	0.0
133.0	0.0	0.0
134.0	0.0	6.098787014880276e-06
135.0	0.0	7.564155237679707e-05
136.0	0.0	0.0004579715175267834
137.0	0.0	0.0015741077360401441
138.0	1.3804768980214241e-05	0.004839991380162706
139.0	0.00013237385268309476	0.013276410066350967
140.0	0.0007116171912256045	0.032979067109217323
141.0	0.0024022359640912265	0.073897964842632
142.0	0.007330854828337362	0.15014550649855532
143.0	0.019865693233475083	0.2770286306656271
144.0	0.04872100441609006	0.465855363804692
145.0	0.10808707836109191	0.7169649156633494
146.0	0.21757754120864198	1.0157657935599735
147.0	0.39777649821639915	1.3341869590148305
148.0	0.6622660288075046	1.6388012280578341
149.0	1.0071464388656197	1.9003763197526387
150.0	1.404900756243677	2.1004931649106573
151.0	1.8073576690005964	2.2321943282986623
152.0	2.159786464116816	2.2974463537767273
153.0	2.4190272570972837	2.3039456341242373
154.0	2.566845998155241	2.2633752532846283
155.0	2.6109098689104147	2.189383700915195
156.0	2.5753811753616396	2.0950491354995853
157.0	2.4879713824544485	1.9902805139595297
158.0	2.3715855334914755	1.8813223374659194
159.0	2.2419487791062007	1.7718302920212168
160.0	2.1091507800404883	1.6644483075875363
161.0	1.979153286535205	1.5611284665751186
162.0	1.854727404796255	1.4629299374693236
163.0	1.736218174063337	1.3695631936185393
164.0	1.623182278262874	1.280581066016594
165.0	1.515588243724315	1.1958704041051256
166.0	1.4141117171179904	1.1159623705625823
167.0	1.3188753472575059	1.0409534887011442
168.0	1.229581279559868	0.9706134255045207
169.0	1.1454107471091655	0.9043047347797878
170.0	1.066137695982133	0.8418786541562729
171.0	0.9918587480970843	0.7834487784217538
172.0	0.9226917396793953	0.7292512232407367
173.0	0.8578339695185755	0.6789297682386111
174.0	0.7959915542051114	0.6320475410468854
175.0	0.7354708286581122	0.5882616004876877
176.0	0.6744656731931417	0.5476027929991321
177.0	0.6106362506047273	0.5099622340847049
178.0	0.5416704327666609	0.4749838970296269
179.0	0.466136222367132	0.4418568370303745
180.0	0.3850675194921149	0.4096594749472811
181.0	0.3023250491351139	0.3772675972547672
182.0	0.22380269700584535	0.3433725993154938
183.0	0.15522979924732636	0.3064465067237546
184.0	0.1004673719107946	0.2655218727000912
185.0	0.06049035833725403	0.2209188028846056
186.0	0.03383489454838439	0.17473090265561608
187.0	0.017543868088838677	0.13025825111225273
188.0	0.008439388598990015	0.09097354578213293
189.0	0.0037545640797220555	0.059258305302391005
190.0	0.001546305235485956	0.03590502809134877
191.0	0.0005774776786763025	0.02019068382766391
192.0	0.00020206262685775546	0.010534777475673114
193.0	5.946122307877377e-05	0.005087819748560364
194.0	1.6182815526723838e-05	0.0022762359026418854
195.0	3.999540295688853e-06	0.000937645838228472
196.0	4.698021234266532e-07	0.00035774489213776347
197.0	1.0125498595598404e-07	0.00011986593606950139
198.0	1.916481975335918e-09	3.82401816069255e-05
199.0	2.710921635613936e-10	1.0152005193474947e-05
200.0	0.0	2.5415012506991573e-06
