 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.90058325     -28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       0.90058325     -27.49369957       0.00000000       0.00000000       0.00000001       0.00000000
       0.90058325     -26.43735348       0.00000000       0.00000000       0.00000009       0.00000005
       0.90058325     -25.42535135       0.00000002       0.00000001       0.00000040       0.00000019
       0.90058325     -24.44972648       0.00000004       0.00000002       0.00000038       0.00000013
       0.90058325     -23.50461126       0.00000004       0.00000002       0.00000003       0.00000000
       0.90058325     -22.58552501       0.00000001       0.00000001       0.00000000       0.00000000
       0.90058325     -21.68894671       0.00000001       0.00000002       0.00000000       0.00000000
       0.90058325     -20.81204409       0.00000003       0.00000001       0.00000000       0.00000000
       0.90058325     -19.95249420       0.00000011       0.00000001       0.00000110       0.00000000
       0.90058325     -19.10836011       0.00000023       0.00000000       0.00000519       0.00000000
       0.90058325     -18.27800372       0.00000076       0.00000001       0.00006977       0.00000000
       0.90058325     -17.46002226       0.00000278       0.00000011       0.00162587       0.00000097
       0.90058325     -16.65320126       0.00000863       0.00000036       0.00586626       0.00000736
       0.90058325     -15.85647881       0.00002991       0.00000196       0.01299104       0.00010522
       0.90058325     -15.06891816       0.00011286       0.00001363       0.04474475       0.00184114
       0.90058325     -14.28968613       0.00042087       0.00007865       0.12574338       0.01376736
       0.90058325     -13.51803611       0.00169158       0.00049780       0.30324411       0.08969548
       0.90058325     -12.75329438       0.00635424       0.00276392       0.55528299       0.37280865
       0.90058325     -11.99484896       0.01719598       0.00978018       0.68116800       0.64558973
       0.90058325     -11.24214048       0.03076826       0.02095960       0.65954104       0.72074846
       0.90058325     -10.49465466       0.04000777       0.02989535       0.56380711       0.66901428
       0.90058325      -9.75191594       0.04497436       0.03284404       0.51710507       0.55239063
       0.90058325      -9.01348214       0.04779139       0.03258546       0.53752425       0.47725750
       0.90058325      -8.27893996       0.04759383       0.03279370       0.52277636       0.52183128
       0.90058325      -7.54790101       0.04598507       0.03289625       0.47178618       0.57189599
       0.90058325      -6.81999846       0.04624802       0.03124282       0.48877225       0.50530243
       0.90058325      -6.09488410       0.04717202       0.02966320       0.53173168       0.43803294
       0.90058325      -5.37222571       0.04643235       0.02982770       0.51303890       0.47071824
       0.90058325      -4.65170474       0.04546865       0.03026181       0.48931585       0.52348391
       0.90058325      -3.93301426       0.04542903       0.02961730       0.50283958       0.50809901
       0.90058325      -3.21585703       0.04514020       0.02905997       0.49683845       0.47741305
       0.90058325      -2.49994381       0.04487201       0.02963893       0.47878965       0.50504849
       0.90058325      -1.78499172       0.04565478       0.03031707       0.50220440       0.54787161
       0.90058325      -1.07072274       0.04606115       0.03000802       0.52821789       0.53925692
       0.90058325      -0.35686226       0.04493004       0.02933368       0.50708934       0.49894262
       0.90058325       0.35686226       0.04426160       0.02947563       0.48501945       0.49410516
       0.90058325       1.07072274       0.04544537       0.03035075       0.50630405       0.52649741
       0.90058325       1.78499172       0.04644489       0.03083398       0.52494017       0.53987421
       0.90058325       2.49994381       0.04556023       0.03048277       0.50598244       0.51735656
       0.90058325       3.21585703       0.04446301       0.03002365       0.48407327       0.49366376
       0.90058325       3.93301426       0.04522419       0.03029654       0.50288721       0.49721766
       0.90058325       4.65170474       0.04662511       0.03138392       0.52638916       0.52143483
       0.90058325       5.37222571       0.04660327       0.03264739       0.50929950       0.54491050
       0.90058325       6.09488410       0.04608447       0.03311968       0.48919866       0.53933472
       0.90058325       6.81999846       0.04679116       0.03259827       0.51372788       0.49342067
       0.90058325       7.54790101       0.04746414       0.03268586       0.52615115       0.47621949
       0.90058325       8.27893996       0.04702759       0.03431918       0.49185436       0.53722409
       0.90058325       9.01348214       0.04746249       0.03543903       0.49389916       0.57869965
       0.90058325       9.75191594       0.04881071       0.03448203       0.53908702       0.51246407
       0.90058325      10.49465466       0.04802250       0.03362551       0.53609137       0.46647488
       0.90058325      11.24214048       0.04466436       0.03365693       0.51460286       0.55485182
       0.90058325      11.99484896       0.03962436       0.03053610       0.57623595       0.69221122
       0.90058325      12.75329438       0.02992655       0.02109515       0.67705711       0.75850130
       0.90058325      13.51803611       0.01595489       0.00953325       0.68681218       0.69917166
       0.90058325      14.28968613       0.00548663       0.00257675       0.53327920       0.43230053
       0.90058325      15.06891816       0.00134161       0.00044333       0.25565425       0.11157447
       0.90058325      15.85647881       0.00030891       0.00006826       0.08934988       0.01836779
       0.90058325      16.65320126       0.00007735       0.00001185       0.02727175       0.00266524
       0.90058325      17.46002226       0.00001856       0.00000165       0.00666029       0.00018549
       0.90058325      18.27800372       0.00000471       0.00000025       0.00236724       0.00001923
       0.90058325      19.10836011       0.00000141       0.00000007       0.00035897       0.00000045
       0.90058325      19.95249420       0.00000036       0.00000001       0.00001711       0.00000000
       0.90058325      20.81204409       0.00000009       0.00000001       0.00000044       0.00000000
       0.90058325      21.68894671       0.00000005       0.00000002       0.00000010       0.00000000
       0.90058325      22.58552501       0.00000002       0.00000001       0.00000000       0.00000000
