Q20,Q30
3.200000000000000000e+01,0.000000000000000000e+00
3.259338842975206774e+01,0.000000000000000000e+00
3.318677685950412837e+01,0.000000000000000000e+00
3.378016528925620321e+01,0.000000000000000000e+00
3.437355371900826384e+01,0.000000000000000000e+00
3.496694214876033158e+01,0.000000000000000000e+00
3.556033057851239221e+01,0.000000000000000000e+00
3.615371900826446705e+01,0.000000000000000000e+00
3.674710743801652768e+01,0.000000000000000000e+00
3.734049586776859542e+01,0.000000000000000000e+00
3.793388429752065605e+01,0.000000000000000000e+00
3.852727272727273089e+01,0.000000000000000000e+00
3.912066115702479152e+01,0.000000000000000000e+00
3.971404958677685926e+01,0.000000000000000000e+00
4.030743801652891989e+01,0.000000000000000000e+00
4.090082644628099473e+01,0.000000000000000000e+00
4.149421487603305536e+01,0.000000000000000000e+00
4.208760330578512310e+01,0.000000000000000000e+00
4.268099173553719083e+01,0.000000000000000000e+00
4.327438016528925147e+01,0.000000000000000000e+00
4.386776859504132631e+01,0.000000000000000000e+00
4.446115702479338694e+01,0.000000000000000000e+00
4.505454545454544757e+01,0.000000000000000000e+00
4.564793388429752241e+01,0.000000000000000000e+00
4.624132231404958304e+01,0.000000000000000000e+00
4.683471074380165078e+01,0.000000000000000000e+00
4.742809917355371851e+01,0.000000000000000000e+00
4.802148760330577915e+01,0.000000000000000000e+00
4.861487603305785399e+01,0.000000000000000000e+00
4.920826446280991462e+01,0.000000000000000000e+00
4.980165289256198236e+01,0.000000000000000000e+00
5.039504132231404299e+01,0.000000000000000000e+00
5.098842975206611783e+01,0.000000000000000000e+00
5.158181818181817846e+01,0.000000000000000000e+00
5.217520661157024620e+01,0.000000000000000000e+00
5.276859504132231393e+01,0.000000000000000000e+00
5.336198347107437456e+01,0.000000000000000000e+00
5.395537190082644941e+01,0.000000000000000000e+00
5.454876033057851004e+01,0.000000000000000000e+00
5.514214876033057777e+01,0.000000000000000000e+00
5.573553719008263840e+01,0.000000000000000000e+00
5.632892561983471325e+01,0.000000000000000000e+00
5.692231404958677388e+01,0.000000000000000000e+00
5.751570247933884161e+01,0.000000000000000000e+00
5.810909090909090935e+01,0.000000000000000000e+00
5.870247933884296998e+01,0.000000000000000000e+00
5.929586776859504482e+01,0.000000000000000000e+00
5.988925619834710545e+01,0.000000000000000000e+00
6.048264462809916608e+01,0.000000000000000000e+00
6.107603305785124093e+01,0.000000000000000000e+00
6.166942148760330156e+01,0.000000000000000000e+00
6.226280991735536929e+01,0.000000000000000000e+00
6.285619834710743703e+01,0.000000000000000000e+00
6.344958677685950477e+01,0.000000000000000000e+00
6.404297520661157250e+01,0.000000000000000000e+00
6.463636363636362603e+01,0.000000000000000000e+00
6.522975206611570798e+01,0.000000000000000000e+00
6.582314049586776150e+01,0.000000000000000000e+00
6.641652892561982924e+01,0.000000000000000000e+00
6.700991735537189697e+01,0.000000000000000000e+00
6.760330578512396471e+01,0.000000000000000000e+00
6.819669421487603245e+01,0.000000000000000000e+00
6.879008264462810018e+01,0.000000000000000000e+00
6.938347107438015371e+01,0.000000000000000000e+00
6.997685950413223566e+01,0.000000000000000000e+00
7.057024793388428918e+01,0.000000000000000000e+00
7.116363636363635692e+01,0.000000000000000000e+00
7.175702479338842465e+01,0.000000000000000000e+00
7.235041322314049239e+01,0.000000000000000000e+00
7.294380165289256013e+01,0.000000000000000000e+00
7.353719008264462786e+01,0.000000000000000000e+00
7.413057851239669560e+01,0.000000000000000000e+00
7.472396694214874913e+01,0.000000000000000000e+00
7.531735537190083107e+01,0.000000000000000000e+00
7.591074380165288460e+01,0.000000000000000000e+00
7.650413223140495234e+01,0.000000000000000000e+00
7.709752066115702007e+01,0.000000000000000000e+00
7.769090909090908781e+01,0.000000000000000000e+00
7.828429752066115554e+01,0.000000000000000000e+00
7.887768595041322328e+01,0.000000000000000000e+00
7.947107438016529102e+01,0.000000000000000000e+00
8.006446280991734454e+01,0.000000000000000000e+00
8.065785123966942649e+01,0.000000000000000000e+00
8.125123966942148002e+01,0.000000000000000000e+00
8.184462809917354775e+01,0.000000000000000000e+00
8.243801652892561549e+01,0.000000000000000000e+00
8.303140495867768323e+01,0.000000000000000000e+00
8.362479338842975096e+01,0.000000000000000000e+00
8.421818181818181870e+01,0.000000000000000000e+00
8.481157024793387222e+01,0.000000000000000000e+00
8.540495867768595417e+01,0.000000000000000000e+00
8.599834710743800770e+01,0.000000000000000000e+00
8.659173553719007543e+01,0.000000000000000000e+00
8.718512396694214317e+01,0.000000000000000000e+00
8.777851239669421091e+01,0.000000000000000000e+00
8.837190082644627864e+01,0.000000000000000000e+00
8.896528925619834638e+01,0.000000000000000000e+00
8.955867768595041412e+01,0.000000000000000000e+00
9.015206611570246764e+01,0.000000000000000000e+00
9.074545454545454959e+01,0.000000000000000000e+00
9.133884297520660311e+01,0.000000000000000000e+00
9.193223140495867085e+01,0.000000000000000000e+00
9.252561983471073859e+01,0.000000000000000000e+00
9.311900826446280632e+01,0.000000000000000000e+00
9.371239669421487406e+01,0.000000000000000000e+00
9.430578512396692759e+01,0.000000000000000000e+00
9.489917355371900953e+01,0.000000000000000000e+00
9.549256198347106306e+01,0.000000000000000000e+00
