Z	min	max
27.0	2.7730982464704962e-08	8.96316399230974e-05
28.0	1.1370430680730612e-05	0.0005061242224807205
29.0	0.0001574305255109883	0.002917769989375114
30.0	0.0009488573924758039	0.013053672418761651
31.0	0.005481823061413619	0.03900771382185876
32.0	0.024309275359490845	0.15005758413924572
33.0	0.07309717646526637	0.22130700082360755
34.0	0.27792057520656654	0.7687381555715312
35.0	0.4121565237766516	0.6291238671408638
36.0	1.4131145810114412	1.9653640696025962
37.0	1.1561159425623726	1.1364019489811266
38.0	3.558750977193798	3.2150628923849482
39.0	2.036869141060892	1.6347237386731397
40.0	5.650959786651333	4.367837687518227
41.0	2.7978042678236053	2.137353508536804
42.0	7.229445178868496	5.530464642441144
43.0	3.257670839537562	2.6078539874986295
44.0	7.809453229387731	6.457165070793475
45.0	2.8934495903007384	2.796531270326332
46.0	6.042987524564782	6.297172483687066
47.0	1.6289629855194487	2.3154660270474126
48.0	2.6402070667502073	4.564639129372774
49.0	0.584820381791358	1.4940056955553496
50.0	1.0106108940543774	3.310312655626647
51.0	0.584820381791358	1.4940056955553496
52.0	2.6402070667502073	4.564639129372774
53.0	1.6289629855194487	2.3154660270474126
54.0	6.042987524564782	6.297172483687066
55.0	2.8934495903007384	2.796531270326332
56.0	7.809453229387731	6.457165070793475
57.0	3.257670839537562	2.6078539874986295
58.0	7.229445178868496	5.530464642441144
59.0	2.7978042678236053	2.137353508536804
60.0	5.650959786651333	4.367837687518227
61.0	2.036869141060892	1.6347237386731397
62.0	3.558750977193798	3.2150628923849482
63.0	1.1561159425623726	1.1364019489811266
64.0	1.4131145810114412	1.9653640696025962
65.0	0.4121565237766516	0.6291238671408638
66.0	0.27792057520656654	0.7687381555715312
67.0	0.07309717646526637	0.22130700082360755
68.0	0.024309275359490845	0.15005758413924572
69.0	0.005481823061413619	0.03900771382185876
70.0	0.0009488573924758039	0.013053672418761651
71.0	0.0001574305255109883	0.002917769989375114
72.0	1.1370430680730612e-05	0.0005061242224807205
73.0	2.7730982464704962e-08	8.96316399230974e-05
