Q20	Q30	EHFB	M22	M23	M33
32.0	0.0	0.0001	0.01209999999999999	1.572747106128384e-08	0.07224000000000001
32.429460193828874	0.0	0.017655732192474818	0.012614278582110179	1.805308232652557e-08	0.07215732891268783
32.858920387657754	0.0	0.016553077676015347	0.013128557164220362	2.0049061857993358e-08	0.07207465782537567
33.288380581486635	0.0	0.0026281729925763646	0.013642835746330503	2.177150363686657e-08	0.07199198673806356
33.71784077531551	0.0	0.039200064619433934	0.01415711432844062	2.3315067946154654e-08	0.07190931565075145
34.14730096914439	0.0	0.09248652982583143	0.014671392910550706	2.4684020421669135e-08	0.0718266445634394
34.57676116297327	0.0	0.1618041665261239	0.01518567149266076	2.5921614246175007e-08	0.07174397347612738
35.00622135680214	0.0	0.24647118663372974	0.015699950074770784	2.7046818295473126e-08	0.07166130238881536
35.43568155063102	0.0	0.3458058320882423	0.016214228656880776	2.8074046239258947e-08	0.0715786313015034
35.865141744459905	0.0	0.4591263500573871	0.016728507238990758	2.9014573680459125e-08	0.07149596021419144
36.29460193828878	0.0	0.5857292391102801	0.017352525043116962	4.553227038458796e-08	0.07125935961411996
36.72406213211765	0.0	0.7246750885873037	0.018026777547432524	6.111923281190628e-08	0.07095229557552807
37.15352232594654	0.0	0.8748799618270859	0.018701030051746895	7.261034884402014e-08	0.07064523153693739
37.58298251977541	0.0	1.0352578359323072	0.019375282556060008	8.176233841140444e-08	0.07033816749834797
38.01244271360429	0.0	1.2047226880653477	0.02004953506037192	8.932744780189147e-08	0.07003110345975976
38.44190290743316	0.0	1.3821884954223553	0.020723787564682607	9.569841044973132e-08	0.06972403942117274
38.87136310126205	0.0	1.566569235219573	0.021398040068992093	1.0111641688007502e-07	0.06941697538258697
39.30082329509093	0.0	1.7567788846856902	0.02207229257330036	1.057499546648283e-07	0.06910991134400239
39.7302834889198	0.0	1.9517314210574124	0.022746545077607396	1.097123755740428e-07	0.06880284730541904
40.15974368274868	0.0	2.1503416806095066	0.022821359412401845	1.1000507300725657e-07	0.06841032039656329
40.589203876577564	0.0	2.3515641692614024	0.02188406253937229	1.0460364183861383e-07	0.06787349515427522
41.01866407040644	0.0	2.5544088811694357	0.02094676566634222	9.867407293678935e-08	0.06733666991198767
41.44812426423532	0.0	2.757889945355889	0.020009468793311613	9.210840224084598e-08	0.06679984466970065
41.87758445806419	0.0	2.9610214908443506	0.019072171920280517	8.476385440744338e-08	0.06626301942741414
42.307044651893065	0.0	3.1628176466593874	0.018134875047248887	7.639925763742485e-08	0.06572619418512816
42.736504845721946	0.0	3.3622925418262906	0.017197578174216716	6.663416486440568e-08	0.0651893689428427
43.16596503955082	0.0	3.5584603053708874	0.01626028130118405	5.472295972109039e-08	0.06465254370055776
43.5954252333797	0.0	3.75033506631944	0.015322984428150856	3.8719378695051313e-08	0.06411571845827332
44.024885427208574	0.0	3.9369309941671675	0.014440559922112187	6.668359312871303e-09	0.06356072685412702
44.45434562103746	0.0	4.1175083840478255	0.01445022277647339	7.6444845618258e-09	0.06271039567034578
44.883805814866335	0.0	4.292155440653545	0.014459885630834578	8.446331292785524e-09	0.061860064486564566
45.31326600869521	0.0	4.461134260727665	0.014469548485195747	9.095203901857188e-09	0.06100973330278338
45.74272620252409	0.0	4.624706941013725	0.014479211339556904	9.650416347193002e-09	0.060159402119002184
46.17218639635297	0.0	4.783135578255412	0.014488874193918052	1.0128795184707987e-08	0.05930907093522101
46.60164659018186	0.0	4.936682269196529	0.014498537048279197	1.0562493945967028e-08	0.05845873975143983
47.03110678401073	0.0	5.085609110580967	0.014508199902640328	1.0937006858121116e-08	0.05760840856765867
47.460566977839605	0.0	5.230178199152698	0.014517862757001444	1.1241947957891106e-08	0.05675807738387754
47.890027171668486	0.0	5.3706516316557495	0.014527525611362545	1.1502772651064259e-08	0.0559077462000964
48.31948736549735	0.0	5.507294767183369	0.01453638974730994	1.1372397607075162e-08	0.05504223936645413
48.74894755932624	0.0	5.640401941969407	0.014544978951186513	1.1094136573036366e-08	0.05417150882346606
49.17840775315511	0.0	5.7702826630105735	0.014553568155063094	1.0832579435196962e-08	0.05330077828047802
49.60786794698399	0.0	5.897246570356897	0.014562157358939667	1.055662868592629e-08	0.05243004773748999
50.037328140812875	0.0	6.0216033040584245	0.014570746562816237	1.0281992522290979e-08	0.051559317194501915
50.46678833464175	0.0	6.143662504165214	0.014579335766692828	1.0037561366732347e-08	0.050688586651513864
50.89624852847063	0.0	6.263733810727355	0.0145879249705694	9.764948483072833e-09	0.04981785610852581
51.3257087222995	0.0	6.382126863794934	0.014596514174445975	9.493662867786012e-09	0.04894712556553777
51.75516891612838	0.0	6.499151303418061	0.01460510337832256	9.237185064781394e-09	0.048076395022549706
52.18462910995726	0.0	6.615114949159518	0.014567996877484696	8.810017002691266e-09	0.04731321093611179
52.61408930378614	0.0	6.730265916888312	0.014470294683388599	8.176666264139359e-09	0.04669264095602908
53.04354949761501	0.0	6.844780621997528	0.014372592489292511	7.528164291771388e-09	0.04607207097594638
53.47300969144389	0.0	6.9588312347912815	0.014274890295196428	6.859259912567799e-09	0.04545150099586366
53.902469885272765	0.0	7.072589925573683	0.01417718810110035	6.1452974797753566e-09	0.044830931015780943
54.33193007910165	0.0	7.186228864648862	0.014079485907004275	5.38782032645262e-09	0.044210361035698205
54.76139027293052	0.0	7.299920222320928	0.013981783712908228	4.606197353839115e-09	0.04358979105561547
55.1908504667594	0.0	7.413836168894019	0.013884081518812173	3.6775409124460254e-09	0.04296922107553272
