Q20,Q30
1.440000000000000000e+02,0.000000000000000000e+00
1.446193909808827982e+02,5.793187116376283816e-04
1.452387807196879237e+02,1.644870925357585145e-04
1.458581742114492670e+02,1.004068928144043172e-04
1.464775649053823940e+02,6.501482125414711002e-05
1.470969613281831414e+02,3.884230833044310526e-05
1.477163535878921437e+02,2.413923460583384476e-06
1.483313651041424066e+02,7.362156929868901578e-02
1.489462275799379825e+02,1.480017956653726652e-01
1.495556934247097445e+02,3.706415035537253405e-02
1.501742626333627015e+02,7.980854017556968799e-03
1.507937977853007112e+02,6.259664075854187612e-06
1.514129538481696500e+02,1.413806947119751803e-05
1.520326512277241306e+02,3.538467345997985255e-05
1.526517087482112913e+02,5.178250308524780395e-05
1.532715211257725230e+02,6.246175293121171944e-05
1.538904782106397136e+02,7.467791742514701733e-05
1.545104101488973356e+02,8.663162043317764382e-05
1.551292641935830545e+02,1.051703375941204894e-04
1.557493208752047735e+02,1.175656453095402093e-04
1.563680689604942984e+02,6.890715474427479021e-05
1.569882558735556870e+02,7.852824172561171301e-05
1.576068944555535722e+02,8.303617777072238703e-05
1.582272178072084046e+02,9.265734128146853018e-05
1.588457424663210986e+02,9.970806166906867043e-05
1.594662089705510084e+02,8.341151784143420759e-05
1.600846138855700644e+02,3.818789258644168100e-05
1.607052387598186840e+02,8.935113260726508045e-04
1.613234906833720572e+02,5.469633660122802995e-05
1.619443274142044800e+02,8.833873440672485597e-04
1.625623695275502030e+02,5.568904176148407013e-05
1.631834761437909549e+02,4.574792300585741895e-04
1.638012718850843896e+02,1.137568872100251215e-03
1.644226511635796442e+02,3.119186799943239824e-04
1.650402215976111222e+02,2.222648019807491829e-04
1.656618678253824442e+02,2.414624330510505446e-04
1.662792028361847088e+02,3.842857992551527817e-04
1.669011293875856268e+02,3.674481073121069370e-04
1.675182160423791800e+02,7.138292928208609008e-04
1.681404310941692870e+02,9.172686246754799093e-05
1.687572801293428881e+02,3.240523212334766884e-04
1.693797833060336870e+02,1.474361970530034364e-03
1.699963318847516121e+02,1.622279087862728286e-04
1.706192349340814189e+02,8.655418402821321230e-05
1.712354366858494927e+02,1.598313985867580358e-03
1.718586807985110170e+02,1.608277430375315217e-03
1.724746033013597923e+02,3.971539007180282903e-04
1.730982104509991188e+02,1.142081490527729849e-03
1.737137774208042629e+02,7.941794649927958957e-05
1.743378228544086710e+02,1.244795305734357248e-03
1.749529956241483148e+02,1.541209796624802564e-03
1.755774504514240277e+02,4.035021986503548735e-04
1.761923522418156551e+02,1.555820129663661178e-03
1.768169997186773799e+02,5.079516575423376114e-04
1.774318870742647789e+02,1.595029743133851742e-03
1.780564981513538498e+02,1.528498062508347986e-04
1.786715895293519623e+02,1.518157286791807763e-03
1.792959182557716531e+02,1.233355261118780459e-04
1.799114654264072897e+02,1.359365134096553705e-03
1.805353233415431475e+02,4.660368206149561633e-04
1.811514371376738666e+02,6.182767863293354808e-04
1.817747943134304194e+02,2.526365440852654329e-04
1.823914651032172287e+02,1.600477370889601472e-03
1.830143069142860668e+02,1.724891779054764374e-04
1.836315790877430629e+02,1.158343350651509611e-03
1.842538750836324368e+02,1.739697876191477997e-04
1.848717660168300654e+02,1.121206777128099527e-03
1.854934747285132062e+02,2.663910949893626666e-04
1.861120365644378012e+02,3.160862008817944165e-04
1.867331713736970187e+02,1.302175296780201143e-03
1.873522970105922525e+02,1.479821335878558995e-04
1.879729798568528167e+02,7.496047053668448631e-05
1.885926311181391100e+02,1.014977627569413018e-04
1.891410316989103535e+02,2.892534952179093288e-01
1.896315668318113978e+02,6.679740046880643378e-01
1.900606762802880780e+02,1.115303244593846888e+00
1.904349767917632050e+02,1.609254694137375541e+00
1.907625894644673679e+02,2.135390494266606431e+00
1.910516677939861836e+02,2.683663077302731015e+00
1.913091051625993657e+02,3.247369406551458226e+00
1.915432066665092918e+02,3.821314649929930862e+00
1.917613448216689278e+02,4.401294104970075338e+00
1.919701817591832480e+02,4.984906142234865278e+00
1.921750244202959834e+02,5.569668773256438499e+00
1.923804667141841378e+02,6.154460854018242166e+00
1.925897772005928061e+02,6.737608077054162870e+00
1.928055363821373192e+02,7.318639475302144426e+00
1.930289839600887944e+02,7.896496026667620960e+00
1.932607681532361994e+02,8.471286093751141166e+00
1.935006791922795628e+02,9.042491245286138124e+00
1.937489084633324694e+02,9.610336542524974490e+00
1.940057054638263878e+02,1.017414411476236680e+01
1.942718322683635392e+02,1.073378872073893042e+01
1.945479022295239702e+02,1.128841037784605383e+01
1.948349542459498593e+02,1.183758110289356935e+01
1.951341913576530658e+02,1.238005482005863023e+01
1.954476672121887191e+02,1.291455051289429434e+01
1.957770428795746227e+02,1.343928016423039828e+01
1.961244060458026013e+02,1.395236205551165654e+01
1.964924350139320097e+02,1.445074748145900756e+01
1.968855372988693091e+02,1.492968318242961878e+01
1.973169043456519773e+02,1.537445843729676653e+01
