A	min	max
115.0	0.0	0.04116765500406537
116.0	0.004461134277264881	0.08546043156546433
117.0	0.016009476589197758	0.19909254111438227
118.0	0.051410760582197276	0.430834741538016
119.0	0.1477324778400407	0.8465110199206276
120.0	0.37987699403054825	1.5099469122959648
121.0	0.8740878047691293	2.452935519339884
122.0	1.7997500190860556	3.646788779563951
123.0	3.3159988420867417	4.990812924117547
124.0	5.467157824565406	6.33276459367384
125.0	8.065919989878699	7.513590504799492
126.0	10.648569402724469	8.412058168602565
127.0	12.579798346031065	8.9637838115756
128.0	13.298453855078371	9.148504793777205
129.0	12.579798346031065	8.9637838115756
130.0	10.648569402724469	8.412058168602565
131.0	8.065919989878699	7.513590504799492
132.0	5.467157824565406	6.33276459367384
133.0	3.3159988420867417	4.990812924117547
134.0	1.7997500190860556	3.646788779563951
135.0	0.8740878047691293	2.452935519339884
136.0	0.37987699403054825	1.5099469122959648
137.0	0.1477324778400407	0.8465110199206276
138.0	0.051410760582197276	0.430834741538016
139.0	0.016009476589197758	0.19909254111438227
140.0	0.004461134277264881	0.08546043156546433
141.0	0.0	0.04116765500406537
