Z	min	max
17.0	2.815425365846029e-11	1.312370696592366e-07
18.0	1.5020239512939937e-08	1.2705188554661835e-06
19.0	1.5658211136892234e-06	1.4523832058146002e-05
20.0	1.2931132576698838e-05	0.00010339846174897382
21.0	8.498866280214691e-05	0.00043942272942753993
22.0	0.0005791008576668519	0.002713945158080523
23.0	0.0018255747913978736	0.006057441387712117
24.0	0.010672025793103824	0.032829128130991266
25.0	0.019540432286653843	0.0415071611325497
26.0	0.09752969080451007	0.18958150085942052
27.0	0.10854863082855692	0.15740989504826952
28.0	0.45900690382839354	0.5896789124569004
29.0	0.3426707967381004	0.3720471645529054
30.0	1.2106803337256868	1.1833694488538173
31.0	0.711049939469235	0.6437050086105555
32.0	2.169770595864819	1.8647530810502582
33.0	1.1489258711736265	0.9656344126427038
34.0	3.25854032239374	2.697758144204112
35.0	1.6716717390622582	1.3815947242930606
36.0	4.608202797497732	3.794927326345248
37.0	2.318217932631857	1.920707592187589
38.0	6.2427830637451756	5.167552053849424
39.0	2.922180863376082	2.5280798348893763
40.0	7.50364915284899	6.485291081871342
41.0	2.8217813586849956	2.8863552667977173
42.0	6.427749561507072	6.558937402267964
43.0	1.6985486060886124	2.4235367205587552
44.0	2.9487170167113543	4.440814027328167
45.0	0.5606041517639657	1.244429405382858
46.0	0.5902531261082558	1.689869862584422
47.0	0.09149175361101612	0.3478954001064125
48.0	0.046601241516979676	0.30645246544243093
49.0	0.006724636651171423	0.052852892491908166
50.0	0.0027665579481957426	0.04619990547179447
51.0	0.006724636651171423	0.052852892491908166
52.0	0.046601241516979676	0.30645246544243093
53.0	0.09149175361101612	0.3478954001064125
54.0	0.5902531261082558	1.689869862584422
55.0	0.5606041517639657	1.244429405382858
56.0	2.9487170167113543	4.440814027328167
57.0	1.6985486060886124	2.4235367205587552
58.0	6.427749561507072	6.558937402267964
59.0	2.8217813586849956	2.8863552667977173
60.0	7.50364915284899	6.485291081871342
61.0	2.922180863376082	2.5280798348893763
62.0	6.2427830637451756	5.167552053849424
63.0	2.318217932631857	1.920707592187589
64.0	4.608202797497732	3.794927326345248
65.0	1.6716717390622582	1.3815947242930606
66.0	3.25854032239374	2.697758144204112
67.0	1.1489258711736265	0.9656344126427038
68.0	2.169770595864819	1.8647530810502582
69.0	0.711049939469235	0.6437050086105555
70.0	1.2106803337256868	1.1833694488538173
71.0	0.3426707967381004	0.3720471645529054
72.0	0.45900690382839354	0.5896789124569004
73.0	0.10854863082855692	0.15740989504826952
74.0	0.09752969080451007	0.18958150085942052
75.0	0.019540432286653843	0.0415071611325497
76.0	0.010672025793103824	0.032829128130991266
77.0	0.0018255747913978736	0.006057441387712117
78.0	0.0005791008576668519	0.002713945158080523
79.0	8.498866280214691e-05	0.00043942272942753993
80.0	1.2931132576698838e-05	0.00010339846174897382
81.0	1.5658211136892234e-06	1.4523832058146002e-05
82.0	1.5020239512939937e-08	1.2705188554661835e-06
83.0	2.815425365846029e-11	1.312370696592366e-07
