 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.39429336     -33.78735271       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336     -32.06451504       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336     -30.64087766       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336     -29.37240086       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336     -28.20410923       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336     -27.10769251       0.00000000       0.00000000       0.00000001       0.00000002
       0.39429336     -26.06617734       0.00000000       0.00000000       0.00000013       0.00000044
       0.39429336     -25.06838355       0.00000001       0.00000002       0.00000083       0.00000323
       0.39429336     -24.10645630       0.00000004       0.00000005       0.00000137       0.00000629
       0.39429336     -23.17461034       0.00000005       0.00000007       0.00000029       0.00000161
       0.39429336     -22.26842792       0.00000001       0.00000002       0.00000000       0.00000000
       0.39429336     -21.38443743       0.00000001       0.00000001       0.00000000       0.00000000
       0.39429336     -20.51984638       0.00000001       0.00000001       0.00000000       0.00000000
       0.39429336     -19.67236443       0.00000002       0.00000001       0.00000001       0.00000000
       0.39429336     -18.84008185       0.00000006       0.00000001       0.00000003       0.00000000
       0.39429336     -18.02138352       0.00000022       0.00000001       0.00000191       0.00000000
       0.39429336     -17.21488639       0.00000098       0.00000011       0.00003925       0.00000025
       0.39429336     -16.41939302       0.00000321       0.00000038       0.00042388       0.00000726
       0.39429336     -15.63385643       0.00001189       0.00000154       0.00132358       0.00011655
       0.39429336     -14.85735300       0.00005168       0.00001015       0.00596168       0.00126038
       0.39429336     -14.08906126       0.00021246       0.00005648       0.02895474       0.01152989
       0.39429336     -13.32824509       0.00092396       0.00032764       0.11071226       0.06646163
       0.39429336     -12.57424021       0.00400770       0.00189532       0.33990992       0.29429261
       0.39429336     -11.82644323       0.01294136       0.00751750       0.58739330       0.59531761
       0.39429336     -11.08430266       0.02701634       0.01787809       0.66454131       0.70195622
       0.39429336     -10.34731142       0.03839571       0.02737399       0.61086091       0.65971178
       0.39429336      -9.61500063       0.04350632       0.03155829       0.52638538       0.55078794
       0.39429336      -8.88693432       0.04563300       0.03236597       0.50801701       0.48890347
       0.39429336      -8.16270499       0.04645124       0.03294317       0.52566115       0.53783292
       0.39429336      -7.44192970       0.04573623       0.03293072       0.49561008       0.57506595
       0.39429336      -6.72424679       0.04573532       0.03064311       0.49210015       0.46039420
       0.39429336      -6.00931292       0.04774454       0.02801751       0.58160156       0.33835157
       0.39429336      -5.29680053       0.04856704       0.02764281       0.62966773       0.34662538
       0.39429336      -4.58639556       0.04663372       0.02868984       0.56993714       0.43271246
       0.39429336      -3.87779538       0.04437914       0.02910750       0.49428603       0.47951809
       0.39429336      -3.17070692       0.04389697       0.02913767       0.47468871       0.48986372
       0.39429336      -2.46484501       0.04469491       0.02989289       0.48295613       0.53276566
       0.39429336      -1.75993073       0.04537445       0.03069378       0.49479545       0.58336492
       0.39429336      -1.05568996       0.04484914       0.03045955       0.49877677       0.59037207
       0.39429336      -0.35185198       0.04336022       0.02966979       0.47618883       0.56277600
       0.39429336       0.35185198       0.04305886       0.02952199       0.46045043       0.54699929
       0.39429336       1.05568996       0.04464413       0.03024992       0.47912207       0.55755567
       0.39429336       1.75993073       0.04561182       0.03105987       0.48117163       0.56966730
       0.39429336       2.46484501       0.04467909       0.03114861       0.45177834       0.55755670
       0.39429336       3.17070692       0.04384440       0.03070966       0.44354708       0.52355637
       0.39429336       3.87779538       0.04433751       0.03085514       0.46457588       0.50279116
       0.39429336       4.58639556       0.04517761       0.03180004       0.47299921       0.49933388
       0.39429336       5.29680053       0.04603019       0.03212043       0.48753856       0.45922093
       0.39429336       6.00931292       0.04651959       0.03142261       0.50667987       0.38531481
       0.39429336       6.72424679       0.04524039       0.03174642       0.46042107       0.37635940
       0.39429336       7.44192970       0.04375258       0.03390166       0.40286299       0.47494484
       0.39429336       8.16270499       0.04508827       0.03533541       0.45459362       0.56298730
       0.39429336       8.88693432       0.04707972       0.03438810       0.52818899       0.51955439
       0.39429336       9.61500063       0.04654199       0.03314109       0.51765344       0.46595253
       0.39429336      10.34731142       0.04415461       0.03226888       0.51970834       0.52685506
       0.39429336      11.08430266       0.03931950       0.02848771       0.60219346       0.64691614
       0.39429336      11.82644323       0.02845920       0.01920098       0.67374297       0.70740210
       0.39429336      12.57424021       0.01416464       0.00840608       0.62484306       0.62543961
       0.39429336      13.32824509       0.00453987       0.00220119       0.40022990       0.33764492
       0.39429336      14.08906126       0.00105174       0.00038134       0.14390707       0.07806239
       0.39429336      14.85735300       0.00023653       0.00006323       0.04036053       0.01346881
       0.39429336      15.63385643       0.00005799       0.00001156       0.00881207       0.00182464
       0.39429336      16.41939302       0.00001333       0.00000173       0.00177339       0.00022009
       0.39429336      17.21488639       0.00000339       0.00000035       0.00099981       0.00001100
       0.39429336      18.02138352       0.00000105       0.00000010       0.00015300       0.00000023
       0.39429336      18.84008185       0.00000023       0.00000001       0.00000042       0.00000000
       0.39429336      19.67236443       0.00000006       0.00000001       0.00000004       0.00000000
       0.39429336      20.51984638       0.00000004       0.00000001       0.00000001       0.00000000
       0.39429336      21.38443743       0.00000004       0.00000003       0.00000003       0.00000001
       0.39429336      22.26842792       0.00000001       0.00000001       0.00000000       0.00000000
       0.39429336      23.17461034       0.00000004       0.00000002       0.00000002       0.00000000
       0.39429336      24.10645630       0.00000003       0.00000001       0.00000010       0.00000002
       0.39429336      25.06838355       0.00000001       0.00000000       0.00000006       0.00000001
       0.39429336      26.06617734       0.00000000       0.00000000       0.00000001       0.00000000
       0.39429336      27.10769251       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336      28.20410923       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336      29.37240086       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336      30.64087766       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336      32.06451504       0.00000000       0.00000000       0.00000000       0.00000000
       0.39429336      33.78735271       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980     -33.78735271       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980     -32.06451504       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980     -30.64087766       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980     -29.37240086       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980     -28.20410923       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980     -27.10769251       0.00000000       0.00000000       0.00000000       0.00000001
       0.90520980     -26.06617734       0.00000000       0.00000000       0.00000010       0.00000033
       0.90520980     -25.06838355       0.00000001       0.00000001       0.00000058       0.00000233
       0.90520980     -24.10645630       0.00000003       0.00000004       0.00000086       0.00000423
       0.90520980     -23.17461034       0.00000004       0.00000005       0.00000016       0.00000093
       0.90520980     -22.26842792       0.00000001       0.00000002       0.00000000       0.00000000
       0.90520980     -21.38443743       0.00000001       0.00000001       0.00000000       0.00000000
       0.90520980     -20.51984638       0.00000001       0.00000001       0.00000000       0.00000000
       0.90520980     -19.67236443       0.00000003       0.00000001       0.00000002       0.00000000
       0.90520980     -18.84008185       0.00000006       0.00000001       0.00000005       0.00000000
       0.90520980     -18.02138352       0.00000021       0.00000001       0.00000100       0.00000000
       0.90520980     -17.21488639       0.00000092       0.00000010       0.00003218       0.00000014
       0.90520980     -16.41939302       0.00000306       0.00000035       0.00044496       0.00001095
       0.90520980     -15.63385643       0.00001124       0.00000142       0.00133484       0.00011027
       0.90520980     -14.85735300       0.00004857       0.00000936       0.00558741       0.00107801
       0.90520980     -14.08906126       0.00019798       0.00005176       0.02708441       0.01008964
       0.90520980     -13.32824509       0.00084920       0.00029456       0.10292318       0.05818462
       0.90520980     -12.57424021       0.00368290       0.00170673       0.32201170       0.27068872
       0.90520980     -11.82644323       0.01209976       0.00692502       0.57480677       0.57951425
       0.90520980     -11.08430266       0.02589716       0.01697525       0.66250068       0.70132443
       0.90520980     -10.34731142       0.03763524       0.02674965       0.61622792       0.67156865
       0.90520980      -9.61500063       0.04314243       0.03142172       0.53008386       0.56712934
       0.90520980      -8.88693432       0.04537813       0.03228742       0.50314147       0.48859460
       0.90520980      -8.16270499       0.04635072       0.03253456       0.52087351       0.50780889
       0.90520980      -7.44192970       0.04580333       0.03268405       0.49981065       0.55720445
       0.90520980      -6.72424679       0.04516630       0.03148127       0.47292559       0.51247112
       0.90520980      -6.00931292       0.04587578       0.02991683       0.50837509       0.44562652
       0.90520980      -5.29680053       0.04617490       0.02967525       0.53388517       0.46233852
       0.90520980      -4.58639556       0.04501827       0.03002047       0.50234263       0.51362481
       0.90520980      -3.87779538       0.04398915       0.02961017       0.47591132       0.51220874
       0.90520980      -3.17070692       0.04422947       0.02909511       0.48553971       0.48798501
       0.90520980      -2.46484501       0.04516581       0.02947887       0.50039655       0.50564176
       0.90520980      -1.75993073       0.04580139       0.02998747       0.51258091       0.53654455
       0.90520980      -1.05568996       0.04525827       0.02961436       0.51684626       0.53200655
       0.90520980      -0.35185198       0.04382787       0.02886371       0.49569630       0.50309597
       0.90520980       0.35185198       0.04366822       0.02881108       0.48472234       0.49218283
       0.90520980       1.05568996       0.04545551       0.02956802       0.51152009       0.50657964
       0.90520980       1.75993073       0.04664231       0.03036283       0.52213921       0.52145232
       0.90520980       2.46484501       0.04583199       0.03051828       0.49735010       0.51682282
       0.90520980       3.17070692       0.04495758       0.03026679       0.48810592       0.49813586
       0.90520980       3.87779538       0.04528402       0.03069436       0.50352029       0.49967234
       0.90520980       4.58639556       0.04578594       0.03209167       0.49856333       0.52654180
       0.90520980       5.29680053       0.04614916       0.03311800       0.49276380       0.52626098
       0.90520980       6.00931292       0.04653379       0.03302583       0.50589611       0.48294518
       0.90520980       6.72424679       0.04601782       0.03321232       0.48856755       0.46880256
       0.90520980       7.44192970       0.04532686       0.03445616       0.46215439       0.52302176
       0.90520980       8.16270499       0.04623871       0.03508276       0.49793395       0.55680920
       0.90520980       8.88693432       0.04718329       0.03419477       0.53085898       0.50601665
       0.90520980       9.61500063       0.04618006       0.03331290       0.50985090       0.47896350
       0.90520980      10.34731142       0.04370952       0.03228111       0.52196910       0.55180100
       0.90520980      11.08430266       0.03849687       0.02787273       0.60804911       0.66323795
       0.90520980      11.82644323       0.02720603       0.01819946       0.67132245       0.70819872
       0.90520980      12.57424021       0.01317229       0.00771029       0.60994495       0.60924848
       0.90520980      13.32824509       0.00413799       0.00196873       0.37601456       0.31056842
       0.90520980      14.08906126       0.00095728       0.00033977       0.13118594       0.06867879
       0.90520980      14.85735300       0.00021875       0.00005756       0.03754533       0.01215833
       0.90520980      15.63385643       0.00005414       0.00001061       0.00861808       0.00161190
       0.90520980      16.41939302       0.00001242       0.00000156       0.00168084       0.00011002
       0.90520980      17.21488639       0.00000317       0.00000032       0.00066527       0.00000687
       0.90520980      18.02138352       0.00000099       0.00000011       0.00011017       0.00000074
       0.90520980      18.84008185       0.00000022       0.00000001       0.00000038       0.00000000
       0.90520980      19.67236443       0.00000005       0.00000001       0.00000003       0.00000000
       0.90520980      20.51984638       0.00000004       0.00000001       0.00000001       0.00000000
       0.90520980      21.38443743       0.00000003       0.00000002       0.00000001       0.00000000
       0.90520980      22.26842792       0.00000001       0.00000001       0.00000000       0.00000000
       0.90520980      23.17461034       0.00000004       0.00000002       0.00000003       0.00000001
       0.90520980      24.10645630       0.00000003       0.00000001       0.00000013       0.00000003
       0.90520980      25.06838355       0.00000001       0.00000000       0.00000007       0.00000001
       0.90520980      26.06617734       0.00000000       0.00000000       0.00000001       0.00000000
       0.90520980      27.10769251       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980      28.20410923       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980      29.37240086       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980      30.64087766       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980      32.06451504       0.00000000       0.00000000       0.00000000       0.00000000
       0.90520980      33.78735271       0.00000000       0.00000000       0.00000000       0.00000000
       1.41948245     -33.78735271       0.00000000       0.00000000       0.00000000       0.00000000
       1.41948245     -32.06451504       0.00000000       0.00000000       0.00000000       0.00000000
       1.41948245     -30.64087766       0.00000000       0.00000000       0.00000000       0.00000000
       1.41948245     -29.37240086       0.00000000       0.00000000       0.00000000       0.00000000
       1.41948245     -28.20410923       0.00000000       0.00000000       0.00000000       0.00000000
       1.41948245     -27.10769251       0.00000000       0.00000000       0.00000000       0.00000001
       1.41948245     -26.06617734       0.00000000       0.00000000       0.00000005       0.00000020
       1.41948245     -25.06838355       0.00000001       0.00000001       0.00000029       0.00000128
       1.41948245     -24.10645630       0.00000003       0.00000003       0.00000037       0.00000200
       1.41948245     -23.17461034       0.00000003       0.00000004       0.00000005       0.00000033
       1.41948245     -22.26842792       0.00000001       0.00000001       0.00000000       0.00000000
       1.41948245     -21.38443743       0.00000001       0.00000001       0.00000000       0.00000000
       1.41948245     -20.51984638       0.00000001       0.00000001       0.00000000       0.00000000
       1.41948245     -19.67236443       0.00000003       0.00000001       0.00000001       0.00000000
       1.41948245     -18.84008185       0.00000005       0.00000001       0.00000003       0.00000000
       1.41948245     -18.02138352       0.00000019       0.00000001       0.00000083       0.00000000
       1.41948245     -17.21488639       0.00000085       0.00000008       0.00003411       0.00000009
       1.41948245     -16.41939302       0.00000281       0.00000031       0.00040467       0.00000803
       1.41948245     -15.63385643       0.00001014       0.00000123       0.00129593       0.00010955
       1.41948245     -14.85735300       0.00004340       0.00000804       0.00509684       0.00095831
       1.41948245     -14.08906126       0.00017477       0.00004422       0.02428632       0.00864371
       1.41948245     -13.32824509       0.00073116       0.00024348       0.09022454       0.04733658
       1.41948245     -12.57424021       0.00315835       0.00140891       0.28976523       0.23116739
       1.41948245     -11.82644323       0.01067351       0.00593592       0.55008521       0.54650841
       1.41948245     -11.08430266       0.02387497       0.01534091       0.65821273       0.69567801
       1.41948245     -10.34731142       0.03617257       0.02545861       0.62754588       0.68849798
       1.41948245      -9.61500063       0.04246622       0.03102862       0.54163277       0.59665191
       1.41948245      -8.88693432       0.04495549       0.03225255       0.49968705       0.50111061
       1.41948245      -8.16270499       0.04615769       0.03212552       0.51233965       0.47702253
       1.41948245      -7.44192970       0.04606695       0.03218255       0.50899146       0.51763626
       1.41948245      -6.72424679       0.04518931       0.03198942       0.47659708       0.54233260
       1.41948245      -6.00931292       0.04474590       0.03158958       0.46482264       0.54668378
       1.41948245      -5.29680053       0.04449317       0.03147437       0.46495911       0.56914385
       1.41948245      -4.58639556       0.04410066       0.03104142       0.46256193       0.57241344
       1.41948245      -3.87779538       0.04415750       0.02987235       0.47862730       0.52267761
       1.41948245      -3.17070692       0.04477794       0.02899784       0.50256020       0.47399007
       1.41948245      -2.46484501       0.04552034       0.02913264       0.51236156       0.47620322
       1.41948245      -1.75993073       0.04593067       0.02936783       0.52120416       0.49252482
       1.41948245      -1.05568996       0.04529089       0.02887752       0.52488317       0.48147928
       1.41948245      -0.35185198       0.04387938       0.02824095       0.50382663       0.45812422
       1.41948245       0.35185198       0.04382187       0.02835093       0.49562893       0.45537357
       1.41948245       1.05568996       0.04576567       0.02914500       0.52817849       0.47082477
       1.41948245       1.75993073       0.04715550       0.02988848       0.54556913       0.48210372
       1.41948245       2.46484501       0.04646963       0.03006324       0.52386525       0.47837537
