Q20,Q30
3.200000000000000000e+01,0.000000000000000000e+00
3.276256198347107329e+01,0.000000000000000000e+00
3.352512396694214658e+01,0.000000000000000000e+00
3.428768595041321987e+01,0.000000000000000000e+00
3.505024793388430027e+01,0.000000000000000000e+00
3.581280991735537356e+01,0.000000000000000000e+00
3.657537190082644685e+01,0.000000000000000000e+00
3.733793388429752014e+01,0.000000000000000000e+00
3.810049586776859343e+01,0.000000000000000000e+00
3.886305785123966672e+01,0.000000000000000000e+00
3.962561983471074711e+01,0.000000000000000000e+00
4.038818181818182040e+01,0.000000000000000000e+00
4.115074380165289369e+01,0.000000000000000000e+00
4.191330578512396698e+01,0.000000000000000000e+00
4.267586776859504027e+01,0.000000000000000000e+00
4.343842975206611356e+01,0.000000000000000000e+00
4.420099173553718686e+01,0.000000000000000000e+00
4.496355371900826725e+01,0.000000000000000000e+00
4.572611570247934054e+01,0.000000000000000000e+00
4.648867768595041383e+01,0.000000000000000000e+00
4.725123966942148712e+01,0.000000000000000000e+00
4.801380165289256752e+01,0.000000000000000000e+00
4.877636363636364081e+01,0.000000000000000000e+00
4.953892561983471410e+01,0.000000000000000000e+00
5.030148760330578739e+01,0.000000000000000000e+00
5.106404958677686068e+01,0.000000000000000000e+00
5.182661157024793397e+01,0.000000000000000000e+00
5.258917355371900726e+01,0.000000000000000000e+00
5.335173553719008055e+01,0.000000000000000000e+00
5.411429752066115384e+01,0.000000000000000000e+00
5.487685950413222713e+01,0.000000000000000000e+00
5.563942148760330753e+01,0.000000000000000000e+00
5.640198347107438082e+01,0.000000000000000000e+00
5.716454545454545411e+01,0.000000000000000000e+00
5.792710743801653450e+01,0.000000000000000000e+00
5.868966942148760779e+01,0.000000000000000000e+00
5.945223140495868108e+01,0.000000000000000000e+00
6.021479338842975437e+01,0.000000000000000000e+00
6.097735537190083477e+01,0.000000000000000000e+00
6.173991735537190806e+01,0.000000000000000000e+00
6.250247933884298135e+01,0.000000000000000000e+00
6.326504132231406174e+01,0.000000000000000000e+00
6.402760330578513503e+01,0.000000000000000000e+00
6.479016528925620833e+01,0.000000000000000000e+00
6.555272727272728162e+01,0.000000000000000000e+00
6.631528925619835491e+01,0.000000000000000000e+00
6.707785123966942820e+01,0.000000000000000000e+00
6.784041322314050149e+01,0.000000000000000000e+00
6.860297520661157478e+01,0.000000000000000000e+00
6.936553719008264807e+01,0.000000000000000000e+00
7.012809917355372136e+01,0.000000000000000000e+00
7.089066115702479465e+01,0.000000000000000000e+00
7.165322314049586794e+01,0.000000000000000000e+00
7.241578512396694123e+01,0.000000000000000000e+00
7.317834710743801452e+01,0.000000000000000000e+00
7.394090909090908781e+01,0.000000000000000000e+00
7.470347107438016110e+01,0.000000000000000000e+00
7.546603305785123439e+01,0.000000000000000000e+00
7.622859504132230768e+01,0.000000000000000000e+00
7.699115702479338097e+01,0.000000000000000000e+00
7.775371900826445426e+01,0.000000000000000000e+00
7.851628099173554176e+01,0.000000000000000000e+00
7.927884297520661505e+01,0.000000000000000000e+00
8.004140495867768834e+01,0.000000000000000000e+00
8.080396694214876163e+01,0.000000000000000000e+00
8.156652892561983492e+01,0.000000000000000000e+00
8.232909090909090821e+01,0.000000000000000000e+00
8.309165289256198150e+01,0.000000000000000000e+00
8.385421487603306900e+01,0.000000000000000000e+00
8.461677685950414229e+01,0.000000000000000000e+00
8.537933884297521558e+01,0.000000000000000000e+00
8.614190082644628887e+01,0.000000000000000000e+00
8.690446280991736216e+01,0.000000000000000000e+00
8.766702479338843546e+01,0.000000000000000000e+00
8.842958677685950875e+01,0.000000000000000000e+00
8.919214876033058204e+01,0.000000000000000000e+00
8.995471074380165533e+01,0.000000000000000000e+00
9.071727272727272862e+01,0.000000000000000000e+00
9.147983471074380191e+01,0.000000000000000000e+00
9.224239669421487520e+01,0.000000000000000000e+00
9.300495867768594849e+01,0.000000000000000000e+00
9.376752066115702178e+01,0.000000000000000000e+00
9.453008264462809507e+01,0.000000000000000000e+00
9.529264462809916836e+01,0.000000000000000000e+00
9.605520661157025586e+01,0.000000000000000000e+00
9.681776859504132915e+01,0.000000000000000000e+00
9.758033057851240244e+01,0.000000000000000000e+00
9.834289256198347573e+01,0.000000000000000000e+00
9.910545454545454902e+01,0.000000000000000000e+00
9.986801652892562231e+01,0.000000000000000000e+00
1.006305785123966956e+02,0.000000000000000000e+00
1.013931404958677689e+02,0.000000000000000000e+00
1.021557024793388422e+02,0.000000000000000000e+00
1.029182644628099155e+02,0.000000000000000000e+00
1.036808264462809888e+02,0.000000000000000000e+00
1.044433884297520621e+02,0.000000000000000000e+00
1.052059504132231496e+02,0.000000000000000000e+00
1.059685123966942228e+02,0.000000000000000000e+00
1.067310743801652961e+02,0.000000000000000000e+00
1.074936363636363694e+02,0.000000000000000000e+00
1.082561983471074427e+02,0.000000000000000000e+00
1.090187603305785160e+02,0.000000000000000000e+00
1.097813223140495893e+02,0.000000000000000000e+00
1.105438842975206626e+02,0.000000000000000000e+00
1.113064462809917359e+02,0.000000000000000000e+00
1.120690082644628092e+02,0.000000000000000000e+00
1.128315702479338825e+02,0.000000000000000000e+00
1.135941322314049557e+02,0.000000000000000000e+00
1.143566942148760290e+02,0.000000000000000000e+00
1.151192561983471165e+02,0.000000000000000000e+00
1.158818181818181898e+02,0.000000000000000000e+00
1.166443801652892631e+02,0.000000000000000000e+00
1.174069421487603364e+02,0.000000000000000000e+00
1.181695041322314097e+02,0.000000000000000000e+00
1.189320661157024830e+02,0.000000000000000000e+00
1.196946280991735563e+02,0.000000000000000000e+00
1.204571900826446296e+02,0.000000000000000000e+00
1.212197520661157029e+02,0.000000000000000000e+00
1.219823140495867762e+02,0.000000000000000000e+00
1.227448760330578494e+02,0.000000000000000000e+00
1.235074380165289227e+02,0.000000000000000000e+00
1.242699999999999960e+02,0.000000000000000000e+00
