Q20	Q30	Q40	EHFB	M22	M23	M24	M33	M34	M44
140.0	0.0	16.0	0.0001	0.1097	1.399e-08	-0.1142	0.02081	-7.289e-09	0.1914
140.1946542861699	0.0	16.010822564253285	0.0009170028086323897	0.10873276270178212	1.289275463183198e-08	-0.1125715750311292	0.020798173172915012	-7.509705638033142e-09	0.18837791553793656
140.38930857233981	0.0	16.02164512850657	0.0012576720595011933	0.10776483547289914	1.1780993201470902e-08	-0.11094556350292455	0.020786657077961613	-7.4327537255779965e-09	0.18536257896644265
140.58396285850975	0.0	16.03246769275986	0.001027252778027294	0.10679621831335097	1.0654715708916574e-08	-0.10932196541538572	0.020775451715139802	-7.058144262634566e-09	0.1823539902855177
140.77861714467966	0.0	16.043290257013144	0.00023592580096251547	0.10582691122313789	9.513922154169377e-09	-0.10770078076851326	0.020764557084449582	-6.385877249202774e-09	0.17935214949516268
140.97305417327684	0.0	16.05740356612295	0.0007005411631899443	0.10485169514222858	8.31323311190539e-09	-0.10606044294654267	0.020752050238436036	-5.452939929345199e-09	0.17630062998200188
141.16744175377275	0.0	16.07226585296864	0.001093726924133227	0.10387436878773441	7.082808277839821e-09	-0.10441842320590916	0.020739521163170706	-4.1304650822732786e-09	0.17324528935095254
141.36182933426863	0.0	16.08712813981433	0.000984333101710694	0.10289609627133675	5.832476305661092e-09	-0.10277971322628618	0.020727418221892516	-2.3997865578372284e-09	0.17019920268890393
141.55621691476455	0.0	16.10199042666002	0.0003735488722711353	0.10191687759303529	4.562237195368794e-09	-0.10114431300767313	0.02071574141460146	-2.6090435603651755e-10	0.16716236999585507
141.7504226266678	0.0	16.118986231708785	0.0005266465886183532	0.10093325940894689	3.2372076232204825e-09	-0.09949950823462096	0.020703366356162847	2.37830468197132e-09	0.16410143473234592
141.94452111700767	0.0	16.13723986337818	0.0009687268928960304	0.09994648467230398	1.868034777620335e-09	-0.0978511276887033	0.020690833115570666	5.555293969135016e-09	0.16103179417209681
142.13861960734752	0.0	16.155493495047576	0.000951428040391257	0.09895854960239137	4.744486528881476e-10	-0.09620680609485313	0.020678822467825153	9.232887123186621e-09	0.15797350229125082
142.3327180976874	0.0	16.173747126716975	0.00047251898183586777	0.09796945419920888	-9.435507509763072e-10	-0.09456654345307024	0.0206673344129263	1.3411084144126857e-08	0.1549265590898075
142.52668103051542	0.0	16.193331649870586	0.0003647825744601631	0.09697698484491028	-2.4111285309883282e-09	-0.09292316872365224	0.020655743361106264	1.821937994091704e-08	0.1518721103167119
142.72047382694728	0.0	16.21458655689109	0.0008591842010341741	0.0959804407193729	-3.937568673381e-09	-0.09127532895842864	0.02064395105515365	2.3749548932976933e-08	0.14880667818846952
142.91426662337918	0.0	16.235841463911598	0.0009252089366758658	0.09498254760565808	-5.4923913725585945e-09	-0.08963220807742016	0.02063276630876177	2.9861713387495144e-08	0.14575443988543332
143.10805941981104	0.0	16.257096370932096	0.0005573448352420473	0.09398330550376623	-7.0755966285204145e-09	-0.08799380608062736	0.02062218912193063	3.6555873304468444e-08	0.1427153954076044
143.30177002964527	0.0	16.27905479043237	0.00022267605584345363	0.09298150777658157	-8.702281360213907e-09	-0.08635672315329451	0.020611928611895876	4.39383318551034e-08	0.13968058922208834
143.49524367655064	0.0	16.303041598775145	0.0007625419754765916	0.09197477460637479	-1.0403137108384028e-08	-0.08471493250002093	0.02060148536899056	5.2255636076353507e-08	0.13663420682948946
143.688717323456	0.0	16.327028407117922	0.0009034507539961694	0.09096652156916143	-1.2135970684344809e-08	-0.08307845848076156	0.020591726646340174	6.1228658202608e-08	0.13360268954835935
143.88219097036136	0.0	16.351015215460702	0.000632763639112646	0.08995674866494119	-1.3900782088096677e-08	-0.08144730109551591	0.020582652443944728	7.085739823386897e-08	0.13058603737869723
144.07564103876902	0.0	16.3751825101891	0.0001159454600905659	0.08918391873286585	-1.4759022940510663e-08	-0.08018465694296205	0.02061581831191813	7.694656310790755e-08	0.12819695474493284
144.26878372326624	0.0	16.401702737310043	0.0006763971932403155	0.08877432950684383	-1.412950388483888e-08	-0.07947906895611098	0.020713381022046944	7.663324049490348e-08	0.12674480605314636
144.46192640776346	0.0	16.428222964430987	0.0008852406129772838	0.08836031278969063	-1.3372444110934211e-08	-0.07877380110600116	0.020811500770105483	7.56041656703304e-08	0.1252988840209768
144.65506909226067	0.0	16.454743191551927	0.0006959997234389563	0.08794186858140626	-1.2487843618796603e-08	-0.07806885339263256	0.020910177556093763	7.385933863418776e-08	0.12385918864842412
144.84821177675786	0.0	16.481263418672874	0.0001377245983600862	0.08751899688199083	-1.1475702408426438e-08	-0.07736422581600526	0.021009411380011753	7.139875938647821e-08	0.12242571993548833
145.0410417114193	0.0	16.509958454843648	0.0005941609963577587	0.08708606443724581	-1.0363695694638654e-08	-0.07664928238696646	0.021108361807677913	6.851709675343306e-08	0.12097280756274029
145.23383081821635	0.0	16.53893740102408	0.0008775161472889072	0.086647590676197	-9.116859767134203e-09	-0.0759332979848117	0.02120780717094094	6.489697154897297e-08	0.11952330293728058
145.42661992501343	0.0	16.56791634720451	0.000763105236793182	0.08620428780315907	-7.730913812467823e-09	-0.07521766275922875	0.021307860101439053	6.049616774263501e-08	0.11808058979614373
145.61940903181048	0.0	16.59689529338494	0.0002574907441408875	0.08575615581813209	-6.205857830639998e-09	-0.07450237671021775	0.02140852059917222	5.531468533442146e-08	0.11664466813933007
145.81192774118438	0.0	16.627597804024504	0.0005099648693354784	0.08529821114961264	-4.547656922270794e-09	-0.07377911693945773	0.021509180494980174	4.949626835884691e-08	0.11519610923110982
