Q20,Q30,Q40
1.945975096855806612e+02,2.779780105135339907e-01,3.202742333274440512e+01
1.953773636732473733e+02,5.022509550424204550e-01,3.231627872422291148e+01
1.961304195771741661e+02,7.834961003319365069e-01,3.262628137117650340e+01
1.968462842929110650e+02,1.122325826884499111e+00,3.296599902879782462e+01
1.975129392594184594e+02,1.512118952686633655e+00,3.334899730517270910e+01
1.981153141537141096e+02,1.943506941958715428e+00,3.378999715253586800e+01
1.986395906102339382e+02,2.403128831079742511e+00,3.429762764752735649e+01
1.990782245906281105e+02,2.876225253799290282e+00,3.487030542386990817e+01
1.994329910737062050e+02,3.349071927352861522e+00,3.549888088612966186e+01
1.997127763989239497e+02,3.809038344888376670e+00,3.617346731060420240e+01
1.999287572834771254e+02,4.242627273641120134e+00,3.688804649636468724e+01
1.999997422260227609e+02,4.995749935101134298e+00,3.730463059145149174e+01
2.001049220964387416e+02,5.752393752834072949e+00,3.770800668324964278e+01
2.003381134274574720e+02,6.477381034030878837e+00,3.811641545827515642e+01
2.007061395486944946e+02,7.135393912404406791e+00,3.853934863839687353e+01
2.012097287030530595e+02,7.682292827913299149e+00,3.898107187228638537e+01
2.018640150197923333e+02,7.999740487465667904e+00,3.944958850690434105e+01
2.026397716858272418e+02,8.001244405325293130e+00,3.983282180257690896e+01
2.034849243567126109e+02,8.000993757415692187e+00,4.002047783458482400e+01
2.043319462050233994e+02,8.005364187731217385e+00,4.020104870988645018e+01
2.051812839186905535e+02,7.999724565160220457e+00,4.037192119206295615e+01
2.060331519106155724e+02,8.000508099172112253e+00,4.053149534630978934e+01
2.068876403029043729e+02,8.001443856004149424e+00,4.067830860137226523e+01
2.077446338888745174e+02,8.000795446876312056e+00,4.081185661850965829e+01
2.086036447818067359e+02,7.998492271627937633e+00,4.093415727575731466e+01
2.094650788951275331e+02,7.993002459040367214e+00,4.104080614339867594e+01
2.103287491752236633e+02,7.973155713663883759e+00,4.112690075971101322e+01
2.111888410225326993e+02,7.868449351901870337e+00,4.118896032197567791e+01
2.120408010650366748e+02,7.702012258844372461e+00,4.122910251375958524e+01
2.128760501501779174e+02,7.461929155507891487e+00,4.124982476392840880e+01
2.136896502368757069e+02,7.154916377164159513e+00,4.124105805881726639e+01
2.144697033205763148e+02,6.772728985893511577e+00,4.119326688797286096e+01
2.151974086818054559e+02,6.304859842030775319e+00,4.109885845169894480e+01
2.158480232958020224e+02,5.744556983754698365e+00,4.095520584894168792e+01
2.163849351052448924e+02,5.084645075543805959e+00,4.076926651840695115e+01
2.169862739267931317e+02,4.480434495294193020e+00,4.059003900049004443e+01
2.176732675526872356e+02,3.970172333416929877e+00,4.042586044077523155e+01
2.183690669881696351e+02,3.453365062234188709e+00,4.033332577399604446e+01
2.190917705022886821e+02,2.966036101576598139e+00,4.031056118189833626e+01
2.198523337334771668e+02,2.541377121536879446e+00,4.035583608400396116e+01
2.206512554796437939e+02,2.208366803975117421e+00,4.046636272653742594e+01
2.214788467413674766e+02,1.990673075543099690e+00,4.063852662807084926e+01
2.223147242838815600e+02,1.907868040110990870e+00,4.087712189827491471e+01
2.231273402604861928e+02,1.971492428458460733e+00,4.119108833389838509e+01
2.238925176324443953e+02,2.159672087180954492e+00,4.156849575546669939e+01
2.245874489614514289e+02,2.470145101903923557e+00,4.199781186170186942e+01
2.251976678501658284e+02,2.885630291196258135e+00,4.246561721873235484e+01
2.257229163465235615e+02,3.377948676583103715e+00,4.296129455006674647e+01
2.261770856106949452e+02,3.916728142337877028e+00,4.347847002094164992e+01
2.265843700248277344e+02,4.473549375132373385e+00,4.401524201749191434e+01
2.269628652478360493e+02,5.032691211858798752e+00,4.457037869833440880e+01
2.273212515856031359e+02,5.590336475227788426e+00,4.514018492944800443e+01
2.276668882519655313e+02,6.140085916046836623e+00,4.572533605376230526e+01
2.280000133575127563e+02,6.675780176320166959e+00,4.633043838266864611e+01
2.284012700005456509e+02,7.157956580448184170e+00,4.693918884159132432e+01
