Q20,Q30,Q40
2.095340399399548232e+02,0.000000000000000000e+00,3.734614415796297493e+01
2.107628539089007518e+02,0.000000000000000000e+00,3.809740741627874883e+01
2.119501036610067786e+02,0.000000000000000000e+00,3.891567174703462939e+01
2.131186934176791681e+02,0.000000000000000000e+00,3.976322630457794105e+01
2.143351830782301590e+02,0.000000000000000000e+00,4.054379351737038917e+01
2.155509770425341287e+02,0.000000000000000000e+00,4.132890177987171398e+01
2.167619909474997542e+02,0.000000000000000000e+00,4.212491159018637887e+01
2.179923673178766421e+02,0.000000000000000000e+00,4.289457339535408664e+01
2.192815150856736750e+02,0.000000000000000000e+00,4.356625994024230408e+01
2.206236696925099920e+02,0.000000000000000000e+00,4.413156816011721872e+01
2.219635925712597668e+02,0.000000000000000000e+00,4.470919018502309683e+01
2.232994307282435784e+02,0.000000000000000000e+00,4.530318821244512151e+01
2.246382790092191613e+02,0.000000000000000000e+00,4.589760784913595870e+01
2.259784041081879877e+02,0.000000000000000000e+00,4.649654872807843020e+01
2.273188834974996553e+02,0.000000000000000000e+00,4.710226082570583372e+01
2.286593481363684361e+02,0.000000000000000000e+00,4.771568080449802807e+01
2.300021920263218362e+02,0.000000000000000000e+00,4.833171125279379510e+01
2.313445484932478564e+02,0.000000000000000000e+00,4.895675064688818878e+01
2.326809661476358428e+02,0.000000000000000000e+00,4.960224054200133281e+01
2.339522367635795774e+02,0.000000000000000000e+00,5.037429846899759411e+01
2.351439458767523263e+02,0.000000000000000000e+00,5.126868096836359712e+01
2.361312398635995180e+02,0.000000000000000000e+00,5.238716849132200082e+01
2.369781561536489676e+02,0.000000000000000000e+00,5.361734210076720331e+01
2.378995518137045053e+02,0.000000000000000000e+00,5.479486354139005755e+01
2.389699834832014176e+02,0.000000000000000000e+00,5.584093694086012505e+01
2.400449743999151906e+02,0.000000000000000000e+00,5.688406829499351858e+01
2.410717633887667262e+02,0.000000000000000000e+00,5.797564986562615275e+01
2.425576671259006503e+02,0.000000000000000000e+00,5.819632503788715638e+01
2.440633433149303926e+02,0.000000000000000000e+00,5.826362372019857361e+01
2.455669939046071875e+02,0.000000000000000000e+00,5.810091707111225645e+01
2.470141964338657488e+02,0.000000000000000000e+00,5.764081141634242300e+01
2.481823253817095463e+02,0.000000000000000000e+00,5.665843763427371016e+01
2.496736277036455931e+02,0.000000000000000000e+00,5.628331379413279478e+01
2.508927060543128107e+02,0.000000000000000000e+00,5.722684228278833274e+01
2.520992700999930207e+02,0.000000000000000000e+00,5.819514638757470237e+01
2.533476180710088954e+02,0.000000000000000000e+00,5.911691039673034709e+01
2.544816322091388940e+02,0.000000000000000000e+00,6.018174151906226399e+01
2.552862025801900643e+02,0.000000000000000000e+00,6.151460171237642527e+01
2.560088470322222065e+02,0.000000000000000000e+00,6.289364311407830854e+01
2.565148895120979660e+02,0.000000000000000000e+00,6.436490550757369533e+01
2.567919419842975230e+02,0.000000000000000000e+00,6.589378616146697709e+01
2.569371693218984092e+02,0.000000000000000000e+00,6.743782088642259964e+01
2.570726327687925732e+02,0.000000000000000000e+00,6.897930451094325122e+01
2.573957842297815546e+02,0.000000000000000000e+00,7.048924911984073560e+01
2.584424267194267486e+02,0.000000000000000000e+00,7.162223912797283276e+01
2.597105136126129992e+02,0.000000000000000000e+00,7.249761992652149445e+01
2.609204398421706514e+02,0.000000000000000000e+00,7.345000700348896316e+01
2.620882369353104764e+02,0.000000000000000000e+00,7.445149817056147867e+01
2.631910043623742013e+02,0.000000000000000000e+00,7.552187559150539187e+01
2.640000000001492140e+02,0.000000000000000000e+00,7.682581655308875668e+01
2.640000000617067144e+02,0.000000000000000000e+00,7.835766290151542535e+01
2.643050977207865344e+02,0.000000000000000000e+00,7.985611125721017345e+01
2.648356342031270287e+02,0.000000000000000000e+00,8.128754096084226433e+01
2.651306973911071623e+02,0.000000000000000000e+00,8.278276487920501836e+01
2.653412586468883774e+02,0.000000000000000000e+00,8.428931569760959519e+01
2.655211625106676934e+02,0.000000000000000000e+00,8.579683016208014124e+01
2.657152447593504689e+02,0.000000000000000000e+00,8.729958698062075939e+01
2.659837677371230029e+02,0.000000000000000000e+00,8.878796191796794801e+01
