Q20,Q30
1.520000000000000000e+02,0.000000000000000000e+00
1.524554534261028209e+02,0.000000000000000000e+00
1.529109069939463552e+02,0.000000000000000000e+00
1.533663608451768425e+02,0.000000000000000000e+00
1.538218151212497844e+02,0.000000000000000000e+00
1.542772699633362947e+02,0.000000000000000000e+00
1.547327255122279155e+02,0.000000000000000000e+00
1.551881819082410345e+02,0.000000000000000000e+00
1.556436392911258508e+02,0.000000000000000000e+00
1.560990977999693996e+02,0.000000000000000000e+00
1.565545575731041197e+02,0.000000000000000000e+00
1.570100187480134935e+02,0.000000000000000000e+00
1.574654814612421774e+02,0.000000000000000000e+00
1.579209458483021251e+02,0.000000000000000000e+00
1.583764120435828318e+02,0.000000000000000000e+00
1.588318801802604980e+02,0.000000000000000000e+00
1.592873503902088999e+02,0.000000000000000000e+00
1.597428228039117073e+02,0.000000000000000000e+00
1.601982975503728426e+02,0.000000000000000000e+00
1.606537747570324086e+02,0.000000000000000000e+00
1.611092545496779849e+02,0.000000000000000000e+00
1.615647370523633981e+02,0.000000000000000000e+00
1.620202223873227183e+02,0.000000000000000000e+00
1.624757106748893136e+02,0.000000000000000000e+00
1.629312020334148770e+02,0.000000000000000000e+00
1.633866965791895609e+02,0.000000000000000000e+00
1.638421944263647276e+02,0.000000000000000000e+00
1.642976956868740785e+02,0.000000000000000000e+00
1.647532004703594168e+02,0.000000000000000000e+00
1.652087088840971774e+02,0.000000000000000000e+00
1.656642210329260934e+02,0.000000000000000000e+00
1.661197370191763980e+02,0.000000000000000000e+00
1.665752569426003333e+02,0.000000000000000000e+00
1.670307809003042223e+02,0.000000000000000000e+00
1.674863089866854864e+02,0.000000000000000000e+00
1.679418412933666502e+02,0.000000000000000000e+00
1.683973779091345762e+02,0.000000000000000000e+00
1.688529189198789595e+02,0.000000000000000000e+00
1.693084644085371622e+02,0.000000000000000000e+00
1.697640144550345269e+02,0.000000000000000000e+00
1.702195691362323373e+02,0.000000000000000000e+00
1.706751285258760902e+02,0.000000000000000000e+00
1.711306926945445923e+02,0.000000000000000000e+00
1.715862617096020699e+02,0.000000000000000000e+00
1.720418356351529496e+02,0.000000000000000000e+00
1.724974145319979755e+02,0.000000000000000000e+00
1.729529984575927415e+02,0.000000000000000000e+00
1.734085874660090667e+02,0.000000000000000000e+00
1.738641816078977058e+02,0.000000000000000000e+00
1.743197809304542716e+02,0.000000000000000000e+00
1.747753854773864930e+02,0.000000000000000000e+00
1.752309952888847988e+02,0.000000000000000000e+00
1.756866104015938959e+02,0.000000000000000000e+00
1.761422308485885537e+02,0.000000000000000000e+00
1.765978566593507537e+02,0.000000000000000000e+00
1.770534878597481168e+02,0.000000000000000000e+00
1.775091244720186694e+02,0.000000000000000000e+00
1.779647665147525402e+02,0.000000000000000000e+00
1.784204140028795962e+02,0.000000000000000000e+00
1.788760669476606040e+02,0.000000000000000000e+00
1.793317253566767988e+02,0.000000000000000000e+00
