Q20,Q30
1.520000000000000000e+02,0.000000000000000000e+00
1.525016227616000890e+02,9.282105095982809070e-03
1.530034142860727400e+02,1.579573306415111775e-02
1.535049863311514855e+02,1.946708051500753087e-02
1.540069414324397314e+02,2.030481885163126776e-02
1.545084072920666642e+02,1.838021452119261226e-02
1.550104558494077196e+02,1.378859837832282879e-02
1.555117705131808066e+02,6.667839019842865256e-03
1.560138953467104272e+02,2.738536471682766053e-04
1.565151888654302468e+02,2.765679756027421710e-04
1.570174121460648564e+02,2.753319880764330883e-04
1.575186685700681437e+02,2.750276839777338338e-04
1.580209278270231152e+02,2.738490711932389126e-04
1.585221646891715750e+02,2.725881480070303374e-04
1.590244438466715451e+02,2.704940337599772652e-04
1.595256780273753918e+02,2.680425846386689311e-04
1.600279624638554026e+02,2.647136697047962556e-04
1.605292091107336319e+02,2.614390835644285179e-04
1.610314860821147818e+02,2.573341813058423687e-04
1.615327582697622404e+02,2.528046894689843743e-04
1.620350172589920135e+02,2.476499386733987886e-04
1.625363257186146484e+02,2.421892022716986529e-04
1.630385586017025332e+02,2.363097374432621394e-04
1.635399116401017636e+02,2.302494722218892474e-04
1.640421126911299154e+02,2.236057118118773017e-04
1.645435162488800245e+02,2.132010964626466750e-04
1.650456820331333461e+02,2.029805251449294794e-04
1.655471398575521107e+02,1.933458205642589424e-04
1.660492689811089804e+02,1.842332526704669698e-04
1.665507828946817312e+02,1.758010445080414644e-04
1.670528757197680250e+02,1.680587674099179025e-04
1.675544459449691033e+02,1.610583937298592919e-04
1.680565042424476019e+02,1.552401148877238844e-04
1.685581297592082421e+02,1.529939126571035679e-04
1.690601563408417576e+02,1.512610607655931331e-04
1.695618352429432605e+02,1.496827642849023687e-04
1.700638336315263075e+02,1.484077636263064792e-04
1.705655634494620756e+02,1.472726969501341832e-04
1.710675375679954300e+02,1.464209272201967245e-04
1.715693155430748789e+02,1.456604709692790769e-04
1.720712694726473160e+02,1.448421320083983328e-04
