Z	min	max
40.0	3.5313228836760615e-06	0.003200577179237433
41.0	0.00142463733039472	0.013779878698030478
42.0	0.01064366650822239	0.09684107485610659
43.0	0.04860214640364074	0.20704158733517766
44.0	0.35002542980330287	1.2523603041119409
45.0	0.6219172284390991	1.434946015638676
46.0	4.253285751584076	6.57262941336125
47.0	3.150544437936962	5.041927380530731
48.0	19.044716927897515	15.775745556287232
49.0	6.822588747249054	9.3555525281656
50.0	31.392494991049695	20.491951367672037
51.0	6.822588747249054	9.3555525281656
52.0	19.044716927897515	15.775745556287232
53.0	3.150544437936962	5.041927380530731
54.0	4.253285751584076	6.57262941336125
55.0	0.6219172284390991	1.434946015638676
56.0	0.35002542980330287	1.2523603041119409
57.0	0.04860214640364074	0.20704158733517766
58.0	0.01064366650822239	0.09684107485610659
59.0	0.00142463733039472	0.013779878698030478
60.0	3.5313228836760615e-06	0.003200577179237433
