 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.91626324     -10.55544709       0.04040724       0.02924898       0.60251612       0.68798203
       1.91626324      -9.80840590       0.04419218       0.03242716       0.50255006       0.57151888
       1.91626324      -9.06569458       0.04681678       0.03173972       0.49870862       0.45727826
       1.91626324      -8.32689741       0.04877097       0.03192097       0.53467261       0.46643332
       1.91626324      -7.59162376       0.04810222       0.03368619       0.51347724       0.56545805
       1.91626324      -6.85950469       0.04680278       0.03442049       0.47557673       0.61109029
       1.91626324      -6.13018996       0.04672245       0.03337033       0.47706714       0.58502285
       1.91626324      -5.40334542       0.04725078       0.03163316       0.50434764       0.52754227
       1.91626324      -4.67865069       0.04758802       0.02993036       0.53178414       0.45982015
       1.91626324      -3.95579705       0.04677534       0.02904416       0.52593079       0.42804744
       1.91626324      -3.23448554       0.04481422       0.02941334       0.49060368       0.47258071
       1.91626324      -2.51442525       0.04332017       0.02974955       0.49246406       0.55653125
       1.91626324      -1.79533165       0.04217189       0.02855314       0.54099507       0.61381945
       1.91626324      -1.07692512       0.03961692       0.02625167       0.55976854       0.62220045
       1.91626324      -0.35892946       0.03676540       0.02443965       0.52951651       0.59979645
       1.91626324       0.35892946       0.03676540       0.02443965       0.52951651       0.59979645
       1.91626324       1.07692512       0.03961692       0.02625167       0.55976854       0.62220045
       1.91626324       1.79533165       0.04217189       0.02855314       0.54099507       0.61381945
       1.91626324       2.51442525       0.04332017       0.02974955       0.49246406       0.55653125
       1.91626324       3.23448554       0.04481422       0.02941334       0.49060368       0.47258071
       1.91626324       3.95579705       0.04677534       0.02904416       0.52593079       0.42804743
       1.91626324       4.67865069       0.04758802       0.02993036       0.53178414       0.45982014
       1.91626324       5.40334542       0.04725078       0.03163316       0.50434765       0.52754225
       1.91626324       6.13018996       0.04672245       0.03337033       0.47706715       0.58502285
       1.91626324       6.85950469       0.04680278       0.03442049       0.47557673       0.61109029
       1.91626324       7.59162376       0.04810222       0.03368619       0.51347724       0.56545806
       1.91626324       8.32689741       0.04877097       0.03192097       0.53467261       0.46643332
       1.91626324       9.06569458       0.04681678       0.03173972       0.49870862       0.45727826
       1.91626324       9.80840590       0.04419218       0.03242716       0.50255006       0.57151888
       1.91626324      10.55544709       0.04040724       0.02924898       0.60251613       0.68798203
       1.91626324      11.30726288       0.03004746       0.01988327       0.67031217       0.71373392
       1.91626324      12.06433157       0.01530951       0.00890938       0.60192101       0.59220482
       1.91626324      12.82717044       0.00508313       0.00240765       0.36381512       0.27785587
       1.91626324      13.59634209       0.00123661       0.00041340       0.12488029       0.05089318
       1.91626324      14.37246205       0.00028586       0.00006279       0.03337705       0.00674705
       1.91626324      15.15620794       0.00006973       0.00001029       0.00723959       0.00071041
       1.91626324      15.94833070       0.00001623       0.00000123       0.00150096       0.00002469
       1.91626324      16.74966832       0.00000415       0.00000019       0.00042367       0.00000068
       1.91626324      17.56116300       0.00000126       0.00000008       0.00006208       0.00000010
       1.91626324      18.38388278       0.00000032       0.00000001       0.00000145       0.00000000
       1.91626324      19.21904918       0.00000008       0.00000001       0.00000006       0.00000000
       1.91626324      20.06807309       0.00000004       0.00000001       0.00000001       0.00000000
       1.91626324      20.93260210       0.00000002       0.00000001       0.00000000       0.00000000
       1.91626324      21.81458436       0.00000001       0.00000001       0.00000000       0.00000000
       1.91626324      22.71635627       0.00000001       0.00000001       0.00000000       0.00000000
       1.91626324      23.64076651       0.00000003       0.00000002       0.00000001       0.00000001
       1.91626324      24.59135650       0.00000003       0.00000003       0.00000012       0.00000015
       1.91626324      25.57263288       0.00000001       0.00000001       0.00000012       0.00000025
       1.91626324      26.59049724       0.00000000       0.00000000       0.00000003       0.00000007
       1.91626324      27.65296243       0.00000000       0.00000000       0.00000000       0.00000001
       1.91626324      28.77143352       0.00000000       0.00000000       0.00000000       0.00000000
       1.91626324      29.96322528       0.00000000       0.00000000       0.00000000       0.00000000
       1.91626324      31.25721743       0.00000000       0.00000000       0.00000000       0.00000000
       1.91626324      32.70949121       0.00000000       0.00000000       0.00000000       0.00000000
       1.91626324      34.46698368       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -34.46698368       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -32.70949121       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -31.25721743       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -29.96322528       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -28.77143352       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -27.65296243       0.00000000       0.00000000       0.00000000       0.00000000
       2.42775313     -26.59049724       0.00000000       0.00000000       0.00000001       0.00000003
       2.42775313     -25.57263288       0.00000001       0.00000001       0.00000006       0.00000010
       2.42775313     -24.59135650       0.00000002       0.00000002       0.00000005       0.00000004
       2.42775313     -23.64076651       0.00000002       0.00000001       0.00000000       0.00000000
       2.42775313     -22.71635627       0.00000001       0.00000001       0.00000000       0.00000000
       2.42775313     -21.81458436       0.00000001       0.00000001       0.00000000       0.00000000
       2.42775313     -20.93260210       0.00000001       0.00000001       0.00000000       0.00000000
       2.42775313     -20.06807309       0.00000004       0.00000001       0.00000001       0.00000000
       2.42775313     -19.21904918       0.00000007       0.00000001       0.00000004       0.00000000
       2.42775313     -18.38388278       0.00000027       0.00000001       0.00000113       0.00000000
       2.42775313     -17.56116300       0.00000108       0.00000007       0.00004034       0.00000007
       2.42775313     -16.74966832       0.00000353       0.00000016       0.00034777       0.00000056
       2.42775313     -15.94833070       0.00001343       0.00000092       0.00135352       0.00001294
       2.42775313     -15.15620794       0.00005699       0.00000785       0.00608034       0.00048726
       2.42775313     -14.37246205       0.00022813       0.00004699       0.02750598       0.00501796
       2.42775313     -13.59634209       0.00094889       0.00029394       0.10161275       0.03681493
       2.42775313     -12.82717044       0.00389550       0.00174287       0.31166915       0.21978274
       2.42775313     -12.06433157       0.01233644       0.00692243       0.56701845       0.54446207
       2.42775313     -11.30726288       0.02618820       0.01685291       0.67151990       0.70512853
       2.42775313     -10.55544709       0.03804215       0.02696510       0.63704839       0.71125698
       2.42775313      -9.80840590       0.04327188       0.03198276       0.53776712       0.62288374
       2.42775313      -9.06569458       0.04574048       0.03223858       0.49424091       0.50091961
       2.42775313      -8.32689741       0.04813895       0.03154348       0.52355519       0.44058480
       2.42775313      -7.59162376       0.04921401       0.03189426       0.54564846       0.46579310
       2.42775313      -6.85950469       0.04890405       0.03226350       0.53939190       0.49888780
       2.42775313      -6.13018996       0.04835745       0.03170205       0.52977935       0.48882909
       2.42775313      -5.40334542       0.04782085       0.03067849       0.52450317       0.45728385
       2.42775313      -4.67865069       0.04690754       0.02996343       0.51621324       0.44395277
       2.42775313      -3.95579705       0.04527783       0.02992430       0.49858617       0.47704498
       2.42775313      -3.23448554       0.04343039       0.03002348       0.49425839       0.54957859
       2.42775313      -2.51442525       0.04196231       0.02895236       0.53625632       0.62080009
       2.42775313      -1.79533165       0.03974113       0.02613236       0.59387670       0.65421638
       2.42775313      -1.07692512       0.03574964       0.02261629       0.59946107       0.63759266
       2.42775313      -0.35892946       0.03212656       0.02017934       0.55415504       0.59192806
       2.42775313       0.35892946       0.03212656       0.02017934       0.55415504       0.59192806
