 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.90166158      -1.06452901       0.04725594       0.03055381       0.53003988       0.53980808
       0.90166158      -0.35479795       0.04603704       0.03001289       0.51437446       0.51770277
       0.90166158       0.35479795       0.04507141       0.03013539       0.49016247       0.51743736
       0.90166158       1.06452901       0.04655850       0.03042834       0.51036458       0.52592295
       0.90166158       1.77466622       0.04802211       0.03049422       0.53230562       0.52272782
       0.90166158       2.48548258       0.04692607       0.03060167       0.51492022       0.52013089
       0.90166158       3.19725451       0.04544431       0.03074522       0.48995219       0.52282479
       0.90166158       3.91026325       0.04647334       0.03075959       0.51051418       0.51630132
       0.90166158       4.62479638       0.04804909       0.03130862       0.53574701       0.51739054
       0.90166158       5.34114941       0.04721182       0.03267193       0.50864208       0.54637190
       0.90166158       6.05962749       0.04636368       0.03312969       0.48606264       0.55145919
       0.90166158       6.78054734       0.04809183       0.03186689       0.52757063       0.49078262
       0.90166158       7.50423924       0.04893114       0.03193973       0.53554102       0.47433976
       0.90166158       8.23104941       0.04745873       0.03472833       0.48375996       0.57354141
       0.90166158       8.96134254       0.04816634       0.03596920       0.49941939       0.61258400
       0.90166158       9.69550478       0.05033266       0.03376339       0.55817199       0.49827407
       0.90166158      10.43394704       0.04848063       0.03255633       0.52503228       0.43613544
       0.90166158      11.17710894       0.04435483       0.03334326       0.49531937       0.54775354
       0.90166158      11.92546328       0.03991345       0.03039973       0.59710798       0.68982344
       0.90166158      12.67952138       0.02958992       0.02048989       0.69680969       0.73926465
       0.90166158      13.43983936       0.01486543       0.00891416       0.66555850       0.64574779
       0.90166158      14.20702567       0.00483299       0.00232487       0.45927065       0.33993153
       0.90166158      14.98175014       0.00117009       0.00039030       0.19518709       0.06958132
       0.90166158      15.76475505       0.00027557       0.00005806       0.06568517       0.00989022
       0.90166158      16.55686876       0.00006877       0.00000921       0.01730419       0.00114319
       0.90166158      17.35902261       0.00001668       0.00000116       0.00493383       0.00004380
       0.90166158      18.17227235       0.00000445       0.00000018       0.00155287       0.00000137
       0.90166158      18.99782545       0.00000136       0.00000006       0.00011350       0.00000003
       0.90166158      19.83707653       0.00000037       0.00000001       0.00000444       0.00000000
       0.90166158      20.69165426       0.00000010       0.00000001       0.00000008       0.00000000
       0.90166158      21.56348432       0.00000006       0.00000002       0.00000006       0.00000000
       0.90166158      22.45487625       0.00000002       0.00000001       0.00000000       0.00000000
       0.90166158      23.36864593       0.00000003       0.00000002       0.00000001       0.00000001
       0.90166158      24.30829402       0.00000005       0.00000003       0.00000045       0.00000038
       0.90166158      25.27827526       0.00000002       0.00000002       0.00000072       0.00000077
       0.90166158      26.28442334       0.00000000       0.00000000       0.00000019       0.00000024
       0.90166158      27.33465887       0.00000000       0.00000000       0.00000001       0.00000002
       0.90166158      28.44025563       0.00000000       0.00000000       0.00000000       0.00000000
       0.90166158      29.61832910       0.00000000       0.00000000       0.00000000       0.00000000
       0.90166158      30.89742655       0.00000000       0.00000000       0.00000000       0.00000000
       0.90166158      32.33298372       0.00000000       0.00000000       0.00000000       0.00000000
       0.90166158      34.07024631       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -34.07024631       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -32.33298372       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -30.89742655       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -29.61832910       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -28.44025563       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -27.33465887       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840     -26.28442334       0.00000000       0.00000000       0.00000002       0.00000002
       1.41391840     -25.27827526       0.00000001       0.00000001       0.00000008       0.00000010
       1.41391840     -24.30829402       0.00000003       0.00000002       0.00000011       0.00000008
       1.41391840     -23.36864593       0.00000003       0.00000002       0.00000002       0.00000000
