Q20,Q30
1.600000000000000000e+02,0.000000000000000000e+00
1.603905594688114036e+02,0.000000000000000000e+00
1.607812228727308366e+02,0.000000000000000000e+00
1.611718580600984296e+02,0.000000000000000000e+00
1.615628044729537010e+02,0.000000000000000000e+00
1.619536950757046441e+02,0.000000000000000000e+00
1.623451024551815749e+02,0.000000000000000000e+00
1.627364276674077246e+02,0.000000000000000000e+00
1.631284723103385090e+02,0.000000000000000000e+00
1.635204102596032669e+02,0.000000000000000000e+00
1.639132662405145595e+02,0.000000000000000000e+00
1.643059933979082530e+02,0.000000000000000000e+00
1.646998319832907498e+02,0.000000000000000000e+00
1.650935225397181227e+02,0.000000000000000000e+00
1.654885115715678694e+02,0.000000000000000000e+00
1.658833367735932711e+02,0.000000000000000000e+00
1.662796400170431923e+02,0.000000000000000000e+00
1.666757674569157928e+02,0.000000000000000000e+00
1.670735439081668119e+02,0.000000000000000000e+00
1.674711367642541404e+02,0.000000000000000000e+00
1.678705399165506833e+02,0.000000000000000000e+00
1.682697561422424712e+02,0.000000000000000000e+00
1.686709332093102773e+02,0.000000000000000000e+00
1.690719246705210139e+02,0.000000000000000000e+00
1.694750157686246439e+02,0.000000000000000000e+00
1.698779273318802154e+02,0.000000000000000000e+00
1.702830646248133064e+02,0.000000000000000000e+00
1.706880331979812411e+02,0.000000000000000000e+00
1.710953400109696076e+02,0.000000000000000000e+00
1.715024935510053297e+02,0.000000000000000000e+00
1.719120834374447213e+02,0.000000000000000000e+00
1.723215399620382016e+02,0.000000000000000000e+00
1.727335157435740598e+02,0.000000000000000000e+00
1.731453822444923674e+02,0.000000000000000000e+00
1.735598352556272062e+02,0.000000000000000000e+00
1.739742063352865955e+02,0.000000000000000000e+00
1.743912157855257590e+02,0.000000000000000000e+00
1.748081726354233467e+02,0.000000000000000000e+00
1.752278040431305044e+02,0.000000000000000000e+00
1.756474149148995707e+02,0.000000000000000000e+00
1.760697170552129478e+02,0.000000000000000000e+00
1.764920384840390852e+02,0.000000000000000000e+00
1.769170415845681816e+02,0.000000000000000000e+00
1.773421158015455603e+02,0.000000000000000000e+00
1.777698361732298054e+02,0.000000000000000000e+00
1.781976810490377829e+02,0.000000000000000000e+00
1.786281323358186057e+02,0.000000000000000000e+00
1.790587288024841826e+02,0.000000000000000000e+00
1.794919290248781465e+02,0.000000000000000000e+00
1.799252214727411001e+02,0.000000000000000000e+00
1.803611798014442513e+02,0.000000000000000000e+00
1.807971014042724107e+02,0.000000000000000000e+00
1.812357805637221020e+02,0.000000000000000000e+00
1.816742962649039725e+02,0.000000000000000000e+00
1.821155715856548341e+02,0.000000000000000000e+00
1.825567074656668751e+02,0.000000000000000000e+00
1.830003566615233694e+02,0.000000000000000000e+00
1.834441842529339510e+02,0.000000000000000000e+00
1.838899303511062158e+02,0.000000000000000000e+00
1.843365033138530578e+02,0.000000000000000000e+00
1.847840907375174027e+02,0.000000000000000000e+00
1.852333682432217756e+02,0.000000000000000000e+00
1.856826252909412176e+02,0.000000000000000000e+00
1.861344386345940052e+02,0.000000000000000000e+00
1.865852823534912375e+02,0.000000000000000000e+00
1.870393636333577376e+02,0.000000000000000000e+00
1.874917406296274009e+02,0.000000000000000000e+00
1.879477998989601986e+02,0.000000000000000000e+00
1.884016163050133912e+02,0.000000000000000000e+00
1.888593978272911897e+02,0.000000000000000000e+00
1.893144911498190197e+02,0.000000000000000000e+00
1.897737707450825724e+02,0.000000000000000000e+00
1.902299624939445550e+02,0.000000000000000000e+00
1.906904633345303068e+02,0.000000000000000000e+00
1.911476086316157534e+02,0.000000000000000000e+00
1.916089889629371328e+02,0.000000000000000000e+00
1.920670368312773348e+02,0.000000000000000000e+00
1.925288327866356042e+02,0.000000000000000000e+00
1.929878173870787066e+02,0.000000000000000000e+00
1.934494941097940739e+02,0.000000000000000000e+00
1.939095855274708242e+02,0.000000000000000000e+00
1.943705291803718183e+02,0.000000000000000000e+00
