A	min	max
125.0	0.0	2.1650620824404493e-05
126.0	1.4862334882621493e-08	0.00011540713829047941
127.0	2.2654130025467203e-06	0.00043771372535242195
128.0	1.330839626596378e-05	0.0015637110261472289
129.0	9.468118424510754e-05	0.004570826282981711
130.0	0.00048116132437654914	0.012222987955320948
131.0	0.001627990558203426	0.02966846455354299
132.0	0.005047239876247373	0.06602451289261352
133.0	0.013782395067632618	0.13455671377014905
134.0	0.03444687263048822	0.25203311917410204
135.0	0.0782173316072773	0.4343571617164443
136.0	0.16244993260406665	0.6908778823368789
137.0	0.30896533605425563	1.0176021925573047
138.0	0.5400358797520854	1.3949125273569003
139.0	0.8699975536058998	1.7907556227980403
140.0	1.2976970770231722	2.170791267635539
141.0	1.801000288929507	2.5083697348814065
142.0	2.339771591018715	2.7910422291027683
143.0	2.8648074395187373	3.01888069599844
144.0	3.3319861076991413	3.199424367013663
145.0	3.712915260924067	3.341488772761472
146.0	4.000077336374302	3.45291013273903
147.0	4.202377857581236	3.53931499918243
148.0	4.336775244220601	3.6043295265268336
149.0	4.419618680757528	3.6493283282129223
150.0	4.464418365445766	3.6756304125613357
151.0	4.4828651027310205	3.6864819033147067
152.0	4.487018262539567	3.6883414679500417
153.0	4.4870188446005255	3.6878913364290318
154.0	4.487018262539567	3.6883414679500417
155.0	4.4828651027310205	3.6864819033147067
156.0	4.464418365445766	3.6756304125613357
157.0	4.419618680757528	3.6493283282129223
158.0	4.336775244220601	3.6043295265268336
159.0	4.202377857581236	3.53931499918243
160.0	4.000077336374302	3.45291013273903
161.0	3.712915260924067	3.341488772761472
162.0	3.3319861076991413	3.199424367013663
163.0	2.8648074395187373	3.01888069599844
164.0	2.339771591018715	2.7910422291027683
165.0	1.801000288929507	2.5083697348814065
166.0	1.2976970770231722	2.170791267635539
167.0	0.8699975536058998	1.7907556227980403
168.0	0.5400358797520854	1.3949125273569003
169.0	0.30896533605425563	1.0176021925573047
170.0	0.16244993260406665	0.6908778823368789
171.0	0.0782173316072773	0.4343571617164443
172.0	0.03444687263048822	0.25203311917410204
173.0	0.013782395067632618	0.13455671377014905
174.0	0.005047239876247373	0.06602451289261352
175.0	0.001627990558203426	0.02966846455354299
176.0	0.00048116132437654914	0.012222987955320948
177.0	9.468118424510754e-05	0.004570826282981711
178.0	1.330839626596378e-05	0.0015637110261472289
179.0	2.2654130025467203e-06	0.00043771372535242195
180.0	1.4862334882621493e-08	0.00011540713829047941
181.0	0.0	2.1650620824404493e-05
