Z	min	max
40.0	3.5313228836760615e-06	0.0033012631885883876
41.0	0.00142463733039472	0.014156408316436567
42.0	0.01064366650822239	0.09960796754240223
43.0	0.04860214640364074	0.21097831793689503
44.0	0.35002542980330287	1.2831271236180897
45.0	0.6219172284390991	1.4441957212026286
46.0	4.253285751584076	6.6771236488879655
47.0	3.150544437936962	5.013357012164102
48.0	19.044716927897515	15.818249787519925
49.0	6.822588747249054	9.24075554729733
50.0	31.392494991049695	20.39029440465129
51.0	6.822588747249054	9.24075554729733
52.0	19.044716927897515	15.818249787519925
53.0	3.150544437936962	5.013357012164102
54.0	4.253285751584076	6.6771236488879655
55.0	0.6219172284390991	1.4441957212026286
56.0	0.35002542980330287	1.2831271236180897
57.0	0.04860214640364074	0.21097831793689503
58.0	0.01064366650822239	0.09960796754240223
59.0	0.00142463733039472	0.014156408316436567
60.0	3.5313228836760615e-06	0.0033012631885883876
