A	min	max
116.0	0.0	0.016619820372900555
117.0	0.0007843688054167777	0.03788846683186313
118.0	0.005707226538648444	0.09597732668701213
119.0	0.02020336590281983	0.22482831806901754
120.0	0.06212195744281151	0.4771165202023765
121.0	0.17161321308042748	0.9176346028242629
122.0	0.42595420525511163	1.6050558457665596
123.0	0.9499467682046844	2.561432248450824
124.0	1.9035885686471405	3.747259109971462
125.0	3.427630479330811	5.055223929176451
126.0	5.545856637916525	6.334945810846302
127.0	8.063087001759662	7.438714632779502
128.0	10.534034877700098	8.262881889268533
129.0	12.36660037506723	8.761173619731522
130.0	13.045741908697225	8.9264957180428
131.0	12.36660037506723	8.761173619731522
132.0	10.534034877700098	8.262881889268533
133.0	8.063087001759662	7.438714632779502
134.0	5.545856637916525	6.334945810846302
135.0	3.427630479330811	5.055223929176451
136.0	1.9035885686471405	3.747259109971462
137.0	0.9499467682046844	2.561432248450824
138.0	0.42595420525511163	1.6050558457665596
139.0	0.17161321308042748	0.9176346028242629
140.0	0.06212195744281151	0.4771165202023765
141.0	0.02020336590281983	0.22482831806901754
142.0	0.005707226538648444	0.09597732668701213
143.0	0.0007843688054167777	0.03788846683186313
144.0	0.0	0.016619820372900555
