Z	min	max
18.0	4.455227919801727e-08	9.428329149554007e-05
19.0	1.7982447753159394e-05	0.00040140506020209095
20.0	0.0001378863777845951	0.0028564710338889014
21.0	0.0006647534284318264	0.005803402102147701
22.0	0.004729612593143633	0.03724645787549741
23.0	0.009646913643680737	0.03814989428787025
24.0	0.06182619619771067	0.20045610358655083
25.0	0.06386832788497124	0.13206845194382472
26.0	0.33478344844527963	0.522628445694064
27.0	0.2236272391932643	0.28049702725867615
28.0	0.8841838133835995	0.8758597356910816
29.0	0.48239423299545997	0.445479701049329
30.0	1.510503713350072	1.267025125173527
31.0	0.778560794125105	0.64587474172658
32.0	2.2183694887936456	1.8087253332414053
33.0	1.1367852543754442	0.9273812065682896
34.0	3.170428189822584	2.5785058508230185
35.0	1.6196801523517965	1.3196308416869391
36.0	4.456392469686501	3.6237918099169777
37.0	2.241307423764033	1.8348205466037937
38.0	6.035064797007836	4.939131755171145
39.0	2.8249329396033747	2.4228108480954997
40.0	7.253915859205115	6.234975484894301
41.0	2.727867904060797	2.794896234672364
42.0	6.213823557184439	6.421310232434195
43.0	1.6420181340708244	2.3876808342410634
44.0	2.850578897961562	4.4819365976866266
45.0	0.5419463299025787	1.2517872955111553
46.0	0.5706085379520635	1.7557490066498642
47.0	0.0884467586082339	0.35812731496466954
48.0	0.04505027608083828	0.32408359936905984
49.0	0.006500829759400604	0.05558483514475701
50.0	0.002674482380784723	0.04925825310027212
51.0	0.006500829759400604	0.05558483514475701
52.0	0.04505027608083828	0.32408359936905984
53.0	0.0884467586082339	0.35812731496466954
54.0	0.5706085379520635	1.7557490066498642
55.0	0.5419463299025787	1.2517872955111553
56.0	2.850578897961562	4.4819365976866266
57.0	1.6420181340708244	2.3876808342410634
58.0	6.213823557184439	6.421310232434195
59.0	2.727867904060797	2.794896234672364
60.0	7.253915859205115	6.234975484894301
61.0	2.8249329396033747	2.4228108480954997
62.0	6.035064797007836	4.939131755171145
63.0	2.241307423764033	1.8348205466037937
64.0	4.456392469686501	3.6237918099169777
65.0	1.6196801523517965	1.3196308416869391
66.0	3.170428189822584	2.5785058508230185
67.0	1.1367852543754442	0.9273812065682896
68.0	2.2183694887936456	1.8087253332414053
69.0	0.778560794125105	0.64587474172658
70.0	1.510503713350072	1.267025125173527
71.0	0.48239423299545997	0.445479701049329
72.0	0.8841838133835995	0.8758597356910816
73.0	0.2236272391932643	0.28049702725867615
74.0	0.33478344844527963	0.522628445694064
75.0	0.06386832788497124	0.13206845194382472
76.0	0.06182619619771067	0.20045610358655083
77.0	0.009646913643680737	0.03814989428787025
78.0	0.004729612593143633	0.03724645787549741
79.0	0.0006647534284318264	0.005803402102147701
80.0	0.0001378863777845951	0.0028564710338889014
81.0	1.7982447753159394e-05	0.00040140506020209095
82.0	4.455227919801727e-08	9.428329149554007e-05
