Q20,Q30
1.605260071347894666e+02,0.000000000000000000e+00
1.606439448423516012e+02,3.056409614941423686e-05
1.607600128278735099e+02,1.210018059240828376e-03
1.608794095488225366e+02,1.236008101865738312e-04
1.609943850975431019e+02,1.344469497459454752e-03
1.611146332766619196e+02,1.680990001597887449e-04
1.612289377780114989e+02,1.533910819502487012e-03
1.613496794699310897e+02,1.615199720071947270e-04
1.614635888228509657e+02,1.642273109442176542e-03
1.615846096849231515e+02,3.400484670303194953e-04
1.616983328127848552e+02,1.581676672224154988e-03
1.618194573878539870e+02,2.087233184490775058e-04
1.619331132754255691e+02,1.683659421526297918e-03
1.620542410375583131e+02,5.740114938347859203e-04
1.621680006449034579e+02,1.494841793702329780e-03
1.622888479042521226e+02,1.876107568566987883e-04
1.624030134617679835e+02,1.615769860397664763e-03
1.625233923014471031e+02,5.531615700796474813e-04
1.626380842351459819e+02,1.391152194340248855e-03
1.627577271839505784e+02,5.574787193560338649e-04
1.628734057818481347e+02,9.986841831792123668e-04
1.629920157756100991e+02,1.536161152461487742e-03
1.631087038502536757e+02,1.448882512963305374e-03
1.632263410839288156e+02,1.949170244053955500e-03
1.633438641553873083e+02,1.257548981804762316e-04
1.634610194911134613e+02,1.836387406885654165e-03
1.635785580003722828e+02,3.011800142300432095e-04
1.636960342511119109e+02,1.605432664098225366e-03
1.638130544608116566e+02,1.857142003347651794e-03
1.639309119495453615e+02,2.510842380674424383e-04
1.640479157158331418e+02,1.414200277211746619e-03
1.641655550885493540e+02,1.473513119346346253e-03
1.642827252443738359e+02,6.796494935977512655e-04
1.644004296202674880e+02,1.658207052996207766e-03
1.645173630273646097e+02,6.294583814726673141e-04
1.646354354540841314e+02,7.819378741266958498e-04
1.647520592001562818e+02,8.172953384634942114e-04
1.648703588801811577e+02,7.638717882139677874e-04
1.649868929907281938e+02,1.229266728860597870e-03
1.651051487763675425e+02,5.985229534071741589e-04
1.652217767714498393e+02,3.532444080615018602e-04
1.653401650367887896e+02,1.491809360392262014e-03
1.654562878251879852e+02,1.044611867958322813e-03
1.655753089905671800e+02,5.506246753416120521e-04
1.656909772823919411e+02,1.364618117004558553e-03
1.658101634730189176e+02,4.758093155774725715e-04
1.659257771278497842e+02,5.527277527066861221e-03
1.660425703714162182e+02,2.633525879392546384e-02
1.661550851355665657e+02,5.570929472742074812e-02
1.662667292294386527e+02,9.424763682738099280e-02
1.663741085065097707e+02,1.401145358840268640e-01
1.664790166636517768e+02,1.935239391790565255e-01
1.665798433582782252e+02,2.529852014618874101e-01
1.666774835385712663e+02,3.184013813008145233e-01
1.667712895240986199e+02,3.886595202692361140e-01
1.668617778711081030e+02,4.634939785516904998e-01
1.669487934981438571e+02,5.421121713134429143e-01
1.670326879720106774e+02,6.241926434139959401e-01
1.671135357658429257e+02,7.091821415918444504e-01
1.671916131087514827e+02,7.967743815808685515e-01
1.672670842988804623e+02,8.865838580520443157e-01
1.673401810079623999e+02,9.783501932934157708e-01
1.674110878103913080e+02,1.071802956033125476e+00
1.674800010310302696e+02,1.166735037660491470e+00
1.675470930509920606e+02,1.262954460053091754e+00
1.676125278638835994e+02,1.360303433073763557e+00
1.676764528981833564e+02,1.458643983875272720e+00
1.677390020434285418e+02,1.557859158558064783e+00
1.678002951900277822e+02,1.657848834099498347e+00
1.678604392401958876e+02,1.758527603128439365e+00
1.679195288992635255e+02,1.859822250063744686e+00
1.679776482312414032e+02,1.961670553767030922e+00
1.680348712158484545e+02,2.064018446485081260e+00
