Q20,Q30
1.497452993341808281e+02,0.000000000000000000e+00
1.499871973709430506e+02,1.637977828277666168e-04
1.502282951928436887e+02,2.034104414739497965e-04
1.504710047383991309e+02,2.347076959008160451e-04
1.507112676781220273e+02,2.573178282534792729e-04
1.509548471956045717e+02,2.625995736279124475e-04
1.511941933837094609e+02,2.563673839546504294e-04
1.514387477788832825e+02,2.217099816744374325e-04
1.516770495720888619e+02,1.522016700032423689e-04
1.519227276294137994e+02,6.967017685547305817e-04
1.521598130858895388e+02,9.164700188567446830e-04
1.524067571350415164e+02,4.553856518945201270e-05
1.526425968862273805e+02,1.666762394298970228e-03
1.528906715781215269e+02,6.461528844525690068e-05
1.531254994655483017e+02,1.694064519174632655e-03
1.533744692391352373e+02,3.578148482603969553e-05
1.536085124070989991e+02,1.770957861453522969e-03
1.538581536407961039e+02,2.302020593630566686e-05
1.540916431815902001e+02,1.949667000663582884e-03
1.543417004422674381e+02,8.753237334933623021e-05
1.545749204749122612e+02,2.068704631989983986e-03
1.548250767179098659e+02,1.050715782338553124e-04
1.550583772663912328e+02,2.096830875049336858e-03
1.553082402810229041e+02,1.087128604306420582e-04
1.555420662563267342e+02,1.901173781703382505e-03
1.557910961392226170e+02,2.929839003282517541e-04
1.560260351525755596e+02,1.423570586316725509e-03
1.562738338282519237e+02,1.794367427590084054e-03
1.565100080224577255e+02,7.064846580273824277e-04
1.567567235537982810e+02,1.848411223178819500e-03
1.569936897299163832e+02,2.631778331485395972e-04
1.572398624550650084e+02,2.805112473127490541e-04
1.574773323023180183e+02,2.970662947209816874e-04
1.577231119858130057e+02,3.113806130170516072e-04
1.579608253014845616e+02,3.119725740629961282e-04
1.582065033107389525e+02,1.870520025598441634e-03
1.584441191396176976e+02,2.096972053908840831e-03
1.586899761445682202e+02,1.644595849460687769e-03
1.589274115668272316e+02,1.184318608646365472e-03
1.591734723546582586e+02,2.099412815419086139e-03
1.594105531669422078e+02,1.261687075486659726e-03
1.596570974793785354e+02,1.676919690566220115e-03
1.598935537859424301e+02,6.836583155892736463e-04
1.601407661333483077e+02,4.592363262044961598e-04
1.603766284407314231e+02,3.673039904796208781e-04
1.606244440557886151e+02,2.530237031870827009e-03
1.608594320910140425e+02,2.526762309801637574e-03
1.611082019450543328e+02,1.813953112424928835e-03
1.613421965109274083e+02,3.174835517548045202e-04
1.615923606269370794e+02,2.737838229162575451e-03
1.618242855296845732e+02,2.201753024200894197e-03
1.620765210871311126e+02,1.277546888379961672e-03
1.623070249557935654e+02,2.779114703027698186e-03
1.625598347878681977e+02,1.542846917290074255e-03
1.627903220771250972e+02,3.256309971311610769e-03
1.630424377775040341e+02,6.889498813906925340e-04
1.632742228198661394e+02,9.377808342950666627e-04
1.635248163461307058e+02,1.095003507903969525e-03
1.637580737957702866e+02,3.272142536385081336e-03
1.640069672283427167e+02,1.436526381855457880e-03
1.642419903324920085e+02,1.308164746434719704e-03
1.644895749439868098e+02,1.771898522175865097e-03
1.647254010873847676e+02,3.260296314824880776e-04
1.649718074740369502e+02,2.080670522269157351e-03
1.652091442612358492e+02,3.298828577257085191e-03
1.654541729422074354e+02,1.767140080307466783e-03
1.656927792884867188e+02,3.000225039222596986e-03
1.659365774973082637e+02,3.382213310296519615e-03
1.661760506571651206e+02,1.619380436397761802e-04
1.664195382548643067e+02,2.239604848098722401e-03
1.666587359284030185e+02,2.702383232895694092e-03
1.669025044388508263e+02,3.572527321219207304e-03
1.671417604602569611e+02,1.969501503940028833e-03
1.673850265885362205e+02,3.574156939236150000e-03
1.676246105641759243e+02,9.310944579959900234e-04
1.678681094245820304e+02,2.433046812212289085e-03
1.681064940553801819e+02,1.886679618562114337e-03
1.683515966340399928e+02,8.184831151094446033e-04
1.685888506190436829e+02,3.353122371394218378e-03
1.688344939098382156e+02,5.285242510857363464e-04
1.690553669021434757e+02,8.749323869731590042e-02
1.692696167099976776e+02,2.040948479751056033e-01
1.694633771015594448e+02,3.431796418119345549e-01
1.696445473613701722e+02,5.049601467267025301e-01
1.698085331207430784e+02,6.786306804662896042e-01
1.699625728502845732e+02,8.663704274540429129e-01
1.701037996413255939e+02,1.059019521643867368e+00
1.702385198567181988e+02,1.260841054390555716e+00
1.703643742464729769e+02,1.464145489549636414e+00
1.704861853797372930e+02,1.673620240289934058e+00
1.706020320624186297e+02,1.883164485335311555e+00
1.707153599564131810e+02,2.096941148040333491e+00
1.708246753371890350e+02,2.310324271520123762e+00
1.709323953033591579e+02,2.526632245877281857e+00
1.710374141660509508e+02,2.742460002712510114e+00
1.711414780162421607e+02,2.960277480378597392e+00
1.712438619374978828e+02,3.177594760813390984e+00
1.713458731491911635e+02,3.396177926405548497e+00
1.714471140992907294e+02,3.614196057984783383e+00
1.715486270504557353e+02,3.832862929474486258e+00
1.716502699157736060e+02,4.050813307586698109e+00
1.717529249605955215e+02,4.268838672750233876e+00
1.718566400578639559e+02,4.485896170704363861e+00
1.719621954276239535e+02,4.702453774549979038e+00
1.720697739738585312e+02,4.917684098799917081e+00
1.721800831185458662e+02,5.131802086179564348e+00
1.722933955559496439e+02,5.344113856467624935e+00
1.724103567709306901e+02,5.554630246418354567e+00
1.725312839879525768e+02,5.762730714121897968e+00
1.726567481663484784e+02,5.968262692014410398e+00
1.727870573141318005e+02,6.170643359101291914e+00
1.729226740895420562e+02,6.369600755027839512e+00
1.730638313353153421e+02,6.564586503580827959e+00
1.732108275676137907e+02,6.755274780382269029e+00
1.733637387115064996e+02,6.941198063462340251e+00
1.735226212032003446e+02,7.122090466548133492e+00
1.736872962697123626e+02,7.297688329296335041e+00
1.738574821090184344e+02,7.467980742773110414e+00
1.740326359103895015e+02,7.633135333722147031e+00
1.742120271095158444e+02,7.793694639022008985e+00
1.743946204563856384e+02,7.950591175134837485e+00
1.745790792167659333e+02,8.105296062351376563e+00
