Q20,Q30
6.182065794438438644e+01,2.272529649206078348e-03
6.246212875071544346e+01,1.033979166198061364e-03
6.308370931859315789e+01,1.250651071760729171e-04
6.372240152197697682e+01,1.973245965590695802e-02
6.434841861499347715e+01,2.294804065776610141e-02
6.498450989363426800e+01,3.688853728555774704e-04
6.561479745545533149e+01,2.721458674177381840e-03
6.624962462373088101e+01,1.769252133500420592e-03
6.684377819131118770e+01,2.136986446843058274e-01
6.735695521073036218e+01,5.821011512183513759e-01
6.791373368864861959e+01,8.833380965866206580e-01
6.853621612393727958e+01,9.934943318956798164e-01
6.911476213874682628e+01,7.328375517822692808e-01
6.969386977536544237e+01,4.805433241722710802e-01
7.030871801837623991e+01,3.121993616820616935e-01
7.093431889820259073e+01,2.557185441628185840e-01
7.157627248228261863e+01,2.029064526595767692e-01
7.219726245551555621e+01,2.326856429701423812e-01
7.284794942075838264e+01,2.729072128291316623e-01
7.346738673773644734e+01,3.015439568694068817e-01
7.410765443147549547e+01,4.306921139060239656e-01
7.470216674962007630e+01,6.310091855622942392e-01
7.533279195682530371e+01,4.861355926000522354e-01
7.590469764779061279e+01,2.133159946591478839e-01
7.651381817184243062e+01,4.689280272834032808e-03
7.715121008159063365e+01,6.003307891169604518e-03
7.779478276244441304e+01,6.760085391915787029e-03
7.843323035490016082e+01,6.175106149642499431e-03
7.907741013895449100e+01,4.837489207278420494e-03
7.971704439299375622e+01,6.967117255844246064e-05
8.035515920776565224e+01,9.426950060751111693e-02
8.097660827015724294e+01,2.489356413037070170e-01
8.159694135439286811e+01,4.310913375488104049e-01
8.221029696216145055e+01,6.159595938836818219e-01
8.283326633389489757e+01,7.939136406357970577e-01
8.345429871764521579e+01,9.528891443782745441e-01
8.408830459199711527e+01,1.091793135978258222e+00
8.471983521346639634e+01,1.205284110195279590e+00
8.536306340429123907e+01,1.298834315533508033e+00
8.600084748074485219e+01,1.375632041829859320e+00
8.664791329591027136e+01,1.444738331202161108e+00
8.728787053859754508e+01,1.509824804392427167e+00
8.793591256952186086e+01,1.575200075314650228e+00
8.857697064616847626e+01,1.638708743034602122e+00
8.922605602209121400e+01,1.698138060554682749e+00
8.986938675681393818e+01,1.746616523924510611e+00
9.052077838135969046e+01,1.778891549627185986e+00
9.116681408776894102e+01,1.787797798079692635e+00
9.181906273395891560e+01,1.768578776818787945e+00
9.246413540325461611e+01,1.718776746932316080e+00
9.311208834489852393e+01,1.638991921510246197e+00
9.375140004411926498e+01,1.534332575324498515e+00
9.439239961416323865e+01,1.408997752730894559e+00
9.502612026842523107e+01,1.270910389066119528e+00
9.566296090732492985e+01,1.124778829308908268e+00
9.629582775755150692e+01,9.795730064870241671e-01
9.693465663111847164e+01,8.414283255765385716e-01
9.757331761196323328e+01,7.206097522160465063e-01
9.821989594727030237e+01,6.240711193924370903e-01
9.886736366606412219e+01,5.601310600722786415e-01
9.952062753615925317e+01,5.324365061073421668e-01
1.001717468306216858e+02,5.418143328152382754e-01
1.008243043148439284e+02,5.839562345167568225e-01
1.014725371405709637e+02,6.510449712416261914e-01
1.021211542852946792e+02,7.342911406231549254e-01
1.027673080116405657e+02,8.225384080095821115e-01
1.034163177673100193e+02,9.023750587192352901e-01
1.040667424860338741e+02,9.551529920514350014e-01
1.047205271174019003e+02,9.607892119081298254e-01
1.053710840261522890e+02,9.052892988734333457e-01
1.060140281244388802e+02,7.873580387488916532e-01
1.066450299686782870e+02,6.184667493597314492e-01
1.072665186514072815e+02,4.164821103630608201e-01
