Q20,Q30
3.200000000000000000e+01,0.000000000000000000e+00
3.261863678299827995e+01,0.000000000000000000e+00
3.323727231781686697e+01,0.000000000000000000e+00
3.385592027052352648e+01,0.000000000000000000e+00
3.447456446370730987e+01,0.000000000000000000e+00
3.509323349585636009e+01,0.000000000000000000e+00
3.571189621239291512e+01,0.000000000000000000e+00
3.633059619501240434e+01,0.000000000000000000e+00
3.694928723203437926e+01,0.000000000000000000e+00
3.756802797047605935e+01,0.000000000000000000e+00
3.818675703130882937e+01,0.000000000000000000e+00
3.880554823829286448e+01,0.000000000000000000e+00
3.942432490691506786e+01,0.000000000000000000e+00
4.004317617566535148e+01,0.000000000000000000e+00
4.066200989164786250e+01,0.000000000000000000e+00
4.128093066919374365e+01,0.000000000000000000e+00
4.189983070318033498e+01,0.000000000000000000e+00
4.251883026390176212e+01,0.000000000000000000e+00
4.313780569369174600e+01,0.000000000000000000e+00
4.375689311318522101e+01,0.000000000000000000e+00
4.437595280047548130e+01,0.000000000000000000e+00
4.499513692981955870e+01,0.000000000000000000e+00
4.561428949765888774e+01,0.000000000000000000e+00
4.623357893815938269e+01,0.000000000000000000e+00
4.685283274916348972e+01,0.000000000000000000e+00
4.747223582766120842e+01,0.000000000000000000e+00
4.809159896302949022e+01,0.000000000000000000e+00
4.871112370785746748e+01,0.000000000000000000e+00
4.933060394722421904e+01,0.000000000000000000e+00
4.995025806490724563e+01,0.000000000000000000e+00
5.056986286704869826e+01,0.000000000000000000e+00
5.118965371984679535e+01,0.000000000000000000e+00
5.180939020425054764e+01,0.000000000000000000e+00
5.242932478865925816e+01,0.000000000000000000e+00
5.304919971794602418e+01,0.000000000000000000e+00
5.366928464427959256e+01,0.000000000000000000e+00
5.428930440744775865e+01,0.000000000000000000e+00
5.490954588064534647e+01,0.000000000000000000e+00
5.552971647709188119e+01,0.000000000000000000e+00
5.615012027889595458e+01,0.000000000000000000e+00
5.677044730315504495e+01,0.000000000000000000e+00
5.739101877581254740e+01,0.000000000000000000e+00
5.801150740295508967e+01,0.000000000000000000e+00
5.863225143457368205e+01,0.000000000000000000e+00
5.925290640623563121e+01,0.000000000000000000e+00
5.987382741788037066e+01,0.000000000000000000e+00
6.049465302894722640e+01,0.000000000000000000e+00
6.111575496347619918e+01,0.000000000000000000e+00
6.173675504955621562e+01,0.000000000000000000e+00
6.235804136205484127e+01,0.000000000000000000e+00
6.297921928803293667e+01,0.000000000000000000e+00
6.360069293751231356e+01,0.000000000000000000e+00
6.422205158769263278e+01,0.000000000000000000e+00
6.484371502946899568e+01,0.000000000000000000e+00
6.546525680007572134e+01,0.000000000000000000e+00
6.608711197796525028e+01,0.000000000000000000e+00
6.670883877305297460e+01,0.000000000000000000e+00
6.733088711023104622e+01,0.000000000000000000e+00
6.795280034231657851e+01,0.000000000000000000e+00
6.857504272945848811e+01,0.000000000000000000e+00
6.919714332635632559e+01,0.000000000000000000e+00
6.981958010556905947e+01,0.000000000000000000e+00
7.044186852492259732e+01,0.000000000000000000e+00
7.106449946807467200e+01,0.000000000000000000e+00
7.168697572083334535e+01,0.000000000000000000e+00
7.230980000127715357e+01,0.000000000000000000e+00
7.293246368480640740e+01,0.000000000000000000e+00
7.355547984222569369e+01,0.000000000000000000e+00
7.417833018279927160e+01,0.000000000000000000e+00
7.480153608203470128e+01,0.000000000000000000e+00
7.542457198514794925e+01,0.000000000000000000e+00
7.604796477132396149e+01,0.000000000000000000e+00
7.667118487664710358e+01,0.000000000000000000e+00
7.729476093064002384e+01,0.000000000000000000e+00
7.791816366664453142e+01,0.000000000000000000e+00
7.854191856671501171e+01,0.000000000000000000e+00
7.916550219827757928e+01,0.000000000000000000e+00
7.978943069527426246e+01,0.000000000000000000e+00
8.041319335618440789e+01,0.000000000000000000e+00
8.103728937080283856e+01,0.000000000000000000e+00
8.166122907239459039e+01,0.000000000000000000e+00
8.228548572321129484e+01,0.000000000000000000e+00
8.290960033063360868e+01,0.000000000000000000e+00
8.353401000073662885e+01,0.000000000000000000e+00
8.415829716992119813e+01,0.000000000000000000e+00
8.478285161772491563e+01,0.000000000000000000e+00
8.540730868903877138e+01,0.000000000000000000e+00
8.603199920525486277e+01,0.000000000000000000e+00
8.665662305408604027e+01,0.000000000000000000e+00
8.728144066198397866e+01,0.000000000000000000e+00
8.790622751183204286e+01,0.000000000000000000e+00
8.853116320223946900e+01,0.000000000000000000e+00
8.915610841177877433e+01,0.000000000000000000e+00
8.978115339834231179e+01,0.000000000000000000e+00
9.040625123970396260e+01,0.000000000000000000e+00
9.103139721451007915e+01,0.000000000000000000e+00
9.165664066487879325e+01,0.000000000000000000e+00
9.228188003047334576e+01,0.000000000000000000e+00
9.290726060213809490e+01,0.000000000000000000e+00
