A	min	max
61.0	0.002219944741673559	0.01831904940955116
62.0	0.0052581548126577156	0.0318212382172838
63.0	0.011326540608069195	0.050679648664784235
64.0	0.02229316586640335	0.07449401737840375
65.0	0.04012214472056345	0.10182334183766766
66.0	0.06627983936689277	0.13064530627158935
67.0	0.100893578771861	0.1589474684180349
68.0	0.14235160290098814	0.18531448287180383
69.0	0.1874990766200045	0.20910467319115777
70.0	0.23277458278815408	0.2305034117554406
71.0	0.27538197556001043	0.25025827471780876
72.0	0.314158263275735	0.2694592424513144
73.0	0.34940085275271177	0.28911114079364075
74.0	0.38229763375230336	0.3099327929413457
75.0	0.4141343756249888	0.3322127907425378
76.0	0.44618579723475643	0.3561534842693038
77.0	0.47956334152467145	0.3819907238665905
78.0	0.5152244926248726	0.4100645280180566
79.0	0.5536262696876374	0.440501152898034
80.0	0.5949365001796486	0.4733312220669235
81.0	0.639154053407706	0.5084985575934261
82.0	0.6866182168732151	0.5462575467560372
83.0	0.7377471832451193	0.5869344413113216
84.0	0.7928812367606314	0.6307977862281404
85.0	0.8517957014303549	0.6776687577475581
86.0	0.9143825641550721	0.7274614033811956
87.0	0.9807841546515674	0.7802889572989143
88.0	1.051606748738052	0.8366337583755382
89.0	1.1270699261123562	0.8966704990881548
90.0	1.2070824235546826	0.9603265725515517
91.0	1.2911417932499105	1.0272022430252883
92.0	1.3793923245669244	1.097412304800372
93.0	1.4723030604632124	1.1713299270601158
94.0	1.5703592590525979	1.2493434038313684
95.0	1.6729747561094477	1.3309930425953682
96.0	1.7792895831895539	1.4157517849668821
97.0	1.8886817112426888	1.503313832882688
98.0	2.0007237382757106	1.5941619947169292
99.0	2.1134896919999244	1.6885112408603675
100.0	2.221453550469383	1.7858017623651548
101.0	2.3138788359006646	1.8844668262667004
102.0	2.374821599782801	1.9824434387288827
103.0	2.384114371077163	2.07658616414433
104.0	2.320450310892793	2.1606517061835073
105.0	2.167234017224068	2.2226732368658806
106.0	1.921315913654135	2.244733508237051
107.0	1.5996526391635666	2.20615079943696
108.0	1.2389761952293115	2.0901613588452133
109.0	0.885609740923551	1.8910930833678046
110.0	0.5805960815243298	1.619508628297324
111.0	0.34740796896163934	1.3019688658870352
112.0	0.18908366038618465	0.9753086864944315
113.0	0.09333572299848937	0.6762938516666194
114.0	0.041733264601191235	0.4316902652186148
115.0	0.016835768494189364	0.2524331933751042
116.0	0.006145082033858447	0.13474722220194557
117.0	0.0019985616519368073	0.06543162023203046
118.0	0.0005814623050585101	0.02884635051119803
119.0	9.603809346209877e-05	0.011480717744642103
120.0	7.743308524696193e-06	0.0041439150690837714
121.0	0.0	0.0013196089992721703
122.0	0.0	0.00037667127524640306
123.0	0.0	6.280457002640572e-05
124.0	0.0	3.5245586521926564e-06
125.0	0.0	0.0
126.0	0.0	0.0
127.0	0.0	0.0
128.0	0.0	0.0
129.0	0.0	0.0
130.0	0.0	3.5245586521926564e-06
131.0	0.0	6.280457002640572e-05
132.0	0.0	0.00037667127524640306
133.0	0.0	0.0013196089992721703
134.0	7.743308524696193e-06	0.0041439150690837714
135.0	9.603809346209877e-05	0.011480717744642103
136.0	0.0005814623050585101	0.02884635051119803
137.0	0.0019985616519368073	0.06543162023203046
138.0	0.006145082033858447	0.13474722220194557
139.0	0.016835768494189364	0.2524331933751042
140.0	0.041733264601191235	0.4316902652186148
141.0	0.09333572299848937	0.6762938516666194
142.0	0.18908366038618465	0.9753086864944315
143.0	0.34740796896163934	1.3019688658870352
144.0	0.5805960815243298	1.619508628297324
145.0	0.885609740923551	1.8910930833678046
146.0	1.2389761952293115	2.0901613588452133
147.0	1.5996526391635666	2.20615079943696
148.0	1.921315913654135	2.244733508237051
149.0	2.167234017224068	2.2226732368658806
150.0	2.320450310892793	2.1606517061835073
151.0	2.384114371077163	2.07658616414433
152.0	2.374821599782801	1.9824434387288827
153.0	2.3138788359006646	1.8844668262667004
154.0	2.221453550469383	1.7858017623651548
