Z	min	max
40.0		0.002770801019868082
41.0		0.012169133382702715
42.0		0.0850453357748635
43.0		0.1899416922847126
44.0		1.121693172197081
45.0		1.3908659949744642
46.0		6.135439207162364
47.0		5.139102361391193
48.0		15.635207718274247
49.0		9.790863683897038
50.0		20.993801799282924
51.0		9.790863683897038
52.0		15.635207718274247
53.0		5.139102361391193
54.0		6.135439207162364
55.0		1.3908659949744642
56.0		1.121693172197081
57.0		0.1899416922847126
58.0		0.0850453357748635
59.0		0.012169133382702715
60.0		0.002770801019868082
